"hhid","PID","s4q02","s4q03","s4q04","s4q04_1","s4q05","s4q06","s4q07","s4q08","s4q09","s4q10","s4q11","s4q12","s4q7_1a","s4q7_1b","s4q07a","s4q12_1","s4q13","s4q14","s4q14b","h4q15h","h4q15i","h4q15j","h4q15e","h4q15b","h4q15c","h4q15d","h4q15k","s4h15f","h4q15g_1","h4q15g","s4q16","s4q17","s4q18"
"f51306b5fd544fe785a872493153c6f0",12,2,1,1,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f5302683689d4352b65264e175836ca6",1,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f5302683689d4352b65264e175836ca6",2,2,1,4,,2,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f53bf9f56d034952b28bc79eb96580c3",2,2,3,1,,3,,,,11,11,1,1,,,,,2.4,60,1,15000,,6000,,10000,2800,,,,,33800,1,1,3
"f53bf9f56d034952b28bc79eb96580c3",3,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f53bf9f56d034952b28bc79eb96580c3",4,2,3,1,,3,,,,10,11,1,1,,,,,2.4,60,1,15000,,6000,,,3300,,,,,24300,1,1,3
"f58f65df73064742a85798aab0193743",1,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f58f65df73064742a85798aab0193743",2,1,,4,2,2,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f58f65df73064742a85798aab0193743",3,2,1,4,,3,,,,16,30,2,3,,,,1,,,,500000,50000,30000,150000,30000,140000,20000,,350000,,1270000,2,,
"f58f65df73064742a85798aab0193743",4,2,1,4,,3,,,,10,11,4,3,,,,2,0.125,8,1,300000,,,,30000,81000,,,70000,,481000,2,,2
"f58f65df73064742a85798aab0193743",5,2,1,4,,3,,,,30,31,2,3,,,,1,,,,,,,,,,50000,,61000,,111000,1,2,
"f58f65df73064742a85798aab0193743",6,2,1,1,,3,,,,0,1,4,3,,,,2,0.25,8,1,100000,20000,,,20000,17000,,,8000,,165000,2,,2
"f58f65df73064742a85798aab0193743",7,2,1,4,,3,,,,12,13,1,1,,,,,0.25,10,1,70000,10000,,,,10000,,,15000,,105000,2,,2
"f5a441ac9a87495d853bf2509988c853",1,1,,4,2,2,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,
"f5a441ac9a87495d853bf2509988c853",2,1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f5a441ac9a87495d853bf2509988c853",3,2,2,4,,2,,41,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f5a441ac9a87495d853bf2509988c853",4,2,2,1,,3,,,,0,1,2,1,,,,,0.3,6,1,1,10000,1,,45000,12500,,,1,640000,707500,2,,2
"f5c3e4154f624190933b917b9bc66477",1,2,2,4,,2,,33,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f5c3e4154f624190933b917b9bc66477",2,1,,4,2,2,,16,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f5c3e4154f624190933b917b9bc66477",5,2,2,2,,2,,33,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f5c3e4154f624190933b917b9bc66477",6,2,2,4,,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f5c3e4154f624190933b917b9bc66477",7,2,2,4,,3,,,,32,33,2,3,,,,2,5,30,8,,,,,,50000,,,,900000,950000,2,,2
"f5c3e4154f624190933b917b9bc66477",11,2,2,4,,3,,,,30,31,2,3,,,,2,2,30,1,750000,,,,,60000,,,,180000,990000,2,,2
"f5c3e4154f624190933b917b9bc66477",12,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f5d8ee469711439b87fef0a80b86fe1f",1,1,,4,2,2,,17,13,,,,,,,,,,,,,,,,,,,,,,,,,
"f5d8ee469711439b87fef0a80b86fe1f",2,1,,1,1,3,,,,1,10,1,3,,,,2,0.5,20,1,90000,,9000,,,40000,,,30000,,169000,1,1,2
"f5d8ee469711439b87fef0a80b86fe1f",3,2,1,1,,3,,,,10,10,2,3,,,,2,1,30,2,240000,,10000,,,40000,195000,,60000,,545000,2,,2
"f5d8ee469711439b87fef0a80b86fe1f",4,2,1,4,,3,,,,14,15,2,3,,,,2,1,30,1,120000,,9000,,,50000,,,60000,,239000,2,,2
"f5d8ee469711439b87fef0a80b86fe1f",5,2,1,4,,3,,,,11,12,2,3,,,,2,1,30,1,120000,,9000,,,45000,,,60000,,234000,2,,2
"f5d8ee469711439b87fef0a80b86fe1f",6,2,1,1,,3,,,,10,11,2,1,,,,,1,30,1,120000,,9000,,,40000,,,60000,,229000,2,,2
"f5ebba788969449fa8e032bebd48f8e7",2,1,,4,2,2,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,
"f5fb7e0d647e4257bd4e9078ed6df81a",1,1,,2,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f5fb7e0d647e4257bd4e9078ed6df81a",2,1,,1,1,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f5fb7e0d647e4257bd4e9078ed6df81a",3,2,1,4,,3,,,,32,33,2,3,,,,1,,,,,,,,,,,,,,,1,6,
"f5fb7e0d647e4257bd4e9078ed6df81a",4,1,,4,2,3,,,,14,15,1,1,,,,,2,30,1,15000,,30000,,,35000,,,,,80000,1,1,3
"f5fb7e0d647e4257bd4e9078ed6df81a",5,2,2,1,,3,,,,14,14,1,1,,,,,2,30,1,15000,,30000,,,30000,,,,,75000,1,1,3
"f5fb7e0d647e4257bd4e9078ed6df81a",6,2,2,4,,3,,,,12,13,1,1,,,,,2,30,1,15000,,,,,25000,,,,,40000,1,1,3
"f5fb7e0d647e4257bd4e9078ed6df81a",7,2,2,1,,3,,,,0,10,1,1,,,,,2,40,1,15000,,,,3000,8000,,,,,26000,1,1,3
"f5fb7e0d647e4257bd4e9078ed6df81a",8,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f5fb7e0d647e4257bd4e9078ed6df81a",9,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f5fb7e0d647e4257bd4e9078ed6df81a",10,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f64e0ec7b8c44a35aad0e16af67a9a56",1,1,,4,2,2,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f64e0ec7b8c44a35aad0e16af67a9a56",7,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f64e0ec7b8c44a35aad0e16af67a9a56",8,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f64e0ec7b8c44a35aad0e16af67a9a56",9,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f658cad1f5744b429cae49998c1db35b",1,2,2,4,,2,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f658cad1f5744b429cae49998c1db35b",2,1,,1,1,2,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f658cad1f5744b429cae49998c1db35b",3,2,2,4,,3,,,,15,16,1,3,,,,1,,,,60000,,,,,30000,,,70000,,160000,2,,
"f658cad1f5744b429cae49998c1db35b",4,2,2,1,,3,,,,1,10,1,3,,,,2,1.6,30,1,24000,,,,,6000,,,,,30000,2,,3
"f658cad1f5744b429cae49998c1db35b",5,2,2,4,,3,,,,13,13,1,3,,,,2,1.6,30,1,31500,,,,,10000,,,,,41500,2,,3
"f658cad1f5744b429cae49998c1db35b",6,2,2,1,,3,,,,0,1,2,1,,,,,1.6,30,1,60000,5000,6000,,,6000,,,,,77000,2,,3
"f658cad1f5744b429cae49998c1db35b",7,2,2,1,,3,,,,1,10,1,3,,,,2,1.6,30,1,24000,,,,,6000,,,,,30000,2,,3
"f65bacd459a642efba404e2091e510ad",1,1,,4,2,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f65bacd459a642efba404e2091e510ad",2,1,,1,1,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f65bacd459a642efba404e2091e510ad",4,2,2,1,,2,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f65bacd459a642efba404e2091e510ad",5,2,2,1,,3,,,,10,10,1,1,,,,,4,50,1,,,,,,600,,,,,600,1,1,3
"f65bacd459a642efba404e2091e510ad",6,2,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f66344aca32b4dbc852b4d9c6f3738bf",7,2,8,4,,3,,,,10,11,1,1,,,,,1,60,1,30000,2000,6000,,15000,10000,,,,,63000,2,,2
"f66344aca32b4dbc852b4d9c6f3738bf",8,1,,4,2,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f6640bf10aaf42db95c6de959704bb8e",1,1,,4,2,2,,61,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f6640bf10aaf42db95c6de959704bb8e",2,2,1,4,,2,,34,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f6640bf10aaf42db95c6de959704bb8e",3,2,1,4,,3,,,,34,35,1,3,,,,1,,,,1,150000,,1,,50000,52000,,600000,2700000,3552000,2,,
"f6640bf10aaf42db95c6de959704bb8e",4,1,,4,2,3,,,,15,16,1,1,,,,,0.2,5,1,,18000,12000,,,12000,,,,,42000,1,1,3
"f6777f44a53347b49ddd06a517d9a1cd",2,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f6777f44a53347b49ddd06a517d9a1cd",3,2,2,1,,3,,,,1,10,4,3,,,,2,1.5,45,1,280000,25000,20000,,15000,12000,,,15000,,367000,2,,3
"f6777f44a53347b49ddd06a517d9a1cd",4,2,2,1,,3,,,,0,1,2,1,,,,,0.1,10,1,70000,5000,2000,,,500,,,15000,,92500,2,,3
"f68a894fd12244019eb1afcb95b6b002",1,2,2,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f68a894fd12244019eb1afcb95b6b002",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f68a894fd12244019eb1afcb95b6b002",3,2,2,4,,3,,,,30,31,1,3,,,,2,3,30,8,120000,,,,40000,60000,,,,,220000,1,1,2
"f68a894fd12244019eb1afcb95b6b002",4,2,2,4,,3,,,,14,15,2,3,,,,2,0.25,10,1,216000,,,,,60000,,,,,276000,2,,2
"f68a894fd12244019eb1afcb95b6b002",5,2,2,4,,3,,,,10,11,2,3,,,,2,0.25,10,1,145000,,,,10000,14400,,,,,169400,2,,2
"f69a2eb03fcb4f20b4fba8283efb7ae4",1,1,,4,2,2,,33,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f69a2eb03fcb4f20b4fba8283efb7ae4",2,2,1,4,,2,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f69a2eb03fcb4f20b4fba8283efb7ae4",5,2,1,4,,3,,,,11,12,2,3,,,,2,0.1,3,1,,,,,,75000,,,,400000,475000,2,,2
"f69a2eb03fcb4f20b4fba8283efb7ae4",6,2,1,1,,3,,,,0,1,2,3,,,,1,,,,,,,,,,,,100000,,100000,2,,
"f6af646d608c4b40b033e98dab656713",1,2,2,4,,2,,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f6af646d608c4b40b033e98dab656713",2,1,,4,2,2,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f6af646d608c4b40b033e98dab656713",3,2,2,4,,2,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f6af646d608c4b40b033e98dab656713",4,2,2,4,,3,,,,14,15,1,1,,,,,0.4,20,1,9000,,7500,,,36000,,,,,52500,1,1,3
"f6af646d608c4b40b033e98dab656713",5,2,2,4,,3,,,,12,13,1,1,,,,,0.4,10,1,9000,,7500,,15000,18000,,,,,49500,2,,2
"f6af646d608c4b40b033e98dab656713",6,2,2,4,,3,,,,12,12,1,1,,,,,0.4,20,1,6000,,5000,,15000,18000,,,,,44000,1,1,3
"f6af646d608c4b40b033e98dab656713",7,2,2,1,,3,,,,0,1,2,1,,,,,0.2,13,1,60000,2000,10000,,15000,18000,,,65000,,170000,2,,2
"f6d80cced6c24f0f93d347d5bcaa5288",1,1,,4,2,2,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f6d80cced6c24f0f93d347d5bcaa5288",4,1,,4,2,3,,,,50,50,1,3,3,1,3,1,,,,3000000,,100000,600000,,120000,120000,,400000,,4340000,2,,
"f6d80cced6c24f0f93d347d5bcaa5288",10,1,,4,2,2,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f6ebb396cddb430693c58b75f2c34ccf",1,1,,4,2,2,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,
"f70636e64eec4e969652ccf12fa6c07d",1,2,2,4,,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f70636e64eec4e969652ccf12fa6c07d",2,1,,4,2,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f70636e64eec4e969652ccf12fa6c07d",3,2,2,4,,3,,,,14,15,1,1,,,,,2,40,1,14000,,9000,,,32400,,,7500,,62900,1,1,3
"f70636e64eec4e969652ccf12fa6c07d",4,2,2,4,,3,,,,13,13,1,1,,,,,2,40,1,14000,,9000,,,28500,,,7500,,59000,1,1,3
"f70636e64eec4e969652ccf12fa6c07d",5,2,2,4,,3,,,,1,10,1,1,,,,,2,40,1,7000,2000,,,5000,12000,,,,,26000,1,1,3
"f70636e64eec4e969652ccf12fa6c07d",6,2,2,4,,3,,,,1,1,1,1,,,,,2,45,1,40000,,4000,,,2400,,,21000,,67400,1,1,2
"f70636e64eec4e969652ccf12fa6c07d",8,2,2,4,,3,,,,15,16,1,1,,,,,2,35,1,21000,,9000,,12500,44400,,,85000,,171900,1,1,2
"f70fb6b5295445aea812a0eee46ad10e",1,2,7,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f70fb6b5295445aea812a0eee46ad10e",2,2,7,4,,3,,,,31,32,1,3,,,,1,,,,1,,,1,,150000,24000,,240000,1350000,1764000,1,1,
"f70fb6b5295445aea812a0eee46ad10e",3,2,7,4,,3,,,,16,16,2,3,,,,1,,,,600000,15000,,,40000,72000,16000,,90000,,833000,2,,
"f70fb6b5295445aea812a0eee46ad10e",4,2,7,4,,3,,,,16,30,1,3,,,,1,,,,1,1,1,1,1,120000,120000,,140000,670000,1050000,1,1,
"f70fb6b5295445aea812a0eee46ad10e",5,2,7,1,,3,,,,11,12,2,1,,,,,0.3,10,1,210000,,,,,45000,,,,,255000,2,,3
"f70fb6b5295445aea812a0eee46ad10e",7,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f712a300e92943caa9283768fb811aea",1,2,3,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f712a300e92943caa9283768fb811aea",2,2,3,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f712a300e92943caa9283768fb811aea",3,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f72d38149a754af3906ceb98e3ccd0cc",1,1,,4,2,2,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f72d38149a754af3906ceb98e3ccd0cc",2,2,1,4,,2,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f72d38149a754af3906ceb98e3ccd0cc",3,2,1,4,,3,,,,33,33,2,3,,,,1,,,,1050000,250000,,,120000,150000,18000,,70000,,1658000,1,4,
"f72d38149a754af3906ceb98e3ccd0cc",4,2,1,4,,3,,,,14,15,2,3,,,,1,,,,2355000,,,,80000,63000,49500,,62000,,2609500,2,,
"f738b1d171bc4e4f9c88e2bd2f503ac3",1,2,3,4,,2,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f738b1d171bc4e4f9c88e2bd2f503ac3",2,1,,4,2,2,,32,96,,,,,,,,,,,,,,,,,,,,,,,,,
"f738b1d171bc4e4f9c88e2bd2f503ac3",3,2,2,4,,3,,,,16,30,1,1,,,,,6.4,120,6,360000,10000,,,35000,126000,216000,,,,747000,1,1,2
"f738b1d171bc4e4f9c88e2bd2f503ac3",4,2,2,4,,3,,,,13,14,1,1,,,,,1.6,45,1,105000,,,,24000,33000,,,,,162000,1,1,3
"f738b1d171bc4e4f9c88e2bd2f503ac3",5,2,2,4,,3,,,,15,16,1,1,,,,,1.6,45,1,165000,10000,40000,,,21400,,,,,236400,1,1,3
"f738b1d171bc4e4f9c88e2bd2f503ac3",6,2,2,4,,3,,,,31,32,1,3,,,,2,6.4,120,6,378000,,,,15000,126000,216000,,,,735000,1,1,3
"f738b1d171bc4e4f9c88e2bd2f503ac3",7,2,2,4,,3,,,,33,34,2,3,,,,2,0.5,25,1,600000,,,,30000,78000,180000,,150000,,1038000,2,,3
"f738b1d171bc4e4f9c88e2bd2f503ac3",8,2,2,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f738b1d171bc4e4f9c88e2bd2f503ac3",9,2,1,4,,2,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f739e1e5139c4dfb9ffcc712989a5d76",1,2,3,1,,3,,,,1,1,2,1,,,,,0.25,10,1,1100000,,,,80000,22500,,,26000,,1228500,2,,2
"f739e1e5139c4dfb9ffcc712989a5d76",2,2,3,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f739e1e5139c4dfb9ffcc712989a5d76",3,1,,4,2,2,,17,9,,,,,,,,,,,,,,,,,,,,,,,,,
"f75442d1844a4ee189583d1135e17937",1,1,,1,1,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f75442d1844a4ee189583d1135e17937",3,1,,4,2,3,,,,13,13,2,1,,,,,0.8,20,1,1,,1,,9000,26000,,,18000,31500,84500,2,,2
"f75442d1844a4ee189583d1135e17937",4,1,,1,1,3,,,,11,12,2,1,,,,,0.8,20,1,1,,1,,8000,18000,,,18000,31500,75500,2,,2
"f75ec8719fb846b5860dde78ac24be02",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f75f66f2b300420b96c46230d780c542",1,2,2,4,,2,,32,96,,,,,,,,,,,,,,,,,,,,,,,,,
"f75f66f2b300420b96c46230d780c542",2,1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f75f66f2b300420b96c46230d780c542",3,2,2,4,,3,,,,50,50,1,3,3,1,2,2,0.2,10,1,2400000,,,,,200000,50000,,900000,,3550000,2,,3
"f75f66f2b300420b96c46230d780c542",5,2,2,4,,3,,,,32,33,2,3,,,,2,2,40,1,1350000,,,,100000,150000,,,120000,,1720000,2,,2
"f75f66f2b300420b96c46230d780c542",6,2,2,4,,2,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
"f76aca219adc409d9811604e49e5297c",1,1,,4,2,2,,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
"f76aca219adc409d9811604e49e5297c",2,2,1,4,,2,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,
"f76aca219adc409d9811604e49e5297c",3,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f770c69110e44c84b7871656d407e6f1",1,2,3,4,,2,,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
"f770c69110e44c84b7871656d407e6f1",2,1,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f770c69110e44c84b7871656d407e6f1",3,1,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f770c69110e44c84b7871656d407e6f1",5,2,3,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f770c69110e44c84b7871656d407e6f1",7,2,3,4,,3,,,,16,30,1,3,,,,1,,,,1,,,1,50000,120000,,,,226000,396000,1,1,
"f770c69110e44c84b7871656d407e6f1",9,2,3,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7746b87121742ed8843eff10b4b2791",1,1,,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7746b87121742ed8843eff10b4b2791",2,2,1,4,,3,,,,30,31,1,3,,,,1,,,,900000,,,,15000,25000,16000,,90000,,1046000,1,1,
"f7746b87121742ed8843eff10b4b2791",3,2,1,4,,3,,,,16,30,1,3,,,,1,,,,300000,20000,,,10000,60000,,,100000,,490000,1,1,
"f7746b87121742ed8843eff10b4b2791",4,1,,1,1,3,,,,10,10,1,1,,,,,0.5,30,1,,,,,5000,1800,,,,,6800,1,1,1
"f7746b87121742ed8843eff10b4b2791",5,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7746b87121742ed8843eff10b4b2791",6,2,1,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7746b87121742ed8843eff10b4b2791",7,2,1,1,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7746b87121742ed8843eff10b4b2791",8,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f77e2d15bb6f489d95e3124aa076cf94",1,2,3,1,,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f77e2d15bb6f489d95e3124aa076cf94",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f77e2d15bb6f489d95e3124aa076cf94",3,2,2,1,,3,,,,13,13,1,1,,,,,0.3,20,1,33000,,9000,,17000,25000,,,15000,,99000,2,,2
"f77e2d15bb6f489d95e3124aa076cf94",4,2,2,1,,3,,,,12,13,1,1,,,,,0.3,20,1,33000,,9000,,9000,25000,,,15000,,91000,1,1,2
"f77e2d15bb6f489d95e3124aa076cf94",5,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f792317fc83b47f0ae350754aae1a105",2,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f792317fc83b47f0ae350754aae1a105",5,2,2,4,,2,,36,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f792317fc83b47f0ae350754aae1a105",7,2,2,4,,2,,33,13,,,,,,,,,,,,,,,,,,,,,,,,,
"f792317fc83b47f0ae350754aae1a105",8,2,2,4,,3,,,,15,16,4,3,,,,2,0.5,25,1,300000,61000,,,,45000,,,,,406000,1,3,3
"f792317fc83b47f0ae350754aae1a105",9,2,2,4,,3,,,,31,32,1,3,,,,2,1,40,1,574000,,,,70000,96000,,,198000,,938000,1,1,2
"f792317fc83b47f0ae350754aae1a105",11,2,2,4,,3,,,,10,10,1,1,,,,,0.5,25,1,60000,3000,,,10000,10000,,,,,83000,1,1,3
"f7b0dffacb634af08f2bd375a8cc28e9",1,1,,4,2,2,,15,7,,,,,,,,,,,,,,,,,,,,,,,,,
"f7b0dffacb634af08f2bd375a8cc28e9",2,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7b0dffacb634af08f2bd375a8cc28e9",3,2,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7b5eda52ff64cd3aea819a57ef62491",1,1,,4,1,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7b5eda52ff64cd3aea819a57ef62491",2,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7b5eda52ff64cd3aea819a57ef62491",3,2,2,4,,3,,,,15,16,2,3,,,,1,,,,165000,100000,,315000,20000,38000,,,,,638000,2,,
"f7b5eda52ff64cd3aea819a57ef62491",4,2,2,4,,3,,,,13,14,2,1,,,,,1,16,1,165000,,6000,,20000,28000,,,,,219000,2,,3
"f7b5eda52ff64cd3aea819a57ef62491",5,2,2,4,,3,,,,12,13,2,1,,,,,1,16,1,165000,,6000,,20000,28000,,,,,219000,2,,3
"f7b5eda52ff64cd3aea819a57ef62491",6,2,2,2,,3,,,,10,11,2,1,,,,,1,16,1,165000,,6000,,20000,16000,,,,,207000,2,,3
"f7c0557a088a4545b77090902300ff1d",1,2,10,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c0557a088a4545b77090902300ff1d",2,2,10,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c0557a088a4545b77090902300ff1d",3,2,10,4,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c0557a088a4545b77090902300ff1d",4,2,10,4,,3,,,,50,50,2,3,3,1,2,1,,,,2522000,,200000,1800000,,280000,90000,,250000,,5142000,2,,
"f7c0557a088a4545b77090902300ff1d",5,2,10,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c0557a088a4545b77090902300ff1d",6,2,10,4,,3,,,,15,15,1,3,,,,2,1,15,1,60000,,39000,,,34000,,,120000,,253000,1,1,2
"f7c0557a088a4545b77090902300ff1d",7,2,10,4,,3,,,,13,14,1,1,,,,,1,15,1,30000,,9000,,,23000,,,,,62000,1,1,2
"f7c0557a088a4545b77090902300ff1d",8,2,10,4,,3,,,,12,13,1,3,,,,2,1,15,1,30000,,9000,,,18000,,,,,57000,1,1,3
"f7c0557a088a4545b77090902300ff1d",9,2,10,1,,3,,,,0,1,1,1,,,,,0.4,8,1,100000,2000,,,14000,2000,,,90000,,208000,1,1,2
"f7c0557a088a4545b77090902300ff1d",10,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c271170906428f920dee0e7d5b0ce6",1,2,2,4,,2,,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c271170906428f920dee0e7d5b0ce6",2,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f7c271170906428f920dee0e7d5b0ce6",3,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7f20969c23a4fe89435048dee782205",1,1,,4,2,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"f7f20969c23a4fe89435048dee782205",2,2,1,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f81019cba50e44d981abdcb3ae407302",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f81019cba50e44d981abdcb3ae407302",2,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"f81019cba50e44d981abdcb3ae407302",3,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f814c6555d5f4e7e8adfcaeb2464de30",1,1,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f814c6555d5f4e7e8adfcaeb2464de30",2,2,1,4,,3,,,,33,33,1,1,,,,,3.2,45,1,1,1,1,,1,1,1,,1,970000,970000,1,1,2
"f82c077614c24a56960550eee448c10b",1,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"f82c077614c24a56960550eee448c10b",2,2,1,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f82c077614c24a56960550eee448c10b",4,2,1,4,,3,,,,10,11,1,1,,,,,1,60,1,90000,,,,,21000,,,,4500,115500,1,1,3
"f82c077614c24a56960550eee448c10b",5,2,1,1,,3,,,,11,12,1,1,,,,,1,60,1,90000,,,,,21000,,,,4500,115500,1,1,3
"f8544ee0345c4180bc838f650df7b4e0",1,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"f8544ee0345c4180bc838f650df7b4e0",2,2,1,4,,3,,,,14,15,2,3,,,,1,,,,,,,,25000,45000,30000,,80000,780000,960000,2,,
"f8544ee0345c4180bc838f650df7b4e0",3,2,1,4,,3,,,,13,14,2,3,,,,2,2,50,1,,,,,15000,120000,,,150000,240000,525000,2,,2
"f8544ee0345c4180bc838f650df7b4e0",4,2,8,4,,3,,,,1,10,2,1,,,,,2,60,1,,,,,15000,30000,,,90000,450000,585000,2,,2
"f8544ee0345c4180bc838f650df7b4e0",5,1,,4,2,3,,,,13,14,2,3,,,,2,3,80,1,,,,,,120000,,,120000,270000,510000,2,,2
