"hhid","h10_respondent","s10q01","s10q02","s10q03","s10q04","s10q05a","s10q05b","s10q05c","s10q06","s10q07a","s10q07b","s10q08a","s10q08b","s10q08c","s10q08d","s10q08e","s10q08f","s10q08g","s10q08h","s10q08x","s10q08z","s10q09","s10q10","s10q11","s10q12"
"caea67c62e68431f9926b1d0e92c7858","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"cb51943f6f234b808dd6bf9bcb4b2d2e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"cb5bbd11830544ba859bf340e67712f3","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,1,1
"cb95e95616fc4a6cb895439b10f6663a","3",1,24,1,,43000,30,,2,,,,,,,,1,,,,,6,2,2,1
"cc04d4e6937a4c39802e47de448bf273","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"cc6e8c0fc3d647e1ab1123cebc5456db","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"cc94f58dbdb84810821f280f51162044","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"cc0bf7df63eb4972bf9d65f3c705a37a","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"cc6946e73a5a409cabfd34360dca3ce2","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"cd12c32dda2149aa9eb9b97625aa4b69","1",1,24,1,,0,30,,2,,,,,,,,1,,,,,6,2,5,3
"ccad680b64a841be8ddab47eefd96eb2","3",2,,,,,,2,2,,,,,,,,1,,,,,6,2,8,1
"ccc6f383151942d08e84ab6b223fb2e0","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"ccae2b084ee0452ea8479490f46a66e1","2",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,6,1
"cd35f98f0f144c54a364480fb5944962","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"cd57c9d1350145a7a626c72cfdaf56e6","1",2,,,,,,1,2,,,,,,,1,,,,,,5,2,2,1
"cd876ff2891e4fefa60e026952666e6c","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"cd2c9bb99db343f6a75ba7a65fc352f7","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"cdaeaa3cbda84431b2d9ce0a99b0bb09","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"cd8b46e3b4bc403196d2dcd7a06a7c15","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"cd8aea5b15434830a963d3efb2b6fd89","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"cdf3631688b24f68b6b2e3ad1666110a","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,1
"cdf32c97f272447db75c382c2507704a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"ce9c41d0aeee43b4a5436e9aa7993db3","1",2,,,,,,4,2,,,,,,,,,,,1,,96,2,0,
"ce74a4e77b014782bd500a79139e5a37","11",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"cea17bf4bfd14c58904a231db5725f8c","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"ced2919b4d95454db63ccce59855d20e","9",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"ced60c5f3dbc42f591941671451d3758","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"cf3462d0bc814b15a2143ee26a4a1fbf","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"cf4254997a544c69ac7e29578529178c","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"cf12b219d0544d6680f94ee5400d69b4","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"cf39119c34404ce295ba586a05ac47ef","1",2,,,,,,1,2,,,,,,,,1,,1,,,6,2,7,1
"cf3989f998284355a57cf8d01bd531f3","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"cf525ea0e3e34f83884758478823d7a1","2",2,,,,,,96,2,,,,,,,,,,1,,,8,2,6,1
"cf48f652137949de9bf3414f687c8e5b","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,3
"cf74c4e44bb3491b996e70e543f7ca12","2",1,24,1,,0,31,,2,,,,,,,,1,,1,,,8,2,5,1
"cf5f9c9911a740d1906bba047b2137af","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"cfb6e7cc8a99470fbb28209efded9a6d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"cfa25068a296417b8af0f5b782d5ed09","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"cfbb943360434de5b53089d4983fac7e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"cfcd7dcb95f24278a4ec3341408de513","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"cff060137d8844b9a610f144744b4565","1",1,24,1,,10000,30,,2,,,,,,,,1,,,,,6,2,3,3
"d01fa6e624dc48b98bceb273a2efc0ff","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"d024132c99d448429f255ecc10bd642c","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"d04cdb6b39654c3e85f576442a13e7b3","1",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,4,1
"d0770f03778346bb9293a9bb4013ce34","4",2,,,,,,2,2,,,,,,,,1,,,,,6,2,4,3
"d10a687889de469687377204195f3db0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"d0eb0139c2e74acd9ffe9ffa80bd9cd0","8",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"d194e33b5a6343658eda31ca33e4b8df","1",1,15,1,,20000,30,,2,,,,,,,,1,,,,,6,2,4,3
"d1971758790c44fea61aa2dee85cc766","5",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,3
"d140d6faa4d64718a6342ce65e456b2b","1",1,2,1,,4000,30,,2,,,,,,,,,,1,,,8,2,2,1
"d1451dad8aa04bb6a6e7eef07fb55069","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d198c20a98f6425487ac84366b1040c5","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"d1bd1475f14c4ea49a90817dc24e82ad","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d1e187c02a4a4fb78132711acdfc70f0","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,4,3
"d1986c8f4f6442129f15b2a0411b4e53","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"d237e99579c04d388f8b3c31996f98e9","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,6,1
"d23e73df47574667b88987a273d0354d","4",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"d24fa50d02c041969a42102d8ebdadc9","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"d243b05af57e49a4a93f8f027363213f","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,6,3
"d286b822c04f4839a7f6c9c473384156","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"d24a205f49b14a2f9cd37d7ebb82193d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d2ba390d4fe24148bc5824f972e23852","2",2,,,,,,1,2,,,,,,,,1,,,,,6,2,4,3
"d2a3f76cf4284e71a1b0910fa558dcce","2",1,23,5,,15000,30,,2,,,,,,,,1,,1,,,6,2,3,1
"d29c9fc7763a4f4c98e746dab0ed74ae","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"d2b2045aebe341b19e59d87f8926f9ca","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"d2c78a060324412e89fbcde4579963a2","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"d3131a12d5124106bd313ae08d632994","2",1,24,3,,,,,2,,,,,,,,1,,,,,6,2,4,3
"d2ed3f26e339449d95b3648d853354c4","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,4,3
"d36db7e2d8d2459fada723ae2fec453c","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,3,3
"d36eaa75ffa341d3877805993612ae6e","1",1,6,5,,10000,30,,2,,,,,,,,1,,,,,6,2,3,3
"d36a9f586fd24461a72fbfc6975592a2","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"d36f47be8b3c4b62aaa6e7275c4bda10","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"d3b025db3a9d4a4ea1e217532fd9299a","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"d3a9614473b8449c8c630e82a0707f05","1",2,,,,,,96,2,,,,,,,,1,,,,,6,2,2,3
"d370f8c893f24ccab5150af6568d81f8","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"d3d75d65517e4e76af2ecf3bd3af14b7","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"d402a1073bd04cc88868b15c746d59bf","1",2,,,,,,4,2,,,,,,,,,,1,,,8,2,0,3
"d3f82e6f36ab44c7adf06b7ac36d6b4b","1",2,,,,,,3,2,,,,,,,,,,1,,,8,2,5,1
"d4365dac20d64396ad50430b353b2f21","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"d43c0b17384c4c26988ab6832f0df331","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d4865da110d64cb1a8d5b0635222880f","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"d4550e926f094c699eee41342ecdec70","2",2,,,,,,1,2,,,,,1,,,,,1,,,8,1,6,1
"d4a800ab42364f0f8339e23140cc3965","2",2,,,,,,6,2,,,,,,,,,,1,,,8,2,4,1
"d4b2307271cd4bcda28a8ef5c5d55290","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"d4aa6be3a33c4b79bae7d8dfdb2813dd","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"d50816b2ec3d4d6988b4c951828e7fa9","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d4ce7684e50e421a842924c5942e4c40","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"d50afa37123145fd93911e54373e7e89","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"d53a583116fb4078a2b062dd69b820ee","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"d58cc1e2bb514a22ac8cdd57fc654690","3",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,12,1
"d5a4c79887284c6db8aefb1efd939a33","1",2,,,,,,1,2,,,,,1,,,1,,1,,,8,2,4,1
"d59357dd622e49eb8d3a745c99da9209","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"d5af825f3ebe4f2698155f9efde8952d","2",1,24,5,,30000,30,,2,,,,,,,,,,,,1,,,,
"d5aac99ecb6946378523f906b4af90ba","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"d5dbe49a1ebd4a518392f66dbf7d0011","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d6122950f0a24e43bbd3a3034bb499ee","1",2,,,,,,7,2,,,,,,,,,,1,,,8,2,2,1
"d62bc80f4c7843c7ad7e2618596775a2","2",1,24,1,,10000,30,,2,,,,,,,,1,,,,,6,2,3,3
"d62933855d3c4a84abde89a7b7f6be23","1",2,,,,,,2,2,,,,,,,,1,,1,,,8,1,2,1
"d649518a840e4bdb9fd169975fddc059","7",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,1
"d67cdca4f97244f18c94ad14def2d1f0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d6984e3e43284a8e8e44df03b1ab7c22","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"d644b286ea504ade924de32cc905c4cc","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"d71ebbb7100544f0b8976b71ab07e028","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d72a02bd910a4c7a958f021e7b4188b8","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,3,1
"d6bf398731564af1adcb81a594684319","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"d73a72ea9b854527821a3c4786b610cb","2",1,6,5,,12000,30,,2,,,,,,1,,,,,,,4,2,4,1
"d76c803a9a6942fc8ae912286fe6b8a9","7",2,,,,,,96,2,,,,,,,,1,,,,,6,1,3,1
"d7519bc028e44c228535d829fc55f71d","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,7,1
"d78414650264462d979d86b7e07e489b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"d7843306dc4e4377a0b45427fe5e7f94","1",2,,,,,,7,2,,,,,,,,,,1,,,8,2,2,3
"d78dcc31ed2c4b29b5f19ae1a54b8798","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,5,1
"d799963c0fc9420a872070cd6ee2d0d5","8",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,5,1
"d7bae9a8d3bd49229fedf96a64bb5824","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d79bc81cc23143d799e16457d6ab9192","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"d7c56ce88368434aab61dd0c309a6581","1",1,24,5,,100000,30,,2,,,,,,,,1,,,,,6,2,0,1
"d81e7a5510364143aafc68a03c5a8710","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,2
"d7de4df421ab4f449655cc2ea690bcae","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d8529d20a8cc4be7a1834cc55fd1560b","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,3
"d84ec3b306f2463fbd287cdf0ec7ba75","3",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"d8c475280c224728b4435381ac82cfe5","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"d8ba789a9649493b8fc4f46b4664425d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d899b3a61b4343388234a0fa230ee732","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"d8c68b7d2d1b4c2facb6a066c06c8502","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d8cd5b6b73d241a9b28bfe6100db347e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"d8f326e706ea41ea8401b70ad7680c6c","11",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"d93b7815f5164f34a830cf79c6d46627","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,7,1
"d9458758865a4e088d89da6dc506ee90","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"d9502e32905749d89d2bcb45870de151","4",1,24,3,,,,,2,,,,,,,,,,1,,,8,2,4,1
"d99d8f23a13f4db2a8428f35a0dd3f08","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"d9938bc8f0be42599e6f54bef333a2c8","2",1,4,5,,10000,30,,2,,,,,,,,1,,,,,6,2,8,3
"d97b55accb3e487e84b1581de36f4302","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d9d52d2d0e8a4d4e86bc59a15667f5ff","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,3
"d9d8dfef6ad346d0aa354dd92a00b7e4","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"d9cedf03ea96447c929804d1614ba006","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"da319e88bd6e4126b2e7af3430f96006","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"d9e387e7e01c4d6db79e5bd9ca7a765c","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"da33ec50e0324b8a876ef9382b22a86f","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"da3a99f963484fac9b94610bf831af1b","1",2,,,,,,2,2,,,,,,,,,,1,,,8,1,2,1
"da347790a6784255a72cf2500e5357d4","1",1,6,1,,20000,30,,2,,,,,,,,1,,1,,,8,2,4,1
"da59ffaaddb444858a6d65c904c16203","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"da60037f59c6450786ddab18aff82f15","1",1,24,3,,,,,2,,,,,,,,,,1,,,8,2,2,1
"da72392f02db4e17910177903f9a8cd6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"da82b4386c4f4f07af7d0f31cfdb6dfb","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"db5fcf12ba6c407b8649d1d73f70a4e0","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"daf60232d0954c49afc825b2af4147c6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"daac58b8bb954013b521755285b80f09","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,9,1
"db80b1c2b38143a5bde76ed4017b88b2","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"dbba47943bca429bb3dc3ca8a5e58d05","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"dbb6bbcc31ad490c9062efc8b7e86f37","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"dba162b5ba0f4188b144056a4e2c5073","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"dbf332a359ea4caa8f24440adf0ee13c","1",1,5,5,,10000,30,,2,,,,,,,,1,,,,,6,2,2,3
"dbdbc8f22d3c49e1bb245734c2d2ea8e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"dc2283dedc044929b39fc5d4e569bd41","1",1,24,5,,5000,30,,2,,,,,,,,1,,,,,6,2,3,3
"dc6af58c34764e76a5bcb901d1f7f7e8","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"dcc1218885e34942854f55264c44c4c8","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"dcd4cbd9f49a4162afb04bab49469cf7","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"dc86adfa782045feb36fc67c6332bbb0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"dcafd15daee7466aa58308440e95762d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"dd0d639d4a8b4067993cb3b92dbff5e6","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"dcf55b7690154f1cb5bf1d3ae80830e5","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,4,3
"dd0cfbd6c77641a9b57aa0c0b82ce395","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"dd5cf1499d0646c0a98355a1e150eb05","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"dd59912417bb45d6ae5396e8ec9fe62b","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"dd7e9c062d9a4778b784ab7d531f1acb","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"dd7c77b9123f4bf7a098874ef538023b","2",2,,,,,,96,2,,,,,,,1,,,1,,,8,2,5,1
"ddd50bd2f77142029ef279b74dba2fc7","1",2,,,,,,1,2,,,,,1,,,,,1,,,8,2,3,1
"dde16fb17e1943e2ac8371b3a8cb380b","3",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"dee0f89311e34bd398cdd63ec6a7af25","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"dec021836b8140fba14e782ca5ed80ba","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"deb37ab20ead4589a7ce4519e08b3298","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,5,1
"df2252eccbfb4ec4808becfcf966820f","1",1,24,2,,,,,2,,,,,,,,1,,,,,6,2,5,2
"df1cc459e7e3410ab5f6879b10c78b24","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"df9e286e37fe42e9bee1e63cebcf1cdc","1",1,24,5,,10000,30,,2,,,,,,,,,,,,1,,,,
"dfe6998bacc543368cc955f5795123d4","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,3
"e01e5c42078446a8a46d9424574f054e","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"e007e8a0e65e49ce94ae0c1eabf61008","2",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,4,3
"e0083ad3194c4bcf8ea38b0350f3f773","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"e07960ca513542b48628f1806e5e7b08","1",2,,,,,,96,2,,,,,,,,1,,,,,6,2,1,2
"e07bc322c4884559b4b8ca75c945dd3e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"e0512732c95543e29d14d72a8d5ba7f7","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"e0567864040f4ef4b16a07373eab1b85","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e0ea8986ed524b1a9823cfe0a79ca934","1",1,24,5,,10000,30,,2,,,,,1,,,1,,,,,6,2,3,1
"e13b4d9133d2430dbf9e3de390973c38","1",1,24,5,,5000,30,,2,,,,,,,,,,1,,,8,2,3,1
"e11b57b8ce2a4b87ae920f6df3b40fb3","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"e18f6a2cb3a14e879ec384c46e1a4b24","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e166c98a16c14f8ea26cbadd8b41e880","2",2,,,,,,2,2,,,,,,,,,,1,,,8,1,2,1
"e1b837530d26461aad887ee290bd3a41","1",2,,,,,,1,2,,,,,,,,1,,1,,,6,2,4,3
"e1b4a006690c4557bb55a99846cb6255","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"e1c29cfcafa642d9b32b5fdf8b73e52a","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,2
"e2242b1b51574172bc40d1f5a3ff76d5","1",1,8,5,,5000,30,,2,,,,,,,,1,,,,,6,2,4,1
"e1c8ac42f5664fc9bf58c4c280d54b03","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"e213fc6fe4c84b7fb888fd3c4e554cce","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"e2414d8e3499478d9b5e39b9396c02bf","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"e23a93ebb6464f189985afe1689f4c2d","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"e248935b902247b4896b90baab465344","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"e265214e5afd4a3a89ef8be8c09be926","4",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,4,1
"e2e83a80956e4ab1af3fe81a56f8f8a8","2",1,24,5,,15000,30,,2,,,,,1,,,1,,,,,6,2,4,1
"e29b9474331b4519af19406881a28279","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96","1",1,24,3,,,,,2,,,1,,,,,1,,,,,1,,3,1
"e35e291410e3429e8030fc8a5cbec470","5",2,,,,,,2,2,,,,,,,,1,,,,,6,2,2,3
"e326ec2ec92640c6891a66ae99195a02","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e378fe587e7b4d6c9d64b0a28ea8e930","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,6,1
"e3df4ed81b844647a2785705089efa3d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"e3c060204eb444b8beb47f9a8d14f4be","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"e3f0203d68b64cad97f8f4318b1ba9ce","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e3c2934f05fe4246ace1a3fcead8e23c","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e3cb8e87324b48e7948a4c92de4e6428","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"e4033d492e3c416588f2beaa9e61dc2b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"e3ff9af97d8a4e8c9263bf65f4579d3c","7",2,,,,,,2,2,,,,,,,,,,1,,,8,1,4,1
"e3fcb32bee474c48b3e89743f9d5b5da","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"e419dacda04441629f572c169b8adb83","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e44228b11b444500897c4c454abfbc8f","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"e47bdb40ab22452297e36155a49be7c9","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e43e78a3c728426ea17f6ffb860618ec","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"e4a5f18443664d8e96e26e31bca3ed3a","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"e4b2e8a366bc4274b24a803ec1a2439a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e4ab96d4b57347b1abe0f124f5164414","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e4bebf7a573c46d182a45e358f4d7539","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"e4c95b54cff646b7b5f9f792bd847e6b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e4e3a4d0ad22411585b7b9164bd0e4e4","1",2,,,,,,1,2,,,,,,,,1,,,1,,6,2,4,3
"e4d98366307d492ba88735b4048963a2","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"e4f6752b054a410b81ddbda0615a4a0e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"e4dbb00faed04f81b663c5fa6e6a8a57","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"e5246c675705464281c5a4e0e267e033","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"e5000612042949518e8637dd060e82d2","1",1,24,1,,30000,30,,2,,,,,,,,1,,,,,6,2,10,3
"e59bee0c68164d04ae0f8fd87fd38c5d","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,5,1
"e57cd2e7df2f4dcebe384715e05a7506","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e5a22292244144b29d4c634518b564ab","1",1,24,3,,,,,2,,,,,,,,1,,1,,,8,2,6,1
"e5c1d3f390f54f94a08174bd3a855feb","1",2,,,,,,1,2,,,,,1,,,,,,,,3,2,0,1
"e5fcdf01185749418262d3995207bd6b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"e5eefbcbd4654f019f8493839c625660","2",2,,,,,,7,2,,,,,,,,,,1,,,8,2,6,1
"e5e6e5eb521344b78b3e3955a5ee547e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"e618b3ac3a2c401bb7f01da4a8d6ef22","1",1,24,4,,15000,30,,2,,,,,,,,1,,,,,6,2,0,3
"e64ef7e7439849c4a14cb2f27d3c66c6","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,5,1
"e65c7ac1d4c943a4ab1cba34f5139f52","1",1,8,1,,40000,30,,2,,,,,,,,,,1,,,8,2,6,1
"e65d69bcd3684163bf82242478b9490d","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"e68667f29320456dbc1253bbf9ea6963","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"e682ccb8371d48d99be0722270a4ec9e","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,4,1
"e6a1ab930ab94c25bfc7f19887394705","1",2,,,,,,2,2,,,,,,,,,,,,1,,,,
"e6a0927551ff44a1a7cf5e6e8a86483f","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,2,3
