"hhid","PID","pid_unps_wave7","h2q3","h2q4","h2q7","h2q5","h2q6","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"f43132b1c6bd482083bd9c621c0070b1",1,"1",2,1,1,12,,81,98,98,1938,4
"f45c2a602e0d4609abdd5d9c8224734f",1,"1",1,1,1,12,,60,98,98,1959,1
"f45c2a602e0d4609abdd5d9c8224734f",2,"2",2,2,1,12,,57,98,98,1962,1
"f45e47063a174cd796397077ac56afec",1,"1",2,1,1,12,,65,5,8,1954,2
"f45e47063a174cd796397077ac56afec",3,"3",2,4,1,12,,13,20,4,2006,5
"f45e47063a174cd796397077ac56afec",4,"4",2,4,2,12,,10,28,1,2009,5
"f45e47063a174cd796397077ac56afec",6,,1,7,5,,,,,,,
"f462ede8b62b494e8c3af8183e556e73",1,"1",1,1,1,12,,57,22,11,1962,1
"f468b11a2d9f437f8d7fb07c59fb38be",1,"1",2,1,1,12,,48,98,1,1971,3
"f468b11a2d9f437f8d7fb07c59fb38be",2,"3",2,7,1,12,,12,98,5,2007,5
"f46a5db920f84ad0a06c06672102029d",1,"1",2,2,1,12,,37,13,11,1981,1
"f46a5db920f84ad0a06c06672102029d",2,"2",2,3,1,12,,9,28,10,2009,
"f46a5db920f84ad0a06c06672102029d",3,"3",1,1,1,12,,39,98,98,1980,1
"f46a5db920f84ad0a06c06672102029d",4,"4",2,3,1,12,,13,25,9,2005,5
"f46a5db920f84ad0a06c06672102029d",5,"6",2,3,1,12,,4,19,5,2015,
"f46a5db920f84ad0a06c06672102029d",7,,1,3,1,0,1,0,9,9,2019,
"f46bcfc51bf94192b562add8c06dd606",1,"1",1,1,1,12,,50,1,1,1970,1
"f46bcfc51bf94192b562add8c06dd606",2,"2",2,2,1,12,,35,12,6,1984,1
"f46bcfc51bf94192b562add8c06dd606",3,"3",2,3,1,12,,16,13,3,2003,5
"f46bcfc51bf94192b562add8c06dd606",4,"4",1,3,1,12,,7,14,2,2012,
"f46bcfc51bf94192b562add8c06dd606",5,"5",2,3,1,12,,3,17,7,2016,
"f47d394b39a648f9b4ac08637c8ecc56",1,"1",2,1,1,12,,46,98,98,1973,4
"f47d394b39a648f9b4ac08637c8ecc56",2,"2",1,3,1,12,,24,10,11,1994,5
"f47d394b39a648f9b4ac08637c8ecc56",3,,1,3,5,,,,,,,
"f47d394b39a648f9b4ac08637c8ecc56",4,,2,8,5,,,,,,,
"f48fbbf7649d4fdebbd984b8a303ec89",1,"2",1,3,1,12,,26,1,6,1993,5
"f48fbbf7649d4fdebbd984b8a303ec89",2,"4",2,1,1,12,,63,98,98,1957,2
"f48fbbf7649d4fdebbd984b8a303ec89",3,"5",2,8,2,11,13,21,98,98,1999,1
"f48fbbf7649d4fdebbd984b8a303ec89",4,"6",2,4,1,11,13,2,10,7,2017,
"f48fbbf7649d4fdebbd984b8a303ec89",5,,2,4,1,10,15,16,98,98,2004,5
"f48fbbf7649d4fdebbd984b8a303ec89",7,,2,3,1,12,,11,98,98,2009,5
"f4a42a44ce7e45b28d638f756641993c",1,"1",1,1,1,12,,57,98,98,1962,5
"f4bfb4b01d514f22a272ad1d599ca20a",1,"2",2,1,1,12,,34,26,11,1984,4
"f4bfb4b01d514f22a272ad1d599ca20a",2,"3",1,3,1,12,,10,24,2,2009,5
"f4bfb4b01d514f22a272ad1d599ca20a",3,"4",2,3,1,12,,7,23,11,2011,
"f4bfb4b01d514f22a272ad1d599ca20a",4,"5",1,3,1,12,,4,31,7,2014,
"f4ca585c8f9f4525bb63e65d8b1b3741",1,"2",1,1,1,12,,46,98,98,1973,1
"f4ca585c8f9f4525bb63e65d8b1b3741",2,"3",2,2,1,12,,34,98,98,1985,1
"f4ca585c8f9f4525bb63e65d8b1b3741",3,"4",2,8,1,12,,10,10,6,2009,5
"f4ca585c8f9f4525bb63e65d8b1b3741",4,"5",1,8,1,12,,6,15,10,2012,
"f4ca585c8f9f4525bb63e65d8b1b3741",5,"6",2,8,1,12,,6,25,10,2012,
"f4ca585c8f9f4525bb63e65d8b1b3741",6,"7",2,3,1,12,,3,11,6,2016,
"f4ca585c8f9f4525bb63e65d8b1b3741",7,"8",2,8,1,12,,11,18,10,2007,5
"f4db6d39fd7d46d39b2a55a9e31443b1",1,"1",2,1,1,12,,57,98,98,1962,4
"f4db6d39fd7d46d39b2a55a9e31443b1",2,"7",1,4,1,12,,13,9,1,2006,5
"f4db6d39fd7d46d39b2a55a9e31443b1",3,,1,4,1,12,,19,98,6,2000,5
"f51ffdd7600f4847883c7bc8f16c9ed7",1,"1",1,1,1,12,,25,2,4,1994,1
"f51ffdd7600f4847883c7bc8f16c9ed7",2,,2,2,1,12,,27,23,3,1992,1
"f51ffdd7600f4847883c7bc8f16c9ed7",3,,1,3,1,12,,4,9,1,2015,
"f549126dd64045468fd225b97077443c",1,"1",1,1,2,9,13,39,30,11,1979,1
"f549126dd64045468fd225b97077443c",2,"2",2,2,1,12,,23,3,5,1996,1
"f577c7c7a66a4af6b4327b06712c7e59",1,"1",2,1,1,12,,91,1,4,1928,4
"f577c7c7a66a4af6b4327b06712c7e59",2,"2",2,4,2,11,6,18,5,6,2001,5
"f57d2df73098452a95553b65646119f1",1,"3",2,1,1,12,,35,98,7,1983,3
"f5824a55f9c547579bd1ee9c95db2912",1,"1",2,2,1,12,,20,22,4,1998,1
"f5824a55f9c547579bd1ee9c95db2912",2,"2",1,1,1,12,,29,2,7,1989,1
"f5824a55f9c547579bd1ee9c95db2912",3,"3",2,3,1,12,,2,16,8,2016,
"f5824a55f9c547579bd1ee9c95db2912",4,,1,3,1,5,1,0,7,10,2018,
"f587753cac1041c2bee49b77fe337b38",1,"1",1,1,1,6,5,28,98,98,1991,3
"f58c0a5e67b6493293f44c02d9bf9e8f",1,"1",1,1,2,12,,53,98,98,1967,1
"f58c0a5e67b6493293f44c02d9bf9e8f",2,"2",2,2,1,12,,52,22,8,1967,1
"f58c0a5e67b6493293f44c02d9bf9e8f",3,"4",2,3,4,3,15,25,98,7,1994,5
"f58c0a5e67b6493293f44c02d9bf9e8f",4,"5",1,3,2,10,12,23,98,2,1997,5
"f58c0a5e67b6493293f44c02d9bf9e8f",5,"6",2,3,4,4,15,20,98,8,1999,5
"f58c0a5e67b6493293f44c02d9bf9e8f",6,"7",1,3,1,12,,16,98,8,2003,5
"f58c0a5e67b6493293f44c02d9bf9e8f",7,"8",1,3,1,12,,13,98,3,2006,5
"f58ce19ab11944b4bb86c74ced55dc43",1,"1",1,3,2,12,,20,3,10,1999,5
"f58ce19ab11944b4bb86c74ced55dc43",2,"2",1,7,2,12,,23,98,98,1997,5
"f58ce19ab11944b4bb86c74ced55dc43",3,"3",1,7,2,12,,28,98,6,1991,5
"f58ce19ab11944b4bb86c74ced55dc43",4,"5",2,1,1,12,,47,17,4,1972,4
"f58ce19ab11944b4bb86c74ced55dc43",5,"6",2,3,1,12,,19,27,10,2000,5
"f58ce19ab11944b4bb86c74ced55dc43",6,"7",1,3,1,12,,26,3,12,1993,5
"f5d3193b06d346ad92617fd42082e483",1,"1",1,1,1,12,,58,2,2,1962,1
"f5d3193b06d346ad92617fd42082e483",2,"6",1,3,1,12,,17,8,2,2003,5
"f5d3193b06d346ad92617fd42082e483",3,"7",2,3,1,12,,14,98,11,2005,5
"f5d3193b06d346ad92617fd42082e483",4,"8",1,3,1,12,,12,98,12,2007,5
"f5d3193b06d346ad92617fd42082e483",5,"9",2,2,1,12,,28,98,5,1991,1
"f5d3193b06d346ad92617fd42082e483",6,"10",1,3,1,12,,7,98,8,2012,
"f5d3193b06d346ad92617fd42082e483",7,"11",1,3,1,12,,4,28,8,2015,
"f5d3193b06d346ad92617fd42082e483",8,"12",1,3,1,12,,2,29,7,2017,
"f5d3193b06d346ad92617fd42082e483",9,,1,3,1,6,1,0,29,7,2019,
"f5d7db6cc92742c4a17e3ffa4a8ea335",1,"1",1,1,1,12,,36,13,10,1982,1
"f5d7db6cc92742c4a17e3ffa4a8ea335",2,"5",2,2,1,12,,31,7,2,1988,1
"f5d7db6cc92742c4a17e3ffa4a8ea335",3,"6",2,3,1,12,,3,24,12,2015,
"f5fd515d32b4403488623e489e453c66",1,"1",1,1,2,12,,50,98,98,1970,1
"f5fd515d32b4403488623e489e453c66",2,"4",2,3,1,12,,20,15,5,1999,5
"f5fd515d32b4403488623e489e453c66",4,"7",1,3,1,12,,19,8,8,2000,5
"f5fd515d32b4403488623e489e453c66",5,"8",2,3,1,12,,17,27,10,2002,5
"f5fd515d32b4403488623e489e453c66",6,"9",1,3,1,12,,15,26,10,2004,5
"f5fd515d32b4403488623e489e453c66",7,"10",2,3,1,12,,13,3,8,2006,5
"f5fd515d32b4403488623e489e453c66",8,"11",1,3,1,12,,11,24,3,2008,5
"f5fd515d32b4403488623e489e453c66",9,"15",2,2,2,12,,34,98,98,1985,1
"f5fd515d32b4403488623e489e453c66",10,"16",1,3,2,12,,4,20,6,2015,
"f5fd515d32b4403488623e489e453c66",11,"17",2,3,2,12,,7,98,98,2012,
"f5fd515d32b4403488623e489e453c66",12,"18",2,5,1,12,,87,98,98,1932,4
"f5fd515d32b4403488623e489e453c66",13,"19",1,3,4,9,15,25,5,10,1994,5
"f6034d4efa1042f7b1a4db29c9d82e01",1,"1",1,1,1,12,,48,25,5,1971,1
"f6034d4efa1042f7b1a4db29c9d82e01",2,"2",2,2,1,12,,49,98,1,1970,1
"f63883ce79c14547a17f70e543a33fb4",1,"1",1,1,1,12,,33,98,98,1986,1
"f63883ce79c14547a17f70e543a33fb4",2,"2",2,2,1,12,,28,98,1,1991,1
"f63883ce79c14547a17f70e543a33fb4",3,"3",2,3,1,12,,11,20,3,2008,5
"f63883ce79c14547a17f70e543a33fb4",4,"4",2,3,1,12,,8,14,4,2011,
"f63883ce79c14547a17f70e543a33fb4",5,"5",2,3,1,12,,7,11,11,2012,
"f63883ce79c14547a17f70e543a33fb4",6,"6",2,3,1,12,,5,29,9,2014,
"f63883ce79c14547a17f70e543a33fb4",7,"7",2,3,1,12,,2,2,4,2017,
"f63f3d9bc363443da137952b5dca3464",1,"2",1,2,1,12,,34,3,5,1985,2
"f63f3d9bc363443da137952b5dca3464",2,"3",2,1,1,12,,33,25,8,1986,2
"f6540c6308904ba4867a05bfd2539aa6",1,"1",1,1,1,12,,59,5,5,1960,2
"f6540c6308904ba4867a05bfd2539aa6",2,"2",2,2,1,12,,57,98,98,1962,2
"f6540c6308904ba4867a05bfd2539aa6",3,"6",2,3,4,5,15,23,31,7,1996,5
"f6540c6308904ba4867a05bfd2539aa6",4,"7",2,3,4,8,15,20,10,11,1998,5
"f6540c6308904ba4867a05bfd2539aa6",5,"8",1,3,4,5,15,18,30,9,2000,5
"f6540c6308904ba4867a05bfd2539aa6",6,"9",2,3,3,4,15,18,30,9,2000,5
"f6540c6308904ba4867a05bfd2539aa6",7,"10",2,3,3,4,15,15,98,98,2004,5
"f6540c6308904ba4867a05bfd2539aa6",8,,2,7,1,12,,14,98,98,2005,5
"f657fad494df41ec9bf5be4ace9c692c",1,"1",2,1,1,12,,29,98,98,1990,1
"f657fad494df41ec9bf5be4ace9c692c",2,"2",1,2,1,9,13,36,11,11,1982,1
"f657fad494df41ec9bf5be4ace9c692c",3,"3",2,3,1,12,,11,2,11,2007,5
"f657fad494df41ec9bf5be4ace9c692c",4,"4",1,3,1,12,,6,3,6,2012,
"f657fad494df41ec9bf5be4ace9c692c",5,"5",2,3,1,8,1,0,19,8,2018,
"f65cb2f57f434d38b4f54df92e7d75f9",1,"1",1,1,2,12,,54,98,98,1966,1
"f65cb2f57f434d38b4f54df92e7d75f9",2,"2",2,2,1,12,,49,98,98,1971,1
"f65cb2f57f434d38b4f54df92e7d75f9",3,"4",1,3,1,12,,8,30,4,2011,
"f65cb2f57f434d38b4f54df92e7d75f9",4,"5",2,4,2,12,,9,15,11,2010,
"f65cb2f57f434d38b4f54df92e7d75f9",7,"9",1,3,2,12,,17,15,8,2002,5
"f65cb2f57f434d38b4f54df92e7d75f9",8,"10",2,3,2,12,,22,29,9,1998,5
"f6711543bb204358af642286a61b270c",1,"1",1,1,1,12,,59,98,98,1961,1
"f6711543bb204358af642286a61b270c",2,"2",2,2,1,12,,52,98,10,1967,1
"f6711543bb204358af642286a61b270c",3,"4",2,3,4,3,15,22,22,6,1997,5
"f6711543bb204358af642286a61b270c",4,"5",2,3,4,3,15,19,98,6,2000,5
"f6711543bb204358af642286a61b270c",5,"6",2,3,4,4,15,15,23,3,2004,5
"f6711543bb204358af642286a61b270c",6,"7",2,3,1,12,,12,3,8,2007,5
"f69dbc80ae7443669558eed375a8a8ad",1,"1",1,1,1,12,,62,98,98,1958,2
"f69dbc80ae7443669558eed375a8a8ad",2,"2",2,2,3,3,12,42,16,6,1977,2
"f69dbc80ae7443669558eed375a8a8ad",3,"3",1,3,1,12,,23,16,11,1996,5
"f69dbc80ae7443669558eed375a8a8ad",4,"5",1,3,1,12,,17,22,11,2002,5
"f69dbc80ae7443669558eed375a8a8ad",5,"7",2,3,1,12,,9,30,6,2010,
"f69dbc80ae7443669558eed375a8a8ad",6,"8",2,3,1,12,,5,10,6,2014,
"f69dbc80ae7443669558eed375a8a8ad",7,,1,3,1,10,1,0,7,3,2019,
"f69dbc80ae7443669558eed375a8a8ad",8,,1,3,1,12,,17,22,11,2002,5
"f6c7716b58434f9c92b8291847988daa",1,"1",2,2,1,12,,57,98,98,1962,2
"f6c7716b58434f9c92b8291847988daa",3,"3",2,3,1,12,,24,8,9,1995,5
"f6c7716b58434f9c92b8291847988daa",4,"4",1,3,1,12,,22,98,98,1997,5
"f6c7716b58434f9c92b8291847988daa",6,"6",2,3,1,12,,18,98,98,2001,5
"f6c7716b58434f9c92b8291847988daa",7,"7",2,3,1,12,,16,98,98,2003,5
"f6c7716b58434f9c92b8291847988daa",8,"8",2,3,1,12,,13,98,98,2006,5
"f6c7716b58434f9c92b8291847988daa",9,"9",2,4,1,12,,5,9,9,2014,
"f6c7716b58434f9c92b8291847988daa",10,"10",1,1,1,12,,60,98,98,1959,2
"f6c7716b58434f9c92b8291847988daa",11,,2,4,1,12,,9,31,1,2010,
"f6c7716b58434f9c92b8291847988daa",12,,2,4,1,12,,4,12,2,2015,
"f6c7716b58434f9c92b8291847988daa",13,,2,3,5,,,,,,,
"f6c7716b58434f9c92b8291847988daa",14,,1,4,1,1,1,0,2,8,2019,
"f6cd21fa81214b4997cf94809b696976",1,"1",2,1,1,12,,48,25,4,1971,1
"f6cd21fa81214b4997cf94809b696976",2,"2",1,2,2,12,,54,26,12,1964,1
"f6cd21fa81214b4997cf94809b696976",3,"3",2,3,4,9,15,25,3,12,1994,5
"f6cd21fa81214b4997cf94809b696976",4,"4",1,3,1,12,,18,10,3,2001,5
"f6cd21fa81214b4997cf94809b696976",5,"5",1,3,1,12,,9,26,11,2010,
"f6cd21fa81214b4997cf94809b696976",7,,2,4,1,12,,13,26,6,2006,5
"f6d1622b008b448a9e8c00c72519371f",1,"1",2,1,2,12,,40,16,6,1979,3
"f6d1622b008b448a9e8c00c72519371f",2,"2",2,6,1,12,,46,98,98,1973,3
"f6dc696ba9b84b73b901a97cf99b128d",1,"1",1,1,1,12,,64,28,12,1954,1
"f6dc696ba9b84b73b901a97cf99b128d",2,"2",2,2,1,12,,59,98,98,1960,1
"f6dc696ba9b84b73b901a97cf99b128d",3,"4",1,3,4,8,15,19,18,7,1999,5
"f6dc696ba9b84b73b901a97cf99b128d",4,"5",1,3,1,12,,17,98,98,2002,5
"f6dc696ba9b84b73b901a97cf99b128d",5,"6",2,3,1,12,,12,3,3,2007,5
"f6dc696ba9b84b73b901a97cf99b128d",6,"7",2,4,1,12,,13,16,12,2005,5
"f6dc696ba9b84b73b901a97cf99b128d",7,"9",1,3,1,12,,38,17,12,1980,5
"f6dc696ba9b84b73b901a97cf99b128d",8,"10",2,4,1,12,,6,98,98,2013,
"f6dc696ba9b84b73b901a97cf99b128d",9,"11",2,4,1,12,,4,4,2,2015,
"f6dc696ba9b84b73b901a97cf99b128d",10,"12",1,4,1,12,,3,12,4,2015,
"f6dc696ba9b84b73b901a97cf99b128d",11,"13",1,4,1,12,,2,3,2,2017,
"f6e2a1c3860e4a539fcfb936735acdb2",1,"1",1,1,1,12,,44,98,98,1976,1
"f6e2a1c3860e4a539fcfb936735acdb2",2,"2",2,2,1,12,,44,98,98,1976,1
"f6ffe45416b2458e89ea7ab46ba9ba1e",1,"1",1,1,1,12,,29,98,98,1990,1
"f6ffe45416b2458e89ea7ab46ba9ba1e",2,"2",2,2,1,12,,24,1,10,1995,1
"f6ffe45416b2458e89ea7ab46ba9ba1e",3,"3",1,3,1,12,,3,30,8,2016,
"f6ffe45416b2458e89ea7ab46ba9ba1e",4,,2,3,1,9,1,0,13,3,2019,
"f7135239b02b4e8aa34325d16ea995b9",1,"1",2,1,1,12,,66,98,98,1954,4
"f7135239b02b4e8aa34325d16ea995b9",3,"4",2,4,2,12,,15,5,12,2004,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",1,"1",1,1,1,12,,49,12,12,1969,1
"f71eb7fb0fec4e54ae5e51ca8bc0e340",2,"2",2,2,2,12,,41,20,10,1977,1
"f71eb7fb0fec4e54ae5e51ca8bc0e340",3,"3",1,3,4,3,15,21,23,6,1998,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",4,"4",1,3,3,3,7,18,12,2,2001,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",5,"5",2,3,4,3,15,16,9,6,2003,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",6,"6",1,3,1,12,,11,9,7,2008,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",7,"7",1,3,1,12,,11,9,7,2008,5
"f71eb7fb0fec4e54ae5e51ca8bc0e340",8,"8",2,3,1,12,,6,26,9,2013,
"f71eb7fb0fec4e54ae5e51ca8bc0e340",9,"9",1,3,1,12,,89,5,11,1929,4
"f727232a3db048af8c4171b6b4120567",1,"1",2,2,1,12,,29,98,98,1990,2
"f727232a3db048af8c4171b6b4120567",2,"2",1,1,1,12,,31,21,12,1987,2
"f727232a3db048af8c4171b6b4120567",3,"3",2,3,1,12,,5,3,3,2014,
"f727232a3db048af8c4171b6b4120567",4,"4",2,3,1,12,,3,14,12,2015,
"f727232a3db048af8c4171b6b4120567",5,"5",1,3,1,12,,0,27,12,2018,
"f744cf091afd4da0af258f7158b9e1d0",1,"1",2,1,1,12,,54,98,98,1965,4
"f744cf091afd4da0af258f7158b9e1d0",2,"3",1,3,1,12,,22,6,11,1996,5
"f744cf091afd4da0af258f7158b9e1d0",3,"4",2,3,4,4,15,18,3,6,2000,5
"f744cf091afd4da0af258f7158b9e1d0",4,"5",2,3,1,12,,17,15,3,2002,5
"f744cf091afd4da0af258f7158b9e1d0",5,"6",1,4,4,4,15,11,4,9,2007,5
"f744cf091afd4da0af258f7158b9e1d0",6,"7",1,8,1,12,,72,98,98,1947,3
"f744cf091afd4da0af258f7158b9e1d0",7,"8",1,4,1,12,,14,4,7,2004,5
"f744cf091afd4da0af258f7158b9e1d0",8,"9",1,4,4,4,15,14,7,4,2005,5
"f744cf091afd4da0af258f7158b9e1d0",9,"11",2,4,1,12,,4,2,6,2014,
"f765584b65144d368102036e1f1c864b",1,"1",2,1,1,12,,49,98,7,1970,4
"f765584b65144d368102036e1f1c864b",2,"2",1,3,1,12,,25,98,12,1993,5
"f765584b65144d368102036e1f1c864b",3,"4",2,3,1,12,,18,98,7,2001,5
"f765584b65144d368102036e1f1c864b",4,"5",1,3,1,12,,16,98,3,2003,5
"f765584b65144d368102036e1f1c864b",5,"6",1,3,4,6,15,5,27,9,2013,
"f765584b65144d368102036e1f1c864b",6,,1,3,2,4,15,7,98,98,2012,
"f765584b65144d368102036e1f1c864b",7,,1,3,3,12,,17,98,98,2002,5
"f76f11c01e4f4efa8362b26f6947d2db",1,"1",1,1,1,12,,30,3,4,1989,1
"f76f11c01e4f4efa8362b26f6947d2db",2,"2",2,2,1,12,,23,22,11,1995,1
"f76f11c01e4f4efa8362b26f6947d2db",3,"3",1,3,1,12,,4,14,5,2015,
"f76f11c01e4f4efa8362b26f6947d2db",4,,1,3,1,11,1,0,27,6,2018,
"f77028676e6f408d8e001187b5b96907",2,"4",2,1,1,12,,76,98,98,1944,4
"f77028676e6f408d8e001187b5b96907",3,"5",2,4,1,12,,11,8,3,2008,5
"f77028676e6f408d8e001187b5b96907",4,"6",1,4,1,12,,16,2,11,2003,5
"f77028676e6f408d8e001187b5b96907",5,"7",2,4,1,12,,7,9,7,2012,
"f77028676e6f408d8e001187b5b96907",6,"8",2,4,1,12,,9,16,2,2010,
"f7867ef75feb47929fa64e3c310a8c03",1,"1",1,1,1,12,,31,3,11,1988,1
"f7867ef75feb47929fa64e3c310a8c03",2,"2",2,2,1,12,,27,98,98,1993,1
"f7867ef75feb47929fa64e3c310a8c03",3,"3",1,3,1,12,,8,19,8,2011,
"f7867ef75feb47929fa64e3c310a8c03",4,"4",2,3,1,12,,4,20,1,2015,
"f7867ef75feb47929fa64e3c310a8c03",6,,1,3,1,12,,1,2,9,2018,
"f7d124ffa36444b8a7a6da13902b137b",1,"1",1,1,1,12,,24,18,8,1994,1
"f7d124ffa36444b8a7a6da13902b137b",2,"2",2,2,1,12,,23,26,6,1996,1
"f7d124ffa36444b8a7a6da13902b137b",3,"3",1,3,1,12,,2,23,2,2017,
"f7d124ffa36444b8a7a6da13902b137b",4,,1,3,1,6,1,0,30,11,2018,
"f7fd0344fb574befb7f5bd50c9e63328",1,"1",1,3,1,12,,19,98,12,2000,5
"f7fd0344fb574befb7f5bd50c9e63328",2,"2",1,3,1,12,,30,98,2,1989,5
"f7fd0344fb574befb7f5bd50c9e63328",3,"3",2,1,1,12,,50,98,98,1970,4
"f81adae37b8b428daad2416fb0e30f37",1,"1",2,2,1,12,,35,98,98,1985,1
"f81adae37b8b428daad2416fb0e30f37",2,"2",1,3,2,10,12,18,30,9,2001,5
"f81adae37b8b428daad2416fb0e30f37",3,"3",1,3,1,12,,15,30,5,2004,5
"f81adae37b8b428daad2416fb0e30f37",4,"4",1,3,1,12,,14,98,7,2005,5
"f81adae37b8b428daad2416fb0e30f37",5,"5",2,3,1,12,,11,12,3,2008,5
"f81adae37b8b428daad2416fb0e30f37",6,"6",1,3,1,12,,9,98,3,2010,
"f81adae37b8b428daad2416fb0e30f37",7,"7",2,3,1,12,,4,29,9,2015,
"f81adae37b8b428daad2416fb0e30f37",8,"8",1,1,1,12,,38,98,98,1982,1
"f824e5c736f64e1d89850cf232daaa54",1,"1",2,1,1,12,,43,6,2,1976,1
"f824e5c736f64e1d89850cf232daaa54",3,"4",1,3,1,12,,8,28,1,2011,
"f824e5c736f64e1d89850cf232daaa54",4,"5",2,8,1,12,,57,98,8,1962,4
"f824e5c736f64e1d89850cf232daaa54",5,"6",2,3,1,12,,5,6,5,2014,
"f824e5c736f64e1d89850cf232daaa54",7,,2,10,1,8,5,16,4,10,2002,5
"f824e5c736f64e1d89850cf232daaa54",8,,2,8,1,6,5,22,25,10,1996,1
"f83cdb4b49ac4f3d9c3370f0859ed906",1,"1",1,1,1,12,,53,23,10,1966,2
"f83cdb4b49ac4f3d9c3370f0859ed906",2,"2",2,2,1,12,,50,6,12,1969,2
"f83cdb4b49ac4f3d9c3370f0859ed906",4,"5",1,3,1,12,,24,15,5,1995,1
"f83cdb4b49ac4f3d9c3370f0859ed906",5,"6",1,3,4,6,13,22,3,7,1997,5
"f83cdb4b49ac4f3d9c3370f0859ed906",10,,2,8,1,2,8,21,1,10,1998,1
"f83cdb4b49ac4f3d9c3370f0859ed906",11,,1,4,1,2,1,0,17,8,2019,
"f842938c09db47bdb2806d9bc7828627",1,"1",2,1,1,12,,78,13,9,1941,4
"f842938c09db47bdb2806d9bc7828627",2,"2",1,3,1,12,,38,98,98,1981,5
"f842938c09db47bdb2806d9bc7828627",3,"3",1,3,1,12,,36,98,98,1983,5
"f842938c09db47bdb2806d9bc7828627",4,"4",2,4,4,8,15,19,98,98,2000,5
"f842938c09db47bdb2806d9bc7828627",5,"5",1,4,1,12,,18,98,98,2001,5
"f842938c09db47bdb2806d9bc7828627",6,"6",1,4,1,12,,12,98,98,2007,5
"f842938c09db47bdb2806d9bc7828627",7,"7",2,4,1,12,,15,98,98,2004,5
"f842938c09db47bdb2806d9bc7828627",8,"8",1,4,1,12,,10,98,98,2009,5
"f842938c09db47bdb2806d9bc7828627",9,"10",1,3,1,12,,34,98,98,1985,1
"f842938c09db47bdb2806d9bc7828627",12,"13",2,8,1,12,,30,98,98,1989,1
"f842938c09db47bdb2806d9bc7828627",13,"14",2,4,1,12,,10,21,8,2009,5
"f842938c09db47bdb2806d9bc7828627",14,"15",2,4,1,12,,12,98,98,2007,5
"f842938c09db47bdb2806d9bc7828627",15,"16",1,4,1,12,,12,98,98,2007,5
"f842938c09db47bdb2806d9bc7828627",16,"17",2,4,1,12,,17,98,98,2002,5
"f84bc282b6ef44afa79dc921161e1129",1,"1",1,1,1,12,,29,13,4,1990,1
"f84bc282b6ef44afa79dc921161e1129",2,"2",2,2,1,12,,26,27,2,1993,1
"f858b1717b2040c38adc68e4dad64629",1,"1",1,1,1,12,,38,25,12,1980,1
"f858b1717b2040c38adc68e4dad64629",2,"2",2,2,1,12,,33,18,3,1986,1
"f858b1717b2040c38adc68e4dad64629",4,"4",1,3,2,12,,21,98,3,1998,5
"f858b1717b2040c38adc68e4dad64629",5,"5",2,3,1,12,,18,98,9,2000,5
"f858b1717b2040c38adc68e4dad64629",6,"6",1,3,1,12,,16,98,1,2003,5
"f858b1717b2040c38adc68e4dad64629",7,"7",1,3,1,12,,10,19,10,2008,5
"f858b1717b2040c38adc68e4dad64629",8,"8",1,3,1,12,,9,18,1,2010,
"f858b1717b2040c38adc68e4dad64629",9,"9",1,3,1,12,,12,98,98,2007,5
"f858b1717b2040c38adc68e4dad64629",10,"10",2,3,1,12,,7,24,2,2012,
"f858b1717b2040c38adc68e4dad64629",11,"11",1,3,1,12,,4,23,12,2014,
"f8783baff15b4a39ada3a3ef7a9804e3",1,"1",1,1,1,12,,44,98,98,1975,1
"f8783baff15b4a39ada3a3ef7a9804e3",2,"2",2,2,1,12,,41,98,98,1978,1
"f8783baff15b4a39ada3a3ef7a9804e3",3,"3",1,3,1,12,,19,22,1,2000,5
"f8783baff15b4a39ada3a3ef7a9804e3",4,"4",1,3,1,12,,10,8,5,2009,5
"f884bdb7825942c5880be87cfff0a37a",1,"1",2,1,1,12,,77,98,98,1942,4
"f888744b268c4e539e81f9aa42c10186",2,"2",2,1,1,12,,32,4,6,1986,4
"f888744b268c4e539e81f9aa42c10186",3,"3",2,3,1,3,7,8,28,1,2011,
"f888744b268c4e539e81f9aa42c10186",4,"4",1,3,1,12,,5,24,11,2013,
"f888744b268c4e539e81f9aa42c10186",7,"7",2,8,1,12,,12,98,98,2007,5
"f888744b268c4e539e81f9aa42c10186",8,,1,8,1,11,4,10,14,2,2009,5
"f888744b268c4e539e81f9aa42c10186",9,,2,8,1,5,4,16,15,4,2003,5
"f8badca920fc4f54925a497aa2c2e008",1,"1",1,1,1,12,,33,98,7,1986,1
"f8ca4422f362494fa2ed2aa7d6c70d48",1,"1",1,1,1,12,,24,20,11,1994,1
"f8ca4422f362494fa2ed2aa7d6c70d48",2,"2",2,2,1,12,,24,98,98,1995,1
"f8ca4422f362494fa2ed2aa7d6c70d48",3,"3",1,3,1,12,,5,8,4,2014,
"f8ca4422f362494fa2ed2aa7d6c70d48",4,"4",2,3,1,12,,1,22,7,2017,
"f8e3e6b69ccf45bb8134bba7b7ebd373",1,"1",1,1,1,12,,58,98,98,1962,1
