"hhid","s10q13","s10q14","s10q15a","s10q15b","s10q15c","s10q16","s10q17a","s10q17b","s10q17c"
"bab47cfce3644791a8864224d5d0d673",9,2,,,,,,,
"bab47cfce3644791a8864224d5d0d673",8,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",6,1,1,2,2,2,50000,0.5,6
"bab4ac8a059844a69cfc95aa39c4fbfa",2,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",4,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",1,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",5,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",3,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",7,2,,,,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",8,1,2,1,2,,,,
"bab4ac8a059844a69cfc95aa39c4fbfa",9,1,,1,,1,1500,,
"babce4c54f7948a79ce986d72bae32d8",7,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",1,1,1,2,2,5,,,
"babce4c54f7948a79ce986d72bae32d8",8,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",3,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",5,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",9,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",4,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",6,2,,,,,,,
"babce4c54f7948a79ce986d72bae32d8",2,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",5,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",2,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",7,1,2,1,2,,,,
"bac1e1a10a5a44babb6cf21463891f45",3,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",6,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",4,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",1,1,1,2,2,5,,,
"bac1e1a10a5a44babb6cf21463891f45",8,2,,,,,,,
"bac1e1a10a5a44babb6cf21463891f45",9,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",1,1,1,2,2,6,,,
"baf140fd09684716b150ac68f1c0a61a",5,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",8,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",2,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",6,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",7,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",9,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",4,2,,,,,,,
"baf140fd09684716b150ac68f1c0a61a",3,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",2,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",7,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",5,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",1,1,1,2,2,6,,,
"bb134e8f81b344a9a30131d02b84b34e",6,1,1,2,2,4,17000,1,4
"bb134e8f81b344a9a30131d02b84b34e",9,1,,1,,1,2000,,
"bb134e8f81b344a9a30131d02b84b34e",8,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",4,2,,,,,,,
"bb134e8f81b344a9a30131d02b84b34e",3,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",6,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",4,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",5,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",1,1,1,2,2,6,,,
"bb29554f6b394b429eed575c62b42025",2,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",3,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",7,1,2,1,2,,,,
"bb29554f6b394b429eed575c62b42025",9,2,,,,,,,
"bb29554f6b394b429eed575c62b42025",8,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",7,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",8,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",5,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",3,1,1,2,2,6,,,
"bb2f433ee23341c386a88d9932949166",2,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",9,1,,1,,1,1000,,
"bb2f433ee23341c386a88d9932949166",4,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",6,2,,,,,,,
"bb2f433ee23341c386a88d9932949166",1,1,1,2,2,6,,,
"bb41822c4af74293847663a7814f61d8",8,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",2,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",3,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",4,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",6,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",5,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",9,2,,,,,,,
"bb41822c4af74293847663a7814f61d8",7,1,2,1,2,,,,
"bb41822c4af74293847663a7814f61d8",1,1,1,2,2,6,,,
"bb44a9ee67c3467fa656949b2ad7063e",5,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",9,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",6,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",4,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",3,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",2,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",7,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",1,,,,,,,,
"bb44a9ee67c3467fa656949b2ad7063e",8,,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",3,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",9,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",5,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",2,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",4,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",1,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",7,2,,,,,,,
"bb46540a20634fac8da2b0f642491fbe",6,1,1,2,2,1,100000,1,7
"bb46540a20634fac8da2b0f642491fbe",8,1,2,1,2,,,,
"bba8bc6507a547b793b7f033189aa492",5,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",6,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",9,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",8,1,2,1,2,,,,
"bba8bc6507a547b793b7f033189aa492",2,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",3,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",4,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",7,2,,,,,,,
"bba8bc6507a547b793b7f033189aa492",1,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",3,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",9,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",7,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",6,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",5,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",8,1,2,1,2,,,,
"bbb14758455e472182e8d6a98ef60b89",4,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",2,2,,,,,,,
"bbb14758455e472182e8d6a98ef60b89",1,1,1,2,2,6,,,
"bbe988d76e74439997133682935ed301",1,1,1,2,2,6,,,
"bbe988d76e74439997133682935ed301",6,2,,,,,,,
"bbe988d76e74439997133682935ed301",3,2,,,,,,,
"bbe988d76e74439997133682935ed301",9,2,,,,,,,
"bbe988d76e74439997133682935ed301",5,2,,,,,,,
"bbe988d76e74439997133682935ed301",2,2,,,,,,,
"bbe988d76e74439997133682935ed301",7,1,2,1,2,,,,
"bbe988d76e74439997133682935ed301",8,2,,,,,,,
"bbe988d76e74439997133682935ed301",4,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",5,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",9,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",7,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",6,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",4,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",8,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",2,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",3,2,,,,,,,
"bbfcdd7904cf47f09f984394a4611b0b",1,1,1,2,2,5,,,
"bc418bbbee4e4baf854fb44300a023c5",3,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",5,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",8,1,2,1,2,,,,
"bc418bbbee4e4baf854fb44300a023c5",7,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",9,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",1,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",4,2,,,,,,,
"bc418bbbee4e4baf854fb44300a023c5",6,1,1,2,2,2,40000,1,4
"bc418bbbee4e4baf854fb44300a023c5",2,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",9,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",8,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",2,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",6,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",7,1,2,1,2,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",3,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",5,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",4,2,,,,,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",1,1,1,2,2,6,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",7,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",2,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",9,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",6,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",1,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",4,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",5,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",3,2,,,,,,,
"bc71ea2673dd4def92aaf1ab7d80a21f",8,1,2,1,2,,,,
"bc968aaf6f2d41b789eda8af7be667f6",7,2,,,,,,,
"bc968aaf6f2d41b789eda8af7be667f6",1,1,1,2,2,5,,,
"bc968aaf6f2d41b789eda8af7be667f6",4,1,2,1,2,1,2000,1,21
"bc968aaf6f2d41b789eda8af7be667f6",8,2,,,,,,,
"bc968aaf6f2d41b789eda8af7be667f6",2,2,,,,,,,
"bc968aaf6f2d41b789eda8af7be667f6",9,2,,,,,,,
"bc968aaf6f2d41b789eda8af7be667f6",3,1,1,2,2,5,,,
"bc968aaf6f2d41b789eda8af7be667f6",5,2,,,,,,,
"bc968aaf6f2d41b789eda8af7be667f6",6,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",1,1,1,2,2,6,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",6,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",5,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",9,1,,1,,2,1000,,
"bc9cfee31ebe4ac4bd5f00c51c333716",4,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",7,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",3,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",2,2,,,,,,,
"bc9cfee31ebe4ac4bd5f00c51c333716",8,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",8,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",3,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",6,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",1,1,1,2,2,6,,,
"bcb37722cebc401e8080e2fe4f31d2d0",7,1,2,1,2,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",5,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",9,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",2,2,,,,,,,
"bcb37722cebc401e8080e2fe4f31d2d0",4,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",4,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",7,1,2,1,2,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",5,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",8,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",6,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",9,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",2,2,,,,,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",1,1,1,2,1,6,,,
"bcdabcdc67f74aceb06fa8d9e2d6b375",3,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",9,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",5,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",2,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",4,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",3,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",1,1,1,2,2,5,,,
"bce2cbdf226842779f36c61b8f757fa9",7,2,,,,,,,
"bce2cbdf226842779f36c61b8f757fa9",8,1,2,1,2,,,,
"bce2cbdf226842779f36c61b8f757fa9",6,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",3,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",7,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",6,1,1,2,2,2,2000,2,8
"bceb9aa985e84477bfd0914246a2ac38",9,1,,1,,1,60000,,
"bceb9aa985e84477bfd0914246a2ac38",8,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",1,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",4,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",5,2,,,,,,,
"bceb9aa985e84477bfd0914246a2ac38",2,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",7,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",3,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",5,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",6,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",4,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",8,2,,,,,,,
"bd0999e0527a44a685f525c83388d4d4",9,1,,1,,1,1000,,
"bd0999e0527a44a685f525c83388d4d4",1,1,1,2,2,6,,,
"bd0999e0527a44a685f525c83388d4d4",2,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",6,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",2,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",5,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",3,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",8,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",1,1,1,2,2,5,,,
"bd1c08d3f7ad474a8b43305da8b6a540",7,2,,,,,,,
"bd1c08d3f7ad474a8b43305da8b6a540",9,1,,1,,1,1000,,
"bd1c08d3f7ad474a8b43305da8b6a540",4,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",6,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",9,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",3,1,1,2,2,5,,,
"bd27f73982f14a068a8210bfb2dbbbc1",5,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",7,1,2,1,2,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",1,1,1,2,2,6,,,
"bd27f73982f14a068a8210bfb2dbbbc1",2,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",4,2,,,,,,,
"bd27f73982f14a068a8210bfb2dbbbc1",8,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",6,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",7,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",5,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",1,1,1,2,2,6,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",3,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",2,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",8,2,,,,,,,
"bd72aee8d4164067b0e2a4fbd4e254a2",9,1,,1,,1,1000,,
"bd72aee8d4164067b0e2a4fbd4e254a2",4,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",1,1,1,2,2,5,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",8,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",6,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",5,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",3,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",9,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",2,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",4,2,,,,,,,
"bd7f6a475cac41cea98b2ce0f43d9c9b",7,1,2,1,2,,,,
"bd958d37bb45409d8796ee5de9a75ee6",5,2,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",6,2,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",8,2,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",3,1,1,2,2,5,,,
"bd958d37bb45409d8796ee5de9a75ee6",4,1,2,1,2,5,,,
"bd958d37bb45409d8796ee5de9a75ee6",9,2,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",1,1,1,2,2,6,,,
"bd958d37bb45409d8796ee5de9a75ee6",2,2,,,,,,,
"bd958d37bb45409d8796ee5de9a75ee6",7,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",8,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",1,1,1,2,2,5,,,
"bdb354bb8e6d4a948371343ed30a4078",2,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",6,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",5,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",9,1,,1,,2,1000,,
"bdb354bb8e6d4a948371343ed30a4078",4,2,,,,,,,
"bdb354bb8e6d4a948371343ed30a4078",3,1,1,2,2,5,,,
"bdb354bb8e6d4a948371343ed30a4078",7,1,2,1,2,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",9,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",5,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",1,1,1,2,2,6,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",3,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",4,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",6,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",2,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",8,2,,,,,,,
"bdb4e1273cf948b59b09ae2d8b907fa7",7,1,2,1,2,,,,
"bdb8c4168948429d823bcabe930f0129",3,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",6,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",8,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",9,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",5,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",1,1,1,2,2,6,,,
"bdb8c4168948429d823bcabe930f0129",4,2,,,,,,,
"bdb8c4168948429d823bcabe930f0129",7,1,2,1,2,,,,
"bdb8c4168948429d823bcabe930f0129",2,2,,,,,,,
"bdc980caf79846869af8048b704a6997",8,2,,,,,,,
"bdc980caf79846869af8048b704a6997",6,2,,,,,,,
"bdc980caf79846869af8048b704a6997",3,1,1,2,2,5,,,
"bdc980caf79846869af8048b704a6997",1,1,1,2,2,6,,,
"bdc980caf79846869af8048b704a6997",9,2,,,,,,,
"bdc980caf79846869af8048b704a6997",4,1,2,1,2,1,3000,10,16
"bdc980caf79846869af8048b704a6997",7,2,,,,,,,
"bdc980caf79846869af8048b704a6997",5,2,,,,,,,
"bdc980caf79846869af8048b704a6997",2,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",5,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",1,1,1,2,2,5,,,
"bdf2414dcc9e40008d670974bfbb1dda",6,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",8,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",7,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",3,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",9,1,,1,,1,2000,,
"bdf2414dcc9e40008d670974bfbb1dda",4,2,,,,,,,
"bdf2414dcc9e40008d670974bfbb1dda",2,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",4,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",5,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",7,1,2,1,2,,,,
"bdfde6bf76fa4e6690cc3f692657de57",3,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",1,1,1,2,2,6,,,
"bdfde6bf76fa4e6690cc3f692657de57",9,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",2,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",8,2,,,,,,,
"bdfde6bf76fa4e6690cc3f692657de57",6,1,1,2,2,2,15,15000,13
"be09346eeca74442a692f61ffd8fc074",2,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",7,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",4,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",1,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",8,1,2,1,2,,,,
"be09346eeca74442a692f61ffd8fc074",5,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",6,1,1,2,1,2,60000,0.75,6
"be09346eeca74442a692f61ffd8fc074",9,2,,,,,,,
"be09346eeca74442a692f61ffd8fc074",3,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",1,1,1,2,2,3,12000,12,9
"be2216cf68aa4bb6a6aee19d9ea8f5c9",3,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",9,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",6,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",8,1,2,1,2,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",7,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",2,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",5,2,,,,,,,
"be2216cf68aa4bb6a6aee19d9ea8f5c9",4,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",5,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",4,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",3,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",2,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",1,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",9,2,,,,,,,
"be37e14d3a894e34b206db1d4020346e",8,1,2,1,2,,,,
"be37e14d3a894e34b206db1d4020346e",6,1,1,2,2,2,40000,0.5,6
"be37e14d3a894e34b206db1d4020346e",7,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",2,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",7,1,2,1,2,,,,
"be4e3dfc53034885a1a42d4840817c88",3,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",4,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",9,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",8,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",5,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",6,2,,,,,,,
"be4e3dfc53034885a1a42d4840817c88",1,1,1,2,2,6,,,
"be66986323ae4c40a8bada668061e09b",7,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",3,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",9,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",8,1,2,1,2,,,,
"be66986323ae4c40a8bada668061e09b",2,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",6,1,1,2,2,2,50000,1,6
"be66986323ae4c40a8bada668061e09b",4,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",1,2,,,,,,,
"be66986323ae4c40a8bada668061e09b",5,2,,,,,,,
"be803ec37ff24614830415b9108a9487",1,1,1,2,2,2,8000,4,18
"be803ec37ff24614830415b9108a9487",2,2,,,,,,,
"be803ec37ff24614830415b9108a9487",5,2,,,,,,,
"be803ec37ff24614830415b9108a9487",3,2,,,,,,,
"be803ec37ff24614830415b9108a9487",7,2,,,,,,,
"be803ec37ff24614830415b9108a9487",4,2,,,,,,,
"be803ec37ff24614830415b9108a9487",8,1,2,1,2,,,,
"be803ec37ff24614830415b9108a9487",6,1,1,2,2,2,60000,30,11
"be803ec37ff24614830415b9108a9487",9,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",9,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",2,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",3,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",7,1,2,1,2,,,,
"be88971398b34b26bafc41624920e7e5",1,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",6,1,1,2,2,2,60000,1,7
"be88971398b34b26bafc41624920e7e5",8,1,2,1,2,,,,
"be88971398b34b26bafc41624920e7e5",4,2,,,,,,,
"be88971398b34b26bafc41624920e7e5",5,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",7,1,2,1,2,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",5,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",4,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",3,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",8,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",9,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",2,2,,,,,,,
"be8dde780cd14d3aaf9eeaf0332ca597",1,1,1,2,2,6,,,
"be8dde780cd14d3aaf9eeaf0332ca597",6,2,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",3,1,1,2,2,6,,,
"bec29af61e624ba1b0d5bb1137ee3d87",9,2,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",7,1,2,1,2,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",4,2,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",1,1,1,2,2,6,,,
"bec29af61e624ba1b0d5bb1137ee3d87",8,2,,,,,,,
"bec29af61e624ba1b0d5bb1137ee3d87",2,2,,,,,,,
