"interview__key","EA_code","c4h_elementyear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq82v2","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-27-59-11","df9e133eb2f54a81911f454050262cc9",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",5,"##N/A##","116",2,"##N/A##","84","##N/A##","84",,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",1,"##N/A##","1917",2,"##N/A##","751","##N/A##","751",2,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",4,"##N/A##","67",2,"##N/A##","65","##N/A##","65",2,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",2,"##N/A##","63",2,"##N/A##","50","##N/A##","50",2,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",3,"##N/A##","49",2,"##N/A##","56","##N/A##","56",2,"##N/A##"
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",0,"##N/A##","891",2,"##N/A##","759","##N/A##","759",2,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"66-82-27-82","e2087f2693664d9097024fd484730d71",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-37-16-81","e314846cc6e745f2b46ca45107218154",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",2,"56","56",2,"No mismatch","49","49","49",2,"No mismatch"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",4,"60","60",2,"No mismatch","49","49","49",2,"No mismatch"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",1,"1636","1636",2,"No mismatch","997","997","997",2,"No mismatch"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",0,"1215","1215",2,"No mismatch","1076","1076","1076",2,"No mismatch"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",3,"45","45",2,"No mismatch","36","36","36",2,"No mismatch"
"08-49-55-81","e359063a9c1842feace88741f2b4863c",5,"55","55",2,"No mismatch","79","79","79",2,"No mismatch"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",3,"122","122",2,"matching","56","56","56",2,"matching"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",0,"759","759",2,"matching","909","909","909",2,"matching"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",2,"69","69",2,"matching","68","68","68",2,"matching"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",5,"18","18",2,"matching","23","23","23",2,"matching"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",1,"1227","1227",2,"matching","909","909","909",2,"matching"
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",4,"23","23",2,"matching","28","28","28",2,"matching"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",2,"0","0",2,"NO DELIVERY SERVICES DURING THIS PERIOD","0","0","0",2,"NO DELIVERY SERVICES DURING THIS PERIOD"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",3,"0","0",2,"NO DELIVERY SERVICES DURING THIS PERIOD","0","0","0",2,"NO DELIVERY SERVICES DURING THIS PERIOD"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",4,"44","44",2,"NO MISMATCH","0","0","0",2,"NO RECORDS FOUND"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",1,"1330","1330",2,"NO MISMATCH","458","458","458",2,"NO MISMATCH"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",5,"38","38",2,"NO MISMATCH","56","56","56",2,"NO MISMATCH IN ALL"
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",0,"920","920",2,"NO MISMATCH","340","340","340",2,"NO MISMATCH"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-16-36-79","e8807528500d494886e1493f22b6d612",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",1,"##N/A##","##N/A##",,"##N/A##",,,,,
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",0,"##N/A##","##N/A##",,"##N/A##",,,,,
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",2,"##N/A##","##N/A##",,"##N/A##",,,,,
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",5,"##N/A##","##N/A##",,"##N/A##",,,,,
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",3,"##N/A##","##N/A##",,"##N/A##",,,,,
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",4,"##N/A##","##N/A##",,"##N/A##",,,,,
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",4,"40","40",2,"No mismatch","53","53","53",2,"No mismatch"
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",3,"30","30",2,"No mismatch","25","25","25",2,"No mismatch"
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",1,"2083","2083",2,"No mismatch","918","918","918",2,"No mismatch"
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",2,"34","34",2,"No mismatch","20","21","21",1,"Under counted"
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",5,"30","30",2,"No mismatch","32","32","32",2,"No mismatch"
"46-50-03-97","eb9b8edf03314bb39c1982b462c88cd3",0,"1421","1421",2,"No mismatch","1122","1122","1122",2,"No mismatch"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",0,"1195","1195",2,"NO MISMATCH","942","942","942",2,"NO MISMATCH"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",2,"79","79",2,"NO VARIATION","107","107","107",2,"NO VARIATION"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",4,"102","102",2,"NO VARIATION","56","56","56",2,"NO VARIATIONS"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",1,"2323","2323",2,"NO MISMATCH","788","788","788",2,"NO MISMATCH"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",3,"81","81",2,"NO MISMATCH","94","94","94",2,"NO VARIATION"
"34-64-32-00","eba103dd973241ecb07baee474e8f9d9",5,"80","80",2,"NO VARIATION","53","53","53",2,"NO VARIATION"
"96-79-66-75","ec1c482374644eb983a647909e350403",5,"19","19",2,"matching",,,,,
"96-79-66-75","ec1c482374644eb983a647909e350403",1,"674","712",2,"The register is different  from the monthly report",,,,,
"96-79-66-75","ec1c482374644eb983a647909e350403",2,"0","0",2,"No maternity",,,,,
"96-79-66-75","ec1c482374644eb983a647909e350403",3,"0","0",2,"No maternity",,,,,
"96-79-66-75","ec1c482374644eb983a647909e350403",4,"24","24",2,"matching",,,,,
"96-79-66-75","ec1c482374644eb983a647909e350403",0,"423","423",2,"matching",,,,,
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",0,"966","966",2,"none","670","670","670",2,"none"
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",1,"1630","1630",2,"none","542","542","542",2,"none"
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",3,"56","56",2,"none","49","49","49",2,"none"
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",4,"55","55",2,"none","53","53","53",2,"none"
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",5,"54","54",2,"none","39","39","39",2,"none"
"49-96-25-37","ec3f5f7d84244a55ab42dff82b6846d9",2,"48","48",2,"none","62","62","62",2,"none"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",5,"45","45",2,"NO VARIATION","19","19","19",2,"NO VARIATION"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",1,"1186","1186",2,"NO VARIATION","754","754","754",2,"NO VARIATION"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",2,"21","21",2,"NO VARIATION","25","25","25",2,"NO VARIATION"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",4,"40","40",2,"NO VARIATION","27","27","27",2,"NO VARIATION"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",0,"854","854",2,"NO VARIATION","509","509","509",2,"NO VARIATION"
"96-60-14-26","ec558b4ca32e46a7943986f7ad4a9588",3,"18","18",2,"NO VARIATION","20","20","20",2,"NO VARIATION"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",3,"47","48",1,"Mismatch is because of Deliveries before arrival","59","59","59",1,"No mismatch"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",2,"35","35",2,"no mismatch","68","68","66",1,"Deliveries Before Arrival"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",4,"46","46",2,"no mismatch","19","19","19",2,"No mismatch"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",1,"1986","1889",1,"mismatch is because of the re attendance","1076","1076","1092",1,"Mismatch is because of the re attendance"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",0,"1154","1151",1,"Mismatch is because of the re attendance","1422","1422","1406",1,"Mismatch is because of the re attendance"
"51-48-45-42","ee1ae37bb5574ebb8cfcaa312e7e1f0b",5,"60","60",1,"No mismatch","38","38","38",2,"no mismatch"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",4,"0","22",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",5,"0","23",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",2,"0","47",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",3,"0","37",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",1,"0","313",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-89-24-08","ef140c8eb6aa466fa41b317628e0cbf8",0,"0","285",2,"GOOD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"51-89-46-48","ef37261b68c446679bec7e072b4d916e",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"15-63-97-83","f03953e0053e44408d6efa237ee3063f",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"04-82-98-03","f107a301616c4ff69b6fa7bfa877faab",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",4,"0","48",2,"GOOD","40","40","41",1,"WRONG  TALLYING"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",2,"0","50",2,"GOOD","43","43","43",2,"Good"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",3,"0","36",2,"GOOD","35","35","35",2,"Good"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",1,"0","613",1,"SERIALIZING ERROR","616","616","590",1,"WRONG  NUMBERING"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",0,"0","1032",1,"SERIALIZING ERROR","778","778","677",1,"WRONG  NUMBERING"
"27-44-94-20","f14f6099b4984c1d8b984fb22f251032",5,"0","53",2,"NONE","61","61","60",1,"Wrong  tallying"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",3,"_","0",2,"Facility doesn't offer delivery services","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",5,"_","32",2,"No mismatch","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",0,"_","945",2,"No mismatch","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",2,"_","0",2,"Facility doesn't offer delivery services","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",1,"_","1383",2,"No mismatch","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-42-84-81","f1dca8894a0b46eab802b52b2ecc70c0",4,"-","27",2,"No mismatch","##N/A##","##N/A##","##N/A##",,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",1,"1418","1418",2,"##N/A##","705","705","705",2,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",0,"824","824",2,"##N/A##","659","659","659",2,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",5,"27","27",2,"##N/A##","29","29","29",2,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",2,"8","8",2,"##N/A##","17","17","17",2,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",4,"24","24",2,"##N/A##","46","46","46",2,"##N/A##"
"63-52-54-38","f33d7de27c14495a89301cb34c6e6dfb",3,"10","10",2,"##N/A##","11","11","11",2,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"38-55-59-69","f4836ae1155c495c9363570573d1f81a",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",1,"586","586",2,"matching","639","639","639",2,"matching"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",2,"0","0",2,"No deliveries","0","0","0",2,"matching"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",5,"24","24",2,"matching","19","19","19",2,"matching"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",4,"14","14",2,"matching","25","25","25",2,"matching"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",0,"562","562",2,"matching","481","481","481",2,"matching"
"48-32-44-07","f4c5c89950bb4141ab4d895c0b25bb20",3,"0","0",2,"matching","0","0","0",2,"matching"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-49-10-28","f568ccaeb7434baf8b85c82b6999a9e1",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",1,"2329","2329",2,"##N/A##","1234","1234","1234",2,"No mismatch"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",2,"69","69",2,"##N/A##","86","86","86",2,"No mismatch"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",3,"83","83",2,"##N/A##","79","79","79",2,"No mismatch"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",4,"165","165",2,"##N/A##","115","115","115",2,"No mismatch"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",5,"120","120",2,"No mismatch","74","74","74",2,"No mismatch"
"05-41-62-25","f5e7dce2332d41b28c3cd37fceac50cf",0,"1456","1456",2,"##N/A##","1116","1116","1116",2,"No mismatch"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",5,"35","35",2,"none","46","46","44",1,"poor tallying"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",3,"23","27",1,"poor tallying","33","33","35",1,"poor tallying"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",2,"12","12",2,"none","29","29","29",2,"none"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",1,"952","941",1,"poor serialization","1037","1037","1032",1,"poor tallying"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",0,"776","802",1,"Re attendance","1124","1124","1126",1,"poor tallying"
"92-58-44-91","f709ca33e5624c40bbebb5bbff93d32f",4,"54","44",1,"poor tallying","44","44","44",2,"none"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",2,"##N/A##","86",2,"##N/A##","155","##N/A##","155",2,"##N/A##"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",0,"##N/A##","766",2,"##N/A##","615","##N/A##","615",2,"##N/A##"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",4,"##N/A##","134",2,"##N/A##","122","##N/A##","122",2,"##N/A##"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",1,"##N/A##","680",,"##N/A##","657","##N/A##","657",2,"##N/A##"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",3,"##N/A##","108",2,"##N/A##","127","##N/A##","123",1,"##N/A##"
"08-27-83-30","f81dc4ec9efb45e0ac04ce96bd3fac02",5,"##N/A##","166",2,"##N/A##","145","##N/A##","145",2,"##N/A##"
"36-13-76-78","f875111d04594103a21af312cda6e741",1,"437","437",2,"matching","366","366","366",2,"matching"
"36-13-76-78","f875111d04594103a21af312cda6e741",3,"0","0",2,"no derivatives","0","0","0",2,"matching"
"36-13-76-78","f875111d04594103a21af312cda6e741",2,"0","0",2,"no deliveries","0","0","0",2,"matching"
"36-13-76-78","f875111d04594103a21af312cda6e741",0,"498","498",2,"matching","330","330","330",2,"matching"
"36-13-76-78","f875111d04594103a21af312cda6e741",5,"8","8",2,"matching","19","19","19",2,"matching"
"36-13-76-78","f875111d04594103a21af312cda6e741",4,"9","9",2,"matching","23","23","23",2,"matching"
"66-72-06-13","f941ce88ba9a48e99842d995455d47bd",4,"0","53",1,"Wrong  compilation  of  final  report","28","28","25",1,"Wrong  tallying"
"66-72-06-13","f941ce88ba9a48e99842d995455d47bd",5,"0","0",1,"missing  tally  sheets","35","35","39",1,"Missing  tally  sheets  during  report  making"
