"interview__key","EA_code","service_availabilty__id","s2aq03_1","s2aq05","s2aq06","s2aq07","s2aq08"
"46-49-96-63","d935539999f64771a119eb32574c160e",11,2,1.5,6,4,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",17,2,12,1,120,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",2,2,5,1,60,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",12,2,42,2,60,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",20,2,6,1,50,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",19,2,42,2,60,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",8,2,6,1,70,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",16,2,12,1,120,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",32,2,8,6,60,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",24,2,15,6,30,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",18,2,17,1,150,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",15,2,12,1,120,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",1,2,6,1,70,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",9,2,37,2,60,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",22,1,0,1,2,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",21,2,6,1,50,1
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",25,2,15,6,30,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",13,2,80,2,120,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",24,2,7,6,25,3
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",20,2,5,6,20,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",9,2,30,2,45,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",18,1,15,2,45,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",33,2,30,2,45,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",15,1,0.6,1,10,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",13,2,1,1,20,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",1,2,1.6,1,30,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",12,2,30,2,45,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",11,2,15,6,30,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",4,2,8,8,40,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",5,2,13,8,60,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",2,2,1.6,1,30,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",21,1,1,1,18,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",32,2,7,6,20,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",3,2,1.5,1,25,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",17,1,0.6,1,10,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",22,1,0.5,1,10,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",23,2,2,1,30,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",19,2,8,6,20,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",16,1,0.6,1,10,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",25,1,1,1,20,2
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",14,2,15,2,30,1
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",8,1,1,1,20,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",18,2,10,8,120,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",32,2,1,1,30,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",19,2,48,4,90,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",13,2,24,6,24,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",8,2,0.5,1,15,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",20,1,0.5,1,15,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",9,2,25,6,45,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",10,2,0.5,1,15,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",2,1,0.5,1,15,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",12,2,24,6,45,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",15,2,0.5,1,15,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",4,2,28,6,45,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",21,2,7,8,30,3
"81-72-86-31","daafca5294924c609725305aa9da92d2",24,2,1,1,30,3
"81-72-86-31","daafca5294924c609725305aa9da92d2",5,2,28,6,45,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",1,2,1,1,30,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",30,2,0.5,1,15,3
"81-72-86-31","daafca5294924c609725305aa9da92d2",11,2,26,6,45,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",17,2,0.5,1,15,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",22,1,0,1,3,1
"81-72-86-31","daafca5294924c609725305aa9da92d2",25,2,1,1,30,3
"81-72-86-31","daafca5294924c609725305aa9da92d2",3,2,2,1,60,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",16,2,0.5,1,15,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",20,1,0,1,0,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",10,2,0.2,1,10,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",14,2,12,2,30,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",13,2,12,2,30,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",3,2,6,5,40,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",16,1,0,1,0,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",19,2,6,6,15,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",22,1,0,1,0,3
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",33,2,22,2,30,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",2,1,0.2,1,10,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",8,2,4,1,60,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",1,1,0.5,1,10,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",24,2,0.5,1,15,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",9,2,24,2,60,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",32,1,0,1,0,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",21,1,0,1,0,3
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",5,2,12,6,30,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",25,1,4,5,25,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",4,1,0.2,1,10,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",12,1,0,1,0,1
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",15,1,0,1,0,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",17,1,0,1,0,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",22,1,0,1,5,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",5,2,15,6,30,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",23,1,0.5,1,15,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",3,2,12,1,60,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",13,2,8,6,25,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",4,2,3,1,50,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",2,2,2,1,30,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",18,2,5,1,90,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",21,2,3,6,10,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",32,2,3,5,10,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",15,2,2.5,1,40,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",17,2,2.5,1,40,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",8,2,4,1,60,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",11,2,15,6,30,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",25,2,12,6,50,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",14,2,8,6,25,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",10,2,8,6,30,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",16,2,2.5,1,40,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",1,2,1,1,20,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",12,2,8,6,25,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",24,2,12,6,50,2
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",20,1,3,6,10,1
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",19,2,3,6,10,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",9,2,18,6,30,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",17,1,0.4,1,45,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",24,1,0.8,1,20,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",32,1,0.8,1,15,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",26,1,0.3,1,8,2
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",13,2,2.5,1,40,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",14,2,18,6,30,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",4,2,2,1,30,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",11,2,0.6,1,12,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",20,1,0.5,1,10,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",16,2,0.4,1,10,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",2,2,2,1,30,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",25,1,0.2,1,5,3
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",3,1,0.8,1,15,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",1,1,0.8,1,15,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",23,2,2,1,30,2
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",5,2,3,1,50,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",21,2,2,1,30,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",8,2,0.6,1,12,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",22,1,0.2,1,5,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",12,2,0.6,1,12,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",18,2,2.5,1,45,1
"30-44-92-98","dd72172834734d53967b7f13d9946d3e",15,1,0.4,1,10,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",11,2,9.6,6,30,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",4,2,6,1,75,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",23,2,4,1,60,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",3,2,6.8,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",20,2,2,1,60,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",1,2,2,1,30,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",19,2,6.5,1,85,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",17,2,6.8,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",32,2,6.5,1,85,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",15,2,6.8,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",10,2,6.8,6,15,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",18,2,7,1,95,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",16,2,6.8,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",13,2,6.5,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",22,1,0,1,0,3
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",9,2,6.5,1,70,2
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",12,2,6.8,1,90,1
"92-54-66-94","de0d420b95f949409ddd6e6ef359572f",5,2,7.2,8,45,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",16,2,0,1,0,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",32,2,1,1,10,2
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",12,2,0.2,1,2,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",9,2,5,2,15,2
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",4,2,4,1,30,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",22,2,0.2,1,2,2
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",1,2,1,1,15,2
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",13,2,0.5,1,10,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",10,1,0.1,1,1,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",2,2,0.4,1,5,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",11,2,20,2,90,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",3,2,1,1,15,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",17,2,5,2,20,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",5,2,4,2,10,1
"41-87-65-27","dfd66efc10c04db4bc7a7710205fba47",19,2,0.1,1,1,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",1,2,0.6,1,10,3
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",5,2,4,1,45,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",2,2,1.5,1,15,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",20,2,1,1,10,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",8,2,1.5,1,15,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",17,2,3,1,30,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",32,2,3,1,35,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",21,1,0.3,1,4,3
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",24,2,4,1,45,3
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",18,2,3,1,30,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",26,2,3,1,35,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",3,2,4,1,45,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",4,2,4.5,1,50,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",16,2,3,1,40,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",9,2,5,1,60,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",15,2,3,1,40,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",25,2,4,1,45,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",10,2,4.5,1,50,1
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",23,1,0.3,1,4,2
"51-59-01-53","e0d553e3abb24993844f0de7e20c86db",22,2,0.1,1,1,3
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",15,2,4,1,45,3
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",21,1,0.8,1,10,3
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",18,2,4,1,45,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",10,2,4.5,1,50,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",17,2,4,1,45,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",23,1,0.5,1,5,3
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",24,2,4,1,45,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",1,2,1,1,10,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",8,2,4,1,40,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",2,2,5,1,45,1
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",3,2,3.5,1,30,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",22,1,0.3,1,4,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",26,2,4,1,45,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",4,2,5,1,45,1
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",25,2,4,1,45,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",32,2,3,1,30,2
"92-04-38-87","e1d242437c104649bf3a034bad2925c9",16,2,4,1,45,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",12,2,3,1,15,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",5,2,1,1,15,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",22,1,0.2,1,2,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",32,2,1.2,1,20,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",2,2,0.7,1,8,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",17,2,3,1,45,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",16,2,0.8,1,8,3
"48-37-16-81","e314846cc6e745f2b46ca45107218154",7,2,1,1,15,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",21,1,0.1,1,1,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",13,2,3,1,45,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",19,2,1.2,1,20,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",4,2,1,1,15,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",23,1,0.1,1,1,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",10,2,1.2,1,20,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",15,2,3,1,45,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",3,2,1,1,15,1
"48-37-16-81","e314846cc6e745f2b46ca45107218154",1,2,0.8,1,10,2
"48-37-16-81","e314846cc6e745f2b46ca45107218154",9,2,2.5,1,45,3
"48-37-16-81","e314846cc6e745f2b46ca45107218154",11,2,8,6,20,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",15,2,2.5,1,40,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",23,1,0.4,1,10,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",2,1,0.2,1,5,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",8,2,3.5,6,10,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",19,2,1,1,20,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",13,2,3,6,10,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",17,2,3,1,40,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",3,2,1.6,1,30,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",7,2,2.5,6,10,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",32,2,3,1,40,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",9,2,27,2,60,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",16,2,3,1,40,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",25,2,3,6,10,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",22,1,0.1,1,3,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",24,2,3,6,10,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",1,2,1,1,18,2
"08-49-55-81","e359063a9c1842feace88741f2b4863c",5,2,2,1,25,1
"08-49-55-81","e359063a9c1842feace88741f2b4863c",21,1,0.1,1,5,3
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",18,2,3,1,40,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",20,1,1,1,20,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",25,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",11,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",8,2,2,1,35,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",9,2,65,2,80,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",3,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",23,1,1,1,20,2
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",16,2,3,1,40,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",4,2,2,1,30,2
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",14,2,1.5,1,20,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",5,2,2.5,1,40,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",1,2,1.6,1,25,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",10,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",13,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",12,2,2,1,30,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",32,2,0.5,1,10,2
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",33,2,45,2,80,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",21,1,1,1,20,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",17,2,3,1,40,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",2,2,1,1,15,2
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",26,2,3,1,50,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",22,1,0.2,1,5,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",19,1,0.2,1,5,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",15,2,3,1,40,1
"24-81-35-44","e57503779f904b9a89276f70cdc6d98b",24,2,2,1,20,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",32,2,1.5,1,15,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",22,1,0,1,0,3
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",10,2,4,1,40,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",15,2,5,1,45,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",14,2,40,2,40,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",9,2,14.5,2,40,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",4,2,1,1,25,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",8,2,15,6,25,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",24,2,5,1,45,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",21,2,2,1,15,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",29,1,0.2,1,10,3
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",23,1,0,1,0,3
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",5,2,22,6,40,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",13,2,14.5,2,40,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",3,2,0.6,1,20,1
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",16,2,5,1,45,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",17,2,5,1,45,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",20,2,3,1,20,3
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",1,1,0.1,1,5,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",2,2,0.5,1,15,2
"04-12-51-46","e7fa94896c414ae5a4e11d7b299951b1",25,2,5,1,5,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",15,2,3,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",5,2,3,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",19,1,0.1,1,5,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",13,2,3,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",21,2,1.6,1,25,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",22,1,0,1,0,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",2,2,0.8,1,20,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",4,2,0.4,1,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",24,2,3,2,10,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",10,2,2.8,6,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",32,2,3,2,10,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",3,2,2,1,40,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",1,1,0.5,1,15,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",9,2,2.5,6,8,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",25,2,2.5,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",11,2,8,6,20,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",16,2,3,2,10,2
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",17,2,3,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",14,2,3,2,10,1
"16-34-77-09","e83ef3501b9148fc8d8660761d61f6b1",12,2,3,2,10,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",25,2,1,1,30,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",21,2,0.5,1,20,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",4,2,1.3,1,30,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",13,2,1,6,5,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",23,2,1,1,30,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",9,2,5,2,30,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",11,1,0.3,1,10,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",19,2,0.8,1,25,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",10,1,0.4,1,5,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",1,1,0.5,1,20,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",12,2,0.7,1,30,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",15,2,0.8,1,25,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",14,2,1,6,5,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",22,1,0.1,1,2,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",8,2,4,6,20,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",2,1,0.2,1,10,2
"35-16-36-79","e8807528500d494886e1493f22b6d612",17,2,1,1,25,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",16,2,0.8,1,25,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",3,2,0.6,1,20,1
"35-16-36-79","e8807528500d494886e1493f22b6d612",32,2,0.6,1,25,1
"88-64-25-80","ea112b0ba08542bfb07f10c636ff82a0",15,2,9.6,1,60,2
