"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03","s3aq03_2","s3aq03_3","s3aq03a","s3aq04","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"be2b88fc4c42410291be8cb33d012ea3",1,3,"H3830102","82-95-01-65","PACO Maize",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,1,0,82000,1.5
"be2b88fc4c42410291be8cb33d012ea3",1,1,"H3830102","82-95-01-65","PACO sunflower",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,6,0,486000,6
"be2b88fc4c42410291be8cb33d012ea3",1,4,"H3830102","82-95-01-65","PACO beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,3,0,36000,1.5
"be2b88fc4c42410291be8cb33d012ea3",1,2,"H3830102","82-95-01-65","PACO rice",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,3,0,250000,1
"be500d5d9cbc472db2c445e8bb4a8429",1,2,"1101102","92-71-29-33","ORANGES",1,"1",2,1,10,2,,,,1,2,,,,,,,1,1,1,2,2,,,,1,2,0,0,25000,0.5
"be500d5d9cbc472db2c445e8bb4a8429",1,1,"1101102","92-71-29-33","MANGOES",1,"1",2,1,20,2,,,,1,2,,,,,,,1,1,2,2,2,,,,1,3,0,0,30000,0.6
"be500d5d9cbc472db2c445e8bb4a8429",1,3,"1101102","92-71-29-33","BANANA",1,"1",2,1,30,2,,,,1,2,,,,,,,2,,,,,,,,1,5,0,0,40000,1
"be500d5d9cbc472db2c445e8bb4a8429",1,4,"1101102","92-71-29-33","CASSAVA  man",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,12,0,0,60000,3
"be58d57d2c9140f88700b722f71cc1f7",2,2,"H4040301","18-67-04-76","Sweet potatoes",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,5000,0.26
"be58d57d2c9140f88700b722f71cc1f7",1,1,"H4040301","18-67-04-76","Sorghum",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.55
"be58d57d2c9140f88700b722f71cc1f7",3,1,"H4040301","18-67-04-76","Cassava",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"be58d57d2c9140f88700b722f71cc1f7",3,2,"H4040301","18-67-04-76","Sorghum",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"be58d57d2c9140f88700b722f71cc1f7",2,1,"H4040301","18-67-04-76","Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.46
"be5d3436fcdb4b80917df920b90de881",4,1,"H3831001","18-92-69-18","BUNG MALO(sunflower)",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,1,0,33000,1
"be5d3436fcdb4b80917df920b90de881",4,2,"H3831001","18-92-69-18","BUNG MALO(simsim)",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"be891971445c4282835b9d541c2c8ee7",1,2,"H0460901","23-96-13-72","BANANA AND CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"be891971445c4282835b9d541c2c8ee7",1,1,"H0460901","23-96-13-72","COFFEE PLOT",2,,2,1,40,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.5
"bed7e91707b64ec9ba9eff80e5a7a515",4,2,"H2030701","38-91-32-76","Potato",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"bed7e91707b64ec9ba9eff80e5a7a515",2,1,"H2030701","38-91-32-76","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"bed7e91707b64ec9ba9eff80e5a7a515",1,1,"H2030701","38-91-32-76","cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,0,15000,0.5
"bed7e91707b64ec9ba9eff80e5a7a515",2,2,"H2030701","38-91-32-76","SIMSIM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"bed7e91707b64ec9ba9eff80e5a7a515",4,1,"H2030701","38-91-32-76","cass",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"bf0d7e30893844228135cedc92e1fc3c",1,1,"H4240802","91-08-03-42","BANANA FOOD AND BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"bf0d7e30893844228135cedc92e1fc3c",3,1,"H4240802","91-08-03-42","BEANS AND BANANA FOOD",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"bf148f925dec467fb70839f7aca77132",1,1,"H0460701","35-40-81-85","coffee",1,"2",2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,10000,2,1,30,30,0,160000,7
"bf4137189f954dbda6885e5e20d2ec65",1,1,"H1500501","41-56-08-89","MATOOKE, COFFEE, BEANS AND MAIZE PLOT",1,"4",2,1,20,2,,,,1,1,4,8,1,8,20000,3,1,1,2,0.6,1,0.6,15000,3,1,5,3,0,32000,0.15
"bf524610b7e541efb0e5bfe0ccd67937",2,1,"H3191001","27-64-00-87","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2.5
"bf524610b7e541efb0e5bfe0ccd67937",1,1,"H3191001","27-64-00-87","MATOOKE",2,,2,1,600,2,,,,2,2,,,,,,,2,,,,,,,,2,,,,,2
"bf5e205e879649aeb9e986e6a19bf2a3",2,0,"H3751001","48-69-00-41","MATOOKE AND BEAN PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.4
"bf643934ce9d42ccae6deba593a16348",2,1,"H0420101","24-01-04-45","SWEETPOTATOES",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"bf643934ce9d42ccae6deba593a16348",3,1,"H0420101","24-01-04-45","coffee",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"bf643934ce9d42ccae6deba593a16348",1,1,"H0420101","24-01-04-45","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,0.04,1,0.04,4000,3,2,,,,,0.75
"bf6e0413e40d4b7f87df28fd4a7eeaa7",2,1,"H4100401","90-96-66-38","Coffee",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,3
"bf6e0413e40d4b7f87df28fd4a7eeaa7",1,1,"H4100401","90-96-66-38","Matooke",2,,2,1,200,2,,,,2,2,,,,,,,2,,,,,,,,2,,,,,1
"bf72d805ee634aa8a01a05c0a90e78ac",1,0,"H2810901","47-67-16-27",,1,"1",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
"bf90b177baf8417fafe849c67f820de7",2,1,"H1260901","38-41-26-93","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"bf90b177baf8417fafe849c67f820de7",1,1,"H1260901","38-41-26-93","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"bf90b177baf8417fafe849c67f820de7",3,1,"H1260901","38-41-26-93","BUGGA",1,"1",2,2,,,,,,,2,,,,,,,1,2,2,0.06,1,0.06,1500,2,2,,,,,0.25
"bf90b177baf8417fafe849c67f820de7",3,2,"H1260901","38-41-26-93","JOBYO",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,0.06,1,0.06,1500,2,2,,,,,0.12
"bfbc901c9a384f8c98ce7a8bc7bad2a6",1,1,"H2560501","58-65-66-24","Banana food/ coffee",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.51
"bfbc901c9a384f8c98ce7a8bc7bad2a6",2,1,"H2560501","58-65-66-24","Millet",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"bfcac9d1276645638b00ed7805dbfba2",2,1,"H2240101","56-08-40-50","Beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,6,5,0,35000,1.5
"bfcac9d1276645638b00ed7805dbfba2",3,1,"H2240101","56-08-40-50","Soya beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,12,14,0,60000,1.5
"bfcac9d1276645638b00ed7805dbfba2",4,1,"H2240101","56-08-40-50","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"bfd8253bd59c4f3199fb4b83b9cee7a6",1,1,"H1770701","55-69-24-26","BANANA FOOD PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,2,0,21000,0.25
"bfd8253bd59c4f3199fb4b83b9cee7a6",3,1,"H1770701","55-69-24-26","COFFEE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,2,0,21000,0.5
"bfdf0d66403440ceab439b1e1c47cdea",1,2,"H3820601","80-24-73-66","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"bfdf0d66403440ceab439b1e1c47cdea",1,0,"H3820601","80-24-73-66","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,2,0,60000,
"bfdf0d66403440ceab439b1e1c47cdea",1,1,"H3820601","80-24-73-66","G.NUTS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,14000,
"bfdf0d66403440ceab439b1e1c47cdea",2,0,"H3820601","80-24-73-66","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,8,1,0,75000,
"c014437e641641eca6502ddb0f5888b0",1,3,"H0850601","24-26-37-64","PLOT C MILLET",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"c014437e641641eca6502ddb0f5888b0",1,5,"H0850601","24-26-37-64","PLOT E CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c014437e641641eca6502ddb0f5888b0",1,7,"H0850601","24-26-37-64","PLOT MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c014437e641641eca6502ddb0f5888b0",1,2,"H0850601","24-26-37-64","PLOT B IRISH POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c014437e641641eca6502ddb0f5888b0",1,6,"H0850601","24-26-37-64","PLOT BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c014437e641641eca6502ddb0f5888b0",1,1,"H0850601","24-26-37-64","PLOT A BANANA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c014437e641641eca6502ddb0f5888b0",1,4,"H0850601","24-26-37-64","PLOT D GROUNDNUTS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c05e8641340545b3b67a3d2cde754d74",1,1,"H1960302","36-89-52-48","Plot Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,12,0,0,40000,0.25
"c07f0d460ca1479198feb0b6eb3f2f16",0,1,"H3871001","80-35-28-49","Plot 1",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c085573e64aa4788be1f66d491f65e2a",3,1,"H0610403","22-33-47-74","SORGHUM",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,4,0,30000,1
"c085573e64aa4788be1f66d491f65e2a",2,1,"H0610403","22-33-47-74","SOYA BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,5,0,24000,1
"c085573e64aa4788be1f66d491f65e2a",5,1,"H0610403","22-33-47-74","GROUNDNUTS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,0,12000,0.5
"c085573e64aa4788be1f66d491f65e2a",1,1,"H0610403","22-33-47-74","Beans",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,6,0,24000,1
"c085573e64aa4788be1f66d491f65e2a",4,1,"H0610403","22-33-47-74","SWEET POTATOES",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c08b76ff4f64408d92c893bc21b3f773",3,0,"H3170302","99-65-80-48","BEANS AND MAIZE",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c08b76ff4f64408d92c893bc21b3f773",2,0,"H3170302","99-65-80-48","BANANAS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.21
"c08b76ff4f64408d92c893bc21b3f773",4,0,"H3170302","99-65-80-48","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c08b76ff4f64408d92c893bc21b3f773",1,0,"H3170302","99-65-80-48","BANANAS AND COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,1,0,20000,0.48
"c09505ef48274aa887166bb087477bc3",1,1,"H4040702","90-09-38-69","oranga.awera",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,1,0,18000,0.7
"c09505ef48274aa887166bb087477bc3",1,2,"H4040702","90-09-38-69","mogo",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c09505ef48274aa887166bb087477bc3",3,1,"H4040702","90-09-38-69","oranga.awera",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,20000,0.8
"c09505ef48274aa887166bb087477bc3",2,1,"H4040702","90-09-38-69","awera",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"c09698a0aa864f3eaed7a9ef9e23d9de",1,1,"H2560601","33-18-22-09","HOME",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"c0b0f34f8543477882988d792690f7ab",1,1,"H2370102","63-63-17-43","fallow",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c0b0f34f8543477882988d792690f7ab",2,1,"H2370102","63-63-17-43","cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,10,0,75000,3
"c132a575f3f14af9abc15f30b1f86427",2,1,"H2080501","55-68-16-72","GWANA.ANYOGI",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,1,0,80000,1
"c13b7476c8ab495899c5c614d4f96e1f",2,1,"H2370301","83-81-81-77","Plot 2",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"c13b7476c8ab495899c5c614d4f96e1f",1,1,"H2370301","83-81-81-77","Plot 1",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"c13b7476c8ab495899c5c614d4f96e1f",3,1,"H2370301","83-81-81-77","Plot 3",2,,2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,7000,3,2,,,,,0.62
"c13b7476c8ab495899c5c614d4f96e1f",4,1,"H2370301","83-81-81-77","Plot 4",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"c15a8d1d19bb4ef49589dd774eb7e412",0,1,"H0850303","55-02-55-14","Plot A beans",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c15a8d1d19bb4ef49589dd774eb7e412",2,1,"H0850303","55-02-55-14","Plot A Irish potatoes",1,"2",2,2,,,,,,,2,,,,,,,1,4,1,1,1,1,5000,3,1,1,0,0,3000,0.25
"c15a8d1d19bb4ef49589dd774eb7e412",0,2,"H0850303","55-02-55-14","Plot B Irish potatoes",1,"2",2,2,,,,,,,2,,,,,,,1,4,1,3,1,3,15000,2,1,2,0,0,11000,0.25
"c18026fb65d84083bc6713acffc55f03",2,0,"H2960801","15-63-14-59","BANANA FOOD/BEER/COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"c18026fb65d84083bc6713acffc55f03",1,1,"H2960801","15-63-14-59","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,20000,0.25
"c18026fb65d84083bc6713acffc55f03",2,1,"H2960801","15-63-14-59","MILLET",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"c18026fb65d84083bc6713acffc55f03",3,1,"H2960801","15-63-14-59","Banana food/ maize/beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c18026fb65d84083bc6713acffc55f03",1,0,"H2960801","15-63-14-59","MILLET",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c18e282fcbbe46699173630fd1019bd2",1,0,"H1300401","45-00-55-78","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c1900c3bcc364e0aa17550183cc4a221",4,1,"H1880301","89-61-52-77","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c1900c3bcc364e0aa17550183cc4a221",3,1,"H1880301","89-61-52-77","FIELD PEAS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"c1900c3bcc364e0aa17550183cc4a221",1,3,"H1880301","89-61-52-77","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c1900c3bcc364e0aa17550183cc4a221",1,1,"H1880301","89-61-52-77","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.6
"c1900c3bcc364e0aa17550183cc4a221",1,2,"H1880301","89-61-52-77","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c19b9e58d92c4cd99d7f58b7acdd9fdd",4,1,"H1490801","78-99-88-82","BANANA PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.23
"c19b9e58d92c4cd99d7f58b7acdd9fdd",2,1,"H1490801","78-99-88-82","BEANS PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.23
"c19b9e58d92c4cd99d7f58b7acdd9fdd",1,1,"H1490801","78-99-88-82","COFFEE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.21
"c1d95b0c9221476f9b7a51faf802ecf7",1,1,"H2380801","25-30-50-06","cassgnut",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c1dd4b1335ff441ba4beac5307e02e04",1,2,"H2520401","76-08-58-09","SWEETPOTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"c1dd4b1335ff441ba4beac5307e02e04",1,1,"H2520401","76-08-58-09","MATOOKE,BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c21154efd62149cd8683a2f90743d991",1,2,"H3340301","84-07-02-82","Plot 2",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"c21154efd62149cd8683a2f90743d991",1,1,"H3340301","84-07-02-82","Plot 1",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"c22bf89d80d648409ff35fb91f6d8854",2,1,"H0610201","89-52-78-59","beans",2,,1,2,,,,,,,1,1,1,1,1,6000,3,2,,,,,,,,1,0,7,0,30000,1
"c22bf89d80d648409ff35fb91f6d8854",1,1,"H0610201","89-52-78-59","coffee",2,,2,1,100,1,100,200000,4,,2,,,,,,,1,4,2,2,1,2,26000,3,2,,,,,4
"c22bf89d80d648409ff35fb91f6d8854",1,2,"H0610201","89-52-78-59","sweetpotatoes",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,14,0,50000,0.25
"c29020c2038742478b997d9ccfa380bc",2,1,"H4010101","34-53-80-24","Cotton",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.5,1,0.5,9000,2,2,,,,,1
"c29020c2038742478b997d9ccfa380bc",1,1,"H4010101","34-53-80-24","CASSAVA (July)",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.55
"c29020c2038742478b997d9ccfa380bc",1,2,"H4010101","34-53-80-24","Cassava (March '17)",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"c29020c2038742478b997d9ccfa380bc",3,1,"H4010101","34-53-80-24","Sunflower",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.86
"c29cac3f8727404a99ec979338ef3167",1,1,"H1630601","20-62-41-63","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,25,20,0,300000,2
"c2bc4e3171f141a7b0f16240a1f73c40",1,0,"H0841001","77-40-68-67","COFFEE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c2bc4e3171f141a7b0f16240a1f73c40",3,0,"H0841001","77-40-68-67","IRISH POTATOES PLOT",2,,2,2,,,,,,,2,,,,,,,1,4,2,2.25,1,2.25,39750,2,2,,,,,1.25
"c2c21d603e0a42448825b75b1d969ed0",1,1,"H2371002","11-17-58-02","PLOT 1",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c2c21d603e0a42448825b75b1d969ed0",2,1,"H2371002","11-17-58-02","Fallow plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.13
"c2ca0f63efa5482f8f0169aec54e2246",1,4,"H0850801","22-74-11-64","MATOOKE AND COFFEE PLOT",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c2ca0f63efa5482f8f0169aec54e2246",1,2,"H0850801","22-74-11-64","MILLET PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c2ca0f63efa5482f8f0169aec54e2246",1,1,"H0850801","22-74-11-64","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"c2ca0f63efa5482f8f0169aec54e2246",1,3,"H0850801","22-74-11-64","BEANS PLOT",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c2ca0f63efa5482f8f0169aec54e2246",2,1,"H0850801","22-74-11-64","MATOOKE AND YAMS PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.7
"c2cccdbfd71b4e71867e614e7ede82ad",1,1,"H2980201","72-46-01-06","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,14000,1.5
"c2cccdbfd71b4e71867e614e7ede82ad",1,0,"H2980201","72-46-01-06","BANANAS FOOD/BEANS/MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,40000,2
"c2f7e60cfe2a4966bf4840d734a074e6",1,3,"H0570301","23-17-31-04","BIJANJALO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c2f7e60cfe2a4966bf4840d734a074e6",1,2,"H0570301","23-17-31-04","LUSUKU TAMALE",1,"3",2,1,30,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c2f7e60cfe2a4966bf4840d734a074e6",1,1,"H0570301","23-17-31-04","LUSUKU",1,"1",2,1,50,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,1
"c2f7e60cfe2a4966bf4840d734a074e6",1,5,"H0570301","23-17-31-04","LUMONDE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c2f7e60cfe2a4966bf4840d734a074e6",1,4,"H0570301","23-17-31-04","BINYEBWA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"c2f7e60cfe2a4966bf4840d734a074e6",1,6,"H0570301","23-17-31-04","MUWOGO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c311adcaec634b3b81b14d70b7402fc0",1,5,"H3770601","20-23-29-30","SIMSIM",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.09
"c311adcaec634b3b81b14d70b7402fc0",1,7,"H3770601","20-23-29-30","BEANS",1,"1",2,2,,,,,,,2,,,,,,,1,4,2,0.5,1,0.5,8000,2,2,,,,,0.1
"c311adcaec634b3b81b14d70b7402fc0",1,3,"H3770601","20-23-29-30","GROUNDNUTS",1,"1",2,2,,,,,,,2,,,,,,,1,4,2,1,1,1,12000,2,2,,,,,0.02
"c311adcaec634b3b81b14d70b7402fc0",1,4,"H3770601","20-23-29-30","GROUNDNUTS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"c311adcaec634b3b81b14d70b7402fc0",1,2,"H3770601","20-23-29-30","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.08
"c311adcaec634b3b81b14d70b7402fc0",1,6,"H3770601","20-23-29-30","SORGHUM",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.05
"c311adcaec634b3b81b14d70b7402fc0",1,1,"H3770601","20-23-29-30","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.16
"c338b6d9645e48b896b253a73e308789",2,1,"H1770802","32-92-56-57","MATOOKE COFFEE AND BEANS PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"c338b6d9645e48b896b253a73e308789",1,1,"H1770802","32-92-56-57","COFEE  AND BANANA PLOT",2,,2,2,,,,,,,1,4,40,1,40,90000,2,1,1,2,1,1,1,20000,2,2,,,,,0.15
"c338b6d9645e48b896b253a73e308789",1,2,"H1770802","32-92-56-57","TOMATO PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"c339d3125208446ab905d9c668bfc94b",1,2,"H0510501","33-89-09-80","PLOT2 Binyebwa",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c339d3125208446ab905d9c668bfc94b",1,1,"H0510501","33-89-09-80","PLOT 1 Mwanyi",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c339d3125208446ab905d9c668bfc94b",1,3,"H0510501","33-89-09-80","PLOT 3 Fallow",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"c33f6cb57d9849949e08a7350dabb829",1,0,"H3551001","77-03-37-32","BANANA PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c33f6cb57d9849949e08a7350dabb829",1,3,"H3551001","77-03-37-32","SWEETPOTATOES PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c33f6cb57d9849949e08a7350dabb829",1,1,"H3551001","77-03-37-32","BEANS PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"c3453f0ebfa3433283a20ae3a7981e39",1,0,"H3080501","52-19-87-44","BANANA FOOD AND BEANS AND MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"c345d13420494d31ae0cbca6f3abb32c",1,1,"H2110601","44-84-02-54","OLEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c345d13420494d31ae0cbca6f3abb32c",3,1,"H2110601","44-84-02-54","POTO ARIFOA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,5,0,88000,1
"c351f08d2d8a4e598e762f285a0ba5b0",2,1,"H3090901","90-03-15-04","BANANAS AND COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"c351f08d2d8a4e598e762f285a0ba5b0",3,1,"H3090901","90-03-15-04","BANANAS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
