"hhid","parcelID","pltid","t0_hhid","interview__key","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06a_1","a5aq6b","a5aq6d","s5aq22_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3","s5aq06a4","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g","s5aq11h","s5aq12_1","a5aq6c"
"cf74c4e44bb3491b996e70e543f7ca12",1,3,"H3360601","77-36-95-30",130,"2",2,1,5,24,4,,11,2017,12,2017,1,"2",,,0,,,,,0,,,,,0.2,24
"cf74c4e44bb3491b996e70e543f7ca12",1,3,"H3360601","77-36-95-30",210,"2",2,1,2.5,24,15,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,0,24
"cf74c4e44bb3491b996e70e543f7ca12",1,4,"H3360601","77-36-95-30",320,"2",2,1,40,20,,,12,2017,12,2017,1,"2",,,20,24,1,26000,2,,1,"-999999999",,,0,20
"cf74c4e44bb3491b996e70e543f7ca12",1,5,"H3360601","77-36-95-30",620,"2",2,2,1.5,20,1.5,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"cfa25068a296417b8af0f5b782d5ed09",1,1,"H1680701","96-18-25-36",222,"2",2,1,10,45,1,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,45
"cfa25068a296417b8af0f5b782d5ed09",1,1,"H1680701","96-18-25-36",741,"2",2,1,10,20,15,,8,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"cfa25068a296417b8af0f5b782d5ed09",2,1,"H1680701","96-18-25-36",520,"2",2,1,50,40,1,,11,2017,11,2017,2,,1,2,50,40,1,7500,5,,2,,1,2,0,40
"cfb6e7cc8a99470fbb28209efded9a6d",1,0,"H4300401","85-69-32-04",741,"1",2,1,12,20,7,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"cfb6e7cc8a99470fbb28209efded9a6d",1,1,"H4300401","85-69-32-04",130,"1",2,1,2,23,15,,10,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,23
"cfbb943360434de5b53089d4983fac7e",1,1,"H2540802","53-51-74-41",741,"1",2,1,200,20,25,,7,2017,12,2017,1,"1",,,140,20,67,1260000,2,,1,"1",,,0,20
"cfbb943360434de5b53089d4983fac7e",1,2,"H2540802","53-51-74-41",610,"1",2,1,9,20,100,,2,2018,2,2018,1,"1",,,7,20,10,630000,2,,1,"1",,,1,20
"cfbb943360434de5b53089d4983fac7e",1,3,"H2540802","53-51-74-41",210,"1",2,1,20,24,100,,2,2018,3,2018,1,"1",,,19,24,10,760000,2,,1,"1",,,0,24
"cfcd7dcb95f24278a4ec3341408de513",1,1,"H1590501","00-33-22-95",222,"1",2,1,30,45,1,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,45
"d01fa6e624dc48b98bceb273a2efc0ff",2,1,"H2110701","56-81-18-49",630,"1",2,1,9,20,100,,7,2017,3,2018,1,"1",,,5,20,9,150000,3,0,1,"1",,,0,20
"d01fa6e624dc48b98bceb273a2efc0ff",4,1,"H2110701","56-81-18-49",340,"1",2,1,110,45,1,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,20,45
"d024132c99d448429f255ecc10bd642c",1,1,"H2950101","11-71-00-50",210,"1",2,1,5,24,20,,11,2017,12,2017,2,,1,2,0,,,,,,,,,,1,24
"d024132c99d448429f255ecc10bd642c",1,1,"H2950101","11-71-00-50",741,"1",2,1,223,20,18,,7,2017,12,2017,2,,1,2,129,20,67,1935000,2,,2,,1,2,14,20
"d024132c99d448429f255ecc10bd642c",1,2,"H2950101","11-71-00-50",610,"1",2,1,1,20,100,,11,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"d04cdb6b39654c3e85f576442a13e7b3",1,1,"H3800901","01-85-04-26",620,"1",2,1,6,20,100,,8,2017,12,2017,2,,1,2,0,,,,,,,,,,2,20
"d04cdb6b39654c3e85f576442a13e7b3",2,1,"H3800901","01-85-04-26",630,"1",2,1,5,20,100,,5,2018,5,2018,2,,1,2,0,,,,,,,,,,1,20
"d06bb6055dd4434a96fef1e6e7ba4450",1,1,"H1440402","74-07-83-10",150,"1",2,1,3,45,15,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,45
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,"H1890902","65-50-07-77",320,"1",2,1,230,45,1,,11,2017,11,2017,2,,1,2,230,45,1,276000,2,,1,"1",,,0,45
"d09403c9ce1441fd9fc60866eb5f9c0a",1,1,"H1890902","65-50-07-77",130,"1",2,1,240,45,1,,12,2017,12,2017,2,,1,2,150,45,1,75000,2,,2,,1,2,0,23
"d09403c9ce1441fd9fc60866eb5f9c0a",2,1,"H1890902","65-50-07-77",630,"1",2,1,380,40,1,,9,2017,12,2017,2,,1,2,380,40,1,190000,3,,2,,1,2,0,20
"d09403c9ce1441fd9fc60866eb5f9c0a",4,1,"H1890902","65-50-07-77",150,"1",2,1,110,45,1,,1,2018,1,2018,2,,1,2,50,45,1,20000,2,,1,"2",,,0,45
"d0a34521da7b43bc993fa0a62381e741",1,1,"H3700101","25-25-73-32",210,"2",2,1,20,45,20,,11,2017,11,2017,1,"2",,,0,,,,,,,,,,0,45
"d0a34521da7b43bc993fa0a62381e741",1,1,"H3700101","25-25-73-32",130,"2",2,1,300,35,300,,11,2017,11,2017,1,"2",,,200,45,1,120000,4,,1,"2",,,0,35
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,0,"H3351001","79-78-12-21",741,"1",2,1,50,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,0,"H3351001","79-78-12-21",811,"1",2,1,10,24,15,,7,2017,12,2017,2,,1,2,10,44,22,150000,2,,2,,1,2,0,24
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,1,"H3351001","79-78-12-21",811,"1",2,1,4,44,20,,7,2017,12,2017,2,,1,2,4,44,22,80000,2,,2,,1,2,0,44
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,1,"H3351001","79-78-12-21",741,"1",2,1,50,20,20,,7,2017,12,2017,2,,1,2,40,20,67,480000,2,,2,,1,2,0,20
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",2,0,"H3351001","79-78-12-21",210,"1",2,1,3,45,18,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,45
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",2,0,"H3351001","79-78-12-21",130,"1",2,1,2,45,100,,12,2017,12,2017,2,,1,2,2,45,10,120000,2,,2,,1,2,0,45
"d10a687889de469687377204195f3db0",1,0,"H3220101","64-45-09-68",210,"1",2,1,3,24,15,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"d10a687889de469687377204195f3db0",1,1,"H3220101","64-45-09-68",630,"1",2,1,0.5,20,15,,7,2018,8,2018,1,"1",,,0,,,,,,,,,,0,20
"d10a687889de469687377204195f3db0",1,2,"H3220101","64-45-09-68",141,"1",2,1,1,45,15,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,45
"d10a687889de469687377204195f3db0",1,3,"H3220101","64-45-09-68",620,"1",2,1,10,20,5,,1,2018,8,2018,1,"1",,,0,,,,,,,,,,0,20
"d140d6faa4d64718a6342ce65e456b2b",1,1,"H2970902","64-14-91-93",811,"1",2,1,120,45,1,,8,2017,11,2017,2,,1,2,120,45,1,600000,2,,2,,1,2,0,45
"d140d6faa4d64718a6342ce65e456b2b",2,0,"H2970902","64-14-91-93",741,"1",2,1,60,20,12,,7,2017,12,2017,2,,1,2,60,20,68,480000,2,,2,,1,2,0,20
"d140d6faa4d64718a6342ce65e456b2b",3,0,"H2970902","64-14-91-93",741,"1",2,1,156,20,12,,7,2017,12,2017,2,,1,2,100,20,68,800000,2,,2,,1,2,8,20
"d140d6faa4d64718a6342ce65e456b2b",3,1,"H2970902","64-14-91-93",811,"1",2,1,150,45,1,,8,2017,11,2017,2,,1,2,150,45,1,750000,2,,2,,1,2,0,45
"d140d6faa4d64718a6342ce65e456b2b",4,0,"H2970902","64-14-91-93",141,"1",2,1,3,45,20,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,1,45
"d140d6faa4d64718a6342ce65e456b2b",4,1,"H2970902","64-14-91-93",210,"1",2,1,4,45,20,,12,2017,12,2017,1,"2",,,4,45,20,96000,2,,1,"2",,,0,45
"d1451dad8aa04bb6a6e7eef07fb55069",0,1,"H3841001","94-30-34-18",130,"7",2,1,5,45,120,,12,2017,12,2017,1,"7",,,0,,,,,,,,,,3,45
"d1451dad8aa04bb6a6e7eef07fb55069",0,2,"H3841001","94-30-34-18",340,"7",2,1,3,45,13,,12,2017,12,2017,1,"7",,,0,,,,,,,,,,0,45
"d1451dad8aa04bb6a6e7eef07fb55069",2,1,"H3841001","94-30-34-18",330,"7",2,1,1,45,50,,1,2018,1,2018,1,"7",,,1,45,10,50000,2,,1,"7",,,0,45
"d1451dad8aa04bb6a6e7eef07fb55069",3,1,"H3841001","94-30-34-18",330,"7",2,1,5,45,50,,12,2017,12,2017,1,"7",,,5,45,10,250000,2,,1,"7",,,0,45
"d1451dad8aa04bb6a6e7eef07fb55069",4,1,"H3841001","94-30-34-18",330,"7",2,1,8,45,50,,12,2017,12,2017,1,"7",,,8,45,10,400000,2,,1,"7",,,0,45
"d19492dd04064dc3834f531e305b15dd",1,1,"H1640801","42-95-19-16",620,"1",2,1,6,20,120,,10,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d19492dd04064dc3834f531e305b15dd",2,1,"H1640801","42-95-19-16",150,"1",2,1,1.5,35,120,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,35
"d1971758790c44fea61aa2dee85cc766",2,0,"H2620601","98-50-72-27",210,"5",2,1,2,24,15,,10,2017,12,2017,1,"5",,,0,,,,,,,,,,0,24
"d1986c8f4f6442129f15b2a0411b4e53",1,1,"H4081001","46-90-95-29",741,"2",2,1,200,20,25,,8,2017,12,2017,2,,1,2,170,20,67,1700000,4,,2,,1,2,5,20
"d1986c8f4f6442129f15b2a0411b4e53",1,2,"H4081001","46-90-95-29",210,"2",2,1,3,24,15,,11,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,24
"d1986c8f4f6442129f15b2a0411b4e53",2,1,"H4081001","46-90-95-29",130,"2",2,1,5,45,120,,12,2017,12,2017,2,,1,2,5,45,9,300000,4,,2,,1,2,0,45
"d237e99579c04d388f8b3c31996f98e9",1,1,"H2570302","80-47-25-83",741,"1",2,1,30,20,20,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d237e99579c04d388f8b3c31996f98e9",1,1,"H2570302","80-47-25-83",210,"1",2,1,7,24,13,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"d237e99579c04d388f8b3c31996f98e9",2,2,"H2570302","80-47-25-83",210,"1",2,1,3,24,13,,11,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,24
"d23e73df47574667b88987a273d0354d",1,1,"H2611101","47-12-40-67",210,"4",2,1,200,45,1,,11,2017,12,2017,1,"1",,,100,45,1,130000,4,,2,,1,3,10,45
"d23e73df47574667b88987a273d0354d",2,1,"H2611101","47-12-40-67",130,"4",2,1,160,45,1,,12,2017,12,2017,2,,1,3,100,45,1,35000,4,,2,,1,3,0,45
"d23e73df47574667b88987a273d0354d",2,1,"H2611101","47-12-40-67",120,"4",2,1,100,45,1,,12,2017,12,2017,1,"1",,,70,45,1,168000,4,,1,"3",,,0,45
"d23e73df47574667b88987a273d0354d",2,2,"H2611101","47-12-40-67",741,"4",2,1,15,20,18,,7,2017,12,2017,2,,1,3,4,20,68,32000,5,,2,,1,3,0,20
"d243b05af57e49a4a93f8f027363213f",2,1,"H0491307","37-99-60-94",210,"2",2,1,35,40,35,,12,2017,12,2017,2,,1,2,25,35,1,150000,2,,2,,1,2,0,40
"d243b05af57e49a4a93f8f027363213f",2,1,"H0491307","37-99-60-94",130,"2",2,1,2,33,100,,1,2018,1,2018,2,,1,2,2,33,10,240000,2,,2,,1,2,0,33
"d24a205f49b14a2f9cd37d7ebb82193d",1,1,"H1420901","09-44-24-78",630,"1",2,1,10,20,100,,2,2018,2,2018,1,"1",,,0,,,,,,,,,,0,20
"d24a205f49b14a2f9cd37d7ebb82193d",2,1,"H1420901","09-44-24-78",210,"1",2,1,300,35,1,,11,2017,11,2017,1,"1",,,300,45,1,720000,3,,1,"1",,,0,35
"d24d5c798b3f4f408d237e72ef47ff25",1,1,"H1880603","89-31-21-29",130,"6",2,1,60,45,1,,10,2017,10,2017,2,,2,,0,,,,,,,,,,0,45
"d24d5c798b3f4f408d237e72ef47ff25",1,1,"H1880603","89-31-21-29",210,"6",2,1,560,45,1,,9,2017,9,2017,2,,2,,280,45,1,560000,2,,1,"2",,,20,45
"d24d5c798b3f4f408d237e72ef47ff25",6,1,"H1880603","89-31-21-29",340,"6",2,1,90,45,1,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,45,45
"d29307d34aaf438584b4181b7c6f1cb8",1,1,"H2660302","56-05-82-89",620,"2",2,2,3,20,10,,3,2018,3,2018,1,"2",,,0,,,,,,,,,,0,20
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301","59-74-92-24",810,"1",2,1,50,20,40,,6,2017,12,2017,1,"1",,,40,24,,28000,2,,1,"1",,,0,20
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301","59-74-92-24",741,"1",2,1,50,20,15,,6,2017,12,2017,1,"1",,,50,20,68,40000,2,,1,"1",,,0,20
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301","59-74-92-24",210,"1",2,1,20,24,1,,11,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,24
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301","59-74-92-24",130,"1",2,1,1,23,23,,12,2017,12,2017,1,"1",,,0,,,,,0,,,,,0,23
"d2b2045aebe341b19e59d87f8926f9ca",3,1,"H3660301","24-69-13-19",630,"2",2,1,5,40,100,,12,2017,12,2017,2,,1,2,2,40,10,200000,2,,2,,1,2,0.5,40
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801","62-48-58-53",741,"1",2,3,12,20,40,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801","62-48-58-53",630,"1",2,2,20,20,30,,1,2018,3,2018,1,"1",,,0,,,,,,,,,,0,20
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801","62-48-58-53",810,"1",2,1,2,24,100,,7,2017,12,2017,1,"1",,,2,44,,160000,2,,2,,1,,0,24
"d2c78a060324412e89fbcde4579963a2",2,1,"H0830801","62-48-58-53",741,"1",2,3,20,20,40,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d2e3ead8be45480f913941b6bc4f41cf",1,1,"H3350201","08-54-36-23",741,"2",2,1,18,20,10,,7,2017,12,2017,1,"1",,,10,20,68,80000,2,,1,"1",,,2,20
"d2e3ead8be45480f913941b6bc4f41cf",2,1,"H3350201","08-54-36-23",210,"2",2,1,100,45,1,,12,2017,12,2017,2,,1,2,60,45,1,60000,2,,2,,1,2,0,22
"d2e3ead8be45480f913941b6bc4f41cf",2,1,"H3350201","08-54-36-23",130,"2",2,1,1,45,120,,1,2018,2,2018,2,,1,2,0.5,45,10,24000,2,,2,,1,2,0,22
"d2e3ead8be45480f913941b6bc4f41cf",3,1,"H3350201","08-54-36-23",620,"2",2,1,4.5,20,140,,12,2017,8,2018,1,"2",,,1,20,10,24000,5,,1,"2",,,0.25,20
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501","48-20-52-19",210,"2",2,1,1,23,60,,11,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,23
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501","48-20-52-19",630,"2",2,1,7,20,120,,11,2017,12,2017,2,,1,2,6,20,10,60000,2,,2,,1,2,0,20
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501","48-20-52-19",130,"2",2,1,1,23,30,,12,2017,12,2017,2,,1,2,0,,,,,0,,,,,0,23
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501","48-20-52-19",210,"2",2,1,8,35,120,,12,2017,12,2017,2,,1,2,8,45,10,1152000,2,,2,,1,2,0,35
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501","48-20-52-19",130,"2",2,1,8,35,120,,1,2018,2,2018,2,,1,2,8,45,10,576000,2,,2,,1,2,0,35
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501","48-20-52-19",630,"2",2,1,5,20,120,,11,2017,12,2017,2,,1,2,4,20,10,40000,2,,2,,1,2,0,20
"d2ed3f26e339449d95b3648d853354c4",3,0,"H0840501","48-20-52-19",741,"2",2,1,25,20,8,,8,2017,12,2017,2,,1,2,15,20,68,150000,2,,2,,1,2,3,20
"d36a9f586fd24461a72fbfc6975592a2",1,0,"H3101001","02-60-10-82",742,"2",2,1,76,20,8,,7,2017,12,2017,2,,1,2,76,20,68,228000,3,,2,,1,2,0,20
"d36a9f586fd24461a72fbfc6975592a2",1,0,"H3101001","02-60-10-82",741,"2",2,1,90,20,10,,7,2017,12,2017,2,,1,2,30,20,68,300000,3,,2,,1,2,0,20
"d36a9f586fd24461a72fbfc6975592a2",1,1,"H3101001","02-60-10-82",210,"2",2,1,3,14,12,,11,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,14
"d36a9f586fd24461a72fbfc6975592a2",2,0,"H3101001","02-60-10-82",620,"2",2,1,6,20,13,,11,2017,3,2018,2,,1,2,0,,,,,,,,,,1,20
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101","47-00-35-49",130,"1",2,1,50,45,1,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,45
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101","47-00-35-49",210,"1",2,1,10,45,1,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0.5,45
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101","47-00-35-49",741,"1",2,1,20,20,14,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d36f47be8b3c4b62aaa6e7275c4bda10",1,1,"H2211002","44-70-61-54",530,"1",2,1,300,40,1,,12,2017,12,2017,1,"1",,,300,40,1,450000,4,,1,"1",,,0,40
"d36f47be8b3c4b62aaa6e7275c4bda10",2,1,"H2211002","44-70-61-54",130,"1",2,1,210,45,1,,11,2017,11,2017,2,,1,2,140,45,1,84000,2,,2,,1,2,0,45
"d370f8c893f24ccab5150af6568d81f8",1,1,"H2060902","42-13-25-76",150,"1",2,1,60,45,1,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,45
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,"H0670202","04-49-52-24",130,"1",2,1,2,45,20,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,45
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,"H0670202","04-49-52-24",210,"1",2,1,2,45,20,,12,2017,12,2017,1,"1",,,1,45,20,25000,2,,1,"1",,,0,45
"d3b025db3a9d4a4ea1e217532fd9299a",1,2,"H0670202","04-49-52-24",620,"1",2,1,3,20,100,,3,2018,5,2018,1,"1",,,0,,,,,,,,,,0,20
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,"H0670202","04-49-52-24",130,"1",2,1,100,45,1,,1,2018,1,2018,1,"1",,,50,45,1,25000,2,,1,"1",,,0,22
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,"H0670202","04-49-52-24",210,"1",2,1,60,45,1,,12,2017,12,2017,1,"1",,,20,45,1,30000,2,,1,"1",,,0,22
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,"H0670202","04-49-52-24",810,"1",2,1,1,24,20,,11,2017,11,2017,1,"1",,,1,24,,12000,2,,1,"1",,,0,24
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,"H0670202","04-49-52-24",741,"1",2,1,5,20,12,,9,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d3d75d65517e4e76af2ecf3bd3af14b7",1,1,"H2640701","13-90-63-14",630,"1",2,1,12,20,15,,8,2018,11,2018,2,,1,5,2,20,22,14000,2,,2,,1,5,0,20
"d3d75d65517e4e76af2ecf3bd3af14b7",1,1,"H2640701","13-90-63-14",210,"1",2,1,2,24,15,,9,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"d3d75d65517e4e76af2ecf3bd3af14b7",2,1,"H2640701","13-90-63-14",630,"1",2,1,8,20,15,,8,2018,11,2018,2,,1,5,2,20,22,14000,2,,2,,1,5,0,20
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,0,"H3550801","26-41-75-02",810,"1",2,1,55,44,1,,7,2017,12,2017,1,"1",,,55,44,,110000,2,,1,"1",,,0,44
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,1,"H3550801","26-41-75-02",210,"1",2,1,3,24,16,,10,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,2,"H3550801","26-41-75-02",742,"1",2,1,12,20,7,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,"H3550801","26-41-75-02",741,"1",2,1,28,20,15,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,"H3550801","26-41-75-02",744,"1",2,1,15,20,7,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603","37-76-17-71",210,"2",2,1,1.5,35,20,,11,2017,11,2017,1,"2",,,1,35,20,20000,2,,1,"2",,,0,35
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603","37-76-17-71",610,"2",2,1,0.5,20,120,,2,2018,2,2018,1,"2",,,0,,,,,,,,,,0,20
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603","37-76-17-71",741,"2",2,1,58,20,15,,7,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"d402a1073bd04cc88868b15c746d59bf",2,1,"H2990603","37-76-17-71",620,"2",2,1,30,20,5,,1,2018,3,2018,1,"2",,,0,,,,,,,,,,0,20
"d41a8bbf94604695b5ae8f4c2bc36a76",1,1,"H1640201","87-36-29-67",150,"2",2,1,1.5,45,100,,12,2017,12,2017,2,,1,2,1,45,10,100000,3,,2,,1,2,0,45
"d41a8bbf94604695b5ae8f4c2bc36a76",2,1,"H1640201","87-36-29-67",150,"2",2,1,1,45,100,,12,2017,12,2017,2,,1,2,1,45,10,100000,3,,2,,1,2,0,45
"d4365dac20d64396ad50430b353b2f21",1,1,"H3550501","09-72-62-67",812,"2",2,1,80,44,,,10,2017,12,2017,2,,1,2,80,44,1,160000,2,,2,,1,2,0,44
"d4365dac20d64396ad50430b353b2f21",1,1,"H3550501","09-72-62-67",741,"2",2,1,5,20,15,,8,2017,11,2017,1,"2",,,0,,,,,,,,,,5,20
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501","09-72-62-67",210,"2",2,1,1.5,24,12,,11,2017,11,2017,1,"2",,,0,,,,,0,,,,,0.25,24
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501","09-72-62-67",812,"2",2,1,40,44,,,10,2017,12,2017,2,,1,2,40,44,1,72000,2,,2,,1,2,0,44
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501","09-72-62-67",741,"2",2,1,7,20,12,,9,2017,12,2017,2,,1,2,6,20,68,60000,5,,1,"2",,,0,20
"d4365dac20d64396ad50430b353b2f21",3,1,"H3550501","09-72-62-67",620,"2",2,1,3,20,25,,3,2018,4,2018,2,,1,2,0,,,,,,,,,,0,20
"d4365dac20d64396ad50430b353b2f21",3,1,"H3550501","09-72-62-67",640,"2",2,1,2,20,20,,2,2018,3,2018,2,,1,2,0,,,,,,,,,,0,20
"d4365dac20d64396ad50430b353b2f21",4,1,"H3550501","09-72-62-67",741,"2",2,1,8,20,5,,8,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"d4365dac20d64396ad50430b353b2f21",4,1,"H3550501","09-72-62-67",210,"2",2,1,2,24,12,,11,2017,12,2017,1,"2",,,0,,,,,0,,,,,1,24
"d4365dac20d64396ad50430b353b2f21",5,1,"H3550501","09-72-62-67",630,"2",2,1,8,20,25,,7,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"d4365dac20d64396ad50430b353b2f21",5,1,"H3550501","09-72-62-67",741,"2",2,1,15,20,10,,8,2017,12,2017,2,,1,2,10,20,68,100000,5,,2,,1,2,0,20
"d43c0b17384c4c26988ab6832f0df331",1,0,"H4260801","44-32-94-17",741,"1",2,1,210,20,12,,7,2017,12,2017,2,,1,2,150,20,68,1200000,2,,2,,1,2,36,20
"d43c0b17384c4c26988ab6832f0df331",2,0,"H4260801","44-32-94-17",741,"1",2,1,126,20,12,,7,2017,12,2017,2,,1,2,100,20,68,800000,2,,2,,1,2,20,20
"d43c0b17384c4c26988ab6832f0df331",4,1,"H4260801","44-32-94-17",210,"1",2,1,1,24,15,,10,2017,10,2017,2,,1,2,0,,,,,0,,,,,0,24
"d4550e926f094c699eee41342ecdec70",1,1,"H4080601","36-51-76-01",741,"4",2,1,180,20,26,,7,2017,12,2017,2,,1,2,130,20,68,1560000,4,,2,,1,2,0,20
"d4550e926f094c699eee41342ecdec70",1,2,"H4080601","36-51-76-01",130,"4",2,1,3,23,15,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,23
"d4550e926f094c699eee41342ecdec70",1,3,"H4080601","36-51-76-01",620,"4",2,1,18,20,15,,10,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"d4865da110d64cb1a8d5b0635222880f",2,1,"H2080901","93-73-96-94",150,"2",2,1,40,45,1,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,45
"d4865da110d64cb1a8d5b0635222880f",3,1,"H2080901","93-73-96-94",141,"2",2,1,80,45,1,,1,2018,1,2018,1,"2",,,0,,,,,,,,,,0,45
"d4a47bdf5fbf4f99beaaf86e99d5fa30",1,1,"H0720501","44-71-77-34",141,"1",2,1,2,35,14,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,1.5,35
"d4a47bdf5fbf4f99beaaf86e99d5fa30",1,1,"H0720501","44-71-77-34",130,"1",2,1,0.5,21,30,,10,2017,11,2017,1,"1",,,0,,,,,0,,,,,0.25,21
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501","03-48-09-11",210,"2",2,1,25,45,1,,10,2017,10,2017,2,,1,2,10,45,1,15000,5,,2,,1,2,0,45
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501","03-48-09-11",811,"1",2,1,25,24,1,,11,2017,12,2017,2,,1,2,25,24,1,30000,5,,2,,1,2,0,24
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501","03-48-09-11",741,"2",2,1,3,20,30,,11,2017,11,2017,2,,1,2,3,20,67,45000,5,,2,,1,2,0,20
"d4a800ab42364f0f8339e23140cc3965",2,1,"H1770501","03-48-09-11",811,"2",2,1,15,24,1,,11,2017,12,2017,2,,1,2,15,24,1,18000,5,,2,,1,2,0,24
"d4a800ab42364f0f8339e23140cc3965",2,1,"H1770501","03-48-09-11",741,"2",2,1,20,20,13,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,10,20
