"hhid","parcelID","pltid","t0_hhid","cropID","interview__key","s4aq06_1","s4aq08","s4aq09","s4aq09_1","s4aq09_2","s4aq16","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq10","s4aq15","s4aq07"
"d0e95742e6ca42d4b43849dab9e405c0",1,1,"H4040801",620,"07-76-46-42","1",1,,7,2017,1,1,9,,,1,,2,,0.3
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,0,"H3351001",810,"79-78-12-21","1",2,70,8,2002,2,,,,,,,,,0.5
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,0,"H3351001",741,"79-78-12-21","1",2,30,3,2002,2,,,,,,,,,0.5
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,1,"H3351001",810,"79-78-12-21","1",2,50,3,2000,2,,,,,,,,,1.5
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",1,1,"H3351001",741,"79-78-12-21","1",2,50,7,2010,2,,,,,,,,,1.5
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",2,0,"H3351001",210,"79-78-12-21","1",2,30,8,2017,1,5,1,15,1,1,,2,,0.5
"d0eb0139c2e74acd9ffe9ffa80bd9cd0",2,0,"H3351001",130,"79-78-12-21","1",2,70,8,2017,1,10,1,20,1,1,,2,,0.5
"d10a687889de469687377204195f3db0",1,0,"H3220101",210,"64-45-09-68","1",1,,9,2017,1,10,31,,,1,,2,,0.25
"d10a687889de469687377204195f3db0",1,1,"H3220101",630,"64-45-09-68","1",1,,3,2017,1,5,66,,,1,,2,,0.25
"d10a687889de469687377204195f3db0",1,2,"H3220101",141,"64-45-09-68","1",1,,9,2017,1,5,31,,,1,,2,,0.25
"d10a687889de469687377204195f3db0",1,3,"H3220101",620,"64-45-09-68","1",1,,9,2017,1,3,37,,,1,,2,,0.25
"d140d6faa4d64718a6342ce65e456b2b",1,1,"H2970902",810,"64-14-91-93","1",1,,7,9998,2,,,,,,,,,0.5
"d140d6faa4d64718a6342ce65e456b2b",2,0,"H2970902",741,"64-14-91-93","1",1,,7,9998,2,,,,,,,,,0.25
"d140d6faa4d64718a6342ce65e456b2b",3,0,"H2970902",741,"64-14-91-93","1",1,,7,9998,2,,,,,,,,,0.75
"d140d6faa4d64718a6342ce65e456b2b",3,1,"H2970902",810,"64-14-91-93","1",1,,7,9998,2,,,,,,,,,0.75
"d140d6faa4d64718a6342ce65e456b2b",4,0,"H2970902",141,"64-14-91-93","1",1,,8,2017,1,3,1,,,1,,2,,0.25
"d140d6faa4d64718a6342ce65e456b2b",4,1,"H2970902",210,"64-14-91-93","1",1,,8,2017,1,4,1,,,1,,2,,0.25
"d1451dad8aa04bb6a6e7eef07fb55069",0,1,"H3841001",130,"94-30-34-18","7",1,,8,2017,1,7,1,,,1,,2,,0.58
"d1451dad8aa04bb6a6e7eef07fb55069",0,2,"H3841001",340,"94-30-34-18","7",1,,8,2017,1,2,1,,,1,,2,,0.62
"d1451dad8aa04bb6a6e7eef07fb55069",2,1,"H3841001",330,"94-30-34-18","7",1,,9,2018,1,0.5,1,,,2,1,1,17500,0.52
"d1451dad8aa04bb6a6e7eef07fb55069",3,1,"H3841001",330,"94-30-34-18","7",1,,8,2017,1,0.7,1,,,2,1,1,21000,0.76
"d1451dad8aa04bb6a6e7eef07fb55069",4,1,"H3841001",330,"94-30-34-18","7",1,,8,2018,1,0.85,1,,,1,,1,28000,1
"d19492dd04064dc3834f531e305b15dd",1,1,"H1640801",620,"42-95-19-16","1",1,,7,2017,1,4,10,,,1,,1,60000,1
"d19492dd04064dc3834f531e305b15dd",2,1,"H1640801",150,"42-95-19-16","1",1,,8,2017,1,5,1,,,1,,2,,0.3
"d1971758790c44fea61aa2dee85cc766",1,0,"H2620601",630,"98-50-72-27","5",1,,7,2017,1,1,10,,,1,,2,,0.12
"d1971758790c44fea61aa2dee85cc766",2,0,"H2620601",210,"98-50-72-27","5",2,50,7,2017,1,30,31,30,31,1,,1,45000,3
"d1971758790c44fea61aa2dee85cc766",2,0,"H2620601",630,"98-50-72-27","5",2,50,7,2017,1,4,10,8,10,1,,2,,3
"d1986c8f4f6442129f15b2a0411b4e53",1,1,"H4081001",741,"46-90-95-29","2",1,,9,1994,2,,,,,,,,,2
"d1986c8f4f6442129f15b2a0411b4e53",1,2,"H4081001",210,"46-90-95-29","2",1,,8,2017,1,20,1,,,1,,2,,0.5
"d1986c8f4f6442129f15b2a0411b4e53",2,1,"H4081001",130,"46-90-95-29","2",1,,8,2017,1,8,1,,,1,,2,,1
"d1bd1475f14c4ea49a90817dc24e82ad",2,1,"H3940301",630,"75-57-84-50","1",1,,7,2017,1,25,10,,,1,,1,150000,4
"d237e99579c04d388f8b3c31996f98e9",1,1,"H2570302",210,"80-47-25-83","1",2,20,8,2017,1,2,1,8,1,1,,1,4000,1
"d237e99579c04d388f8b3c31996f98e9",1,1,"H2570302",741,"80-47-25-83","1",2,80,5,9998,2,,,,,,,,,1
"d237e99579c04d388f8b3c31996f98e9",2,1,"H2570302",630,"80-47-25-83","1",2,50,4,2017,1,60,85,100,85,1,,2,,0.5
"d237e99579c04d388f8b3c31996f98e9",2,1,"H2570302",620,"80-47-25-83","1",2,50,4,2017,1,4,66,7,66,1,,2,,0.5
"d237e99579c04d388f8b3c31996f98e9",2,2,"H2570302",210,"80-47-25-83","1",1,,8,2017,1,15,31,,,1,,1,15000,0.5
"d23e73df47574667b88987a273d0354d",1,1,"H2611101",210,"47-12-40-67","5",1,,8,2017,1,40,2,,,1,,1,32000,0.75
"d23e73df47574667b88987a273d0354d",2,1,"H2611101",130,"47-12-40-67","4",2,40,8,2017,1,3,1,60,1,1,,2,,1
"d23e73df47574667b88987a273d0354d",2,1,"H2611101",120,"47-12-40-67","4",2,60,8,2017,1,80,1,80,1,1,,2,,1
"d23e73df47574667b88987a273d0354d",2,2,"H2611101",741,"47-12-40-67","4",1,,9,9998,2,,,,,,,,,0.25
"d243b05af57e49a4a93f8f027363213f",2,1,"H0491307",130,"37-99-60-94","2",2,60,8,2017,1,2,1,4,1,1,,1,14000,0.5
"d243b05af57e49a4a93f8f027363213f",2,1,"H0491307",210,"37-99-60-94","2",2,40,8,2017,1,20,1,22,1,1,,1,50000,0.5
"d24a205f49b14a2f9cd37d7ebb82193d",1,1,"H1420901",630,"09-44-24-78","1",1,,4,2017,1,2,10,,,1,,2,,0.75
"d24a205f49b14a2f9cd37d7ebb82193d",2,1,"H1420901",210,"09-44-24-78","1",1,,5,2017,1,50,1,,,1,,2,,2
"d24d5c798b3f4f408d237e72ef47ff25",1,1,"H1880603",210,"89-31-21-29","6",2,80,7,2017,1,20,1,20,1,1,,1,50000,2.5
"d24d5c798b3f4f408d237e72ef47ff25",1,1,"H1880603",130,"89-31-21-29","6",2,20,7,2017,1,2,1,20,1,1,,2,,2.5
"d24d5c798b3f4f408d237e72ef47ff25",6,1,"H1880603",340,"89-31-21-29","6",1,,8,2017,1,1,1,,,1,,1,3000,0.8
"d286b822c04f4839a7f6c9c473384156",0,1,"H1970301",130,"76-63-22-58","7",1,,8,2017,1,4,96,,,1,,1,2000,0.38
"d286b822c04f4839a7f6c9c473384156",0,2,"H1970301",150,"76-63-22-58","7",1,,7,2017,1,3,96,,,1,,1,1500,0.5
"d286b822c04f4839a7f6c9c473384156",0,3,"H1970301",630,"76-63-22-58","7",1,,3,2017,2,,,,,,,,,0.18
"d29307d34aaf438584b4181b7c6f1cb8",1,1,"H2660302",620,"56-05-82-89","2",1,,9,2017,2,,,,,,,,,0.12
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301",810,"59-74-92-24","1",2,10,1,9998,2,,,,,,,,,1.5
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301",130,"59-74-92-24","1",2,20,9,2017,1,3,1,10,1,1,,2,,1.5
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301",210,"59-74-92-24","1",2,20,9,2017,1,5,1,15,1,1,,2,,1.5
"d29c9fc7763a4f4c98e746dab0ed74ae",1,1,"H0850301",741,"59-74-92-24","1",2,50,1,9998,2,,,,,,,,,1.5
"d2b2045aebe341b19e59d87f8926f9ca",3,1,"H3660301",630,"24-69-13-19","2",1,,4,2017,2,,,,,,,,,0.25
"d2c78a060324412e89fbcde4579963a2",1,0,"H0830801",620,"62-48-58-53","1",1,,12,2017,2,,,,,,,,,0.5
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801",630,"62-48-58-53","1",2,40,4,2017,2,,,,,,,,,0.5
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801",741,"62-48-58-53","1",2,30,3,2016,2,,,,,,,,,0.5
"d2c78a060324412e89fbcde4579963a2",1,2,"H0830801",810,"62-48-58-53","1",2,30,12,2006,2,,,,,,,,,0.5
"d2c78a060324412e89fbcde4579963a2",2,1,"H0830801",741,"62-48-58-53","1",1,,7,2015,2,,,,,,,,,0.05
"d2e3ead8be45480f913941b6bc4f41cf",1,1,"H3350201",640,"08-54-36-23","1",2,20,6,2017,2,,,,,,,,,0.5
"d2e3ead8be45480f913941b6bc4f41cf",1,1,"H3350201",630,"08-54-36-23","1",2,20,8,2017,2,,,,,,,,,0.5
"d2e3ead8be45480f913941b6bc4f41cf",1,1,"H3350201",741,"08-54-36-23","1",2,60,1,2013,2,,,,,,,,,0.5
"d2e3ead8be45480f913941b6bc4f41cf",2,1,"H3350201",210,"08-54-36-23","2",2,60,8,2017,1,10,1,15,1,1,,2,,0.5
"d2e3ead8be45480f913941b6bc4f41cf",2,1,"H3350201",130,"08-54-36-23","2",2,40,8,2017,1,1.5,1,2.5,1,1,,2,,0.5
"d2e3ead8be45480f913941b6bc4f41cf",3,1,"H3350201",620,"08-54-36-23","2",1,,9,2017,2,,,,,,,,,0.1
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501",210,"48-20-52-19","2",2,70,9,2017,1,15,1,20,1,1,,2,,1
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501",130,"48-20-52-19","2",2,20,9,2017,1,4,1,15,1,1,,2,,1
"d2ed3f26e339449d95b3648d853354c4",1,0,"H0840501",630,"48-20-52-19","2",2,10,1,2016,2,,,,,,,,,1
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501",130,"48-20-52-19","2",2,20,1,2016,1,4,1,20,1,1,,2,,1.5
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501",210,"48-20-52-19","2",2,50,9,2017,1,15,1,25,1,1,,2,,1.5
"d2ed3f26e339449d95b3648d853354c4",2,0,"H0840501",630,"48-20-52-19","2",2,10,1,2016,2,,,,,,,,,1.5
"d2ed3f26e339449d95b3648d853354c4",3,0,"H0840501",741,"48-20-52-19","2",1,,1,2013,2,,,,,,,,,1.5
"d2ed3f26e339449d95b3648d853354c4",4,0,"H0840501",810,"48-20-52-19","2",1,,1,2013,2,,,,,,,,,0.5
"d36a9f586fd24461a72fbfc6975592a2",1,0,"H3101001",742,"02-60-10-82","2",2,50,8,9998,2,,,,,,,,,1.2
"d36a9f586fd24461a72fbfc6975592a2",1,0,"H3101001",741,"02-60-10-82","2",2,50,8,9998,2,,,,,,,,,1.2
"d36a9f586fd24461a72fbfc6975592a2",1,1,"H3101001",210,"02-60-10-82","2",1,,8,2017,1,10,1,,,1,,2,,0.45
"d36a9f586fd24461a72fbfc6975592a2",2,0,"H3101001",620,"02-60-10-82","2",1,,4,2017,1,8,66,,,1,,2,,0.45
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101",130,"47-00-35-49","1",2,60,7,2017,1,2,1,4,1,1,,1,12000,0.25
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101",741,"47-00-35-49","1",2,10,3,2014,2,,,,,,,,,0.25
"d36eaa75ffa341d3877805993612ae6e",2,1,"H1661101",210,"47-00-35-49","1",2,30,7,2017,1,2,1,4,1,1,,2,,0.25
"d36f47be8b3c4b62aaa6e7275c4bda10",1,1,"H2211002",530,"44-70-61-54","1",1,,7,2017,1,10,2,,,1,,2,,0.21
"d36f47be8b3c4b62aaa6e7275c4bda10",2,1,"H2211002",130,"44-70-61-54","1",1,,7,2017,1,15,1,,,1,,2,,1
"d370f8c893f24ccab5150af6568d81f8",1,1,"H2060902",150,"42-13-25-76","1",1,,7,2017,1,4,96,,,1,,1,2000,0.4
"d3a9614473b8449c8c630e82a0707f05",1,1,"H2520103",130,"02-69-95-10","1",2,40,7,2017,1,3.5,1,6,1,1,,1,2800,0.5
"d3a9614473b8449c8c630e82a0707f05",1,1,"H2520103",210,"02-69-95-10","1",2,60,7,2017,1,5,1,10,1,1,,1,8000,0.5
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,"H0670202",130,"04-49-52-24","1",2,40,8,2017,1,2,1,3,1,1,,2,,0.5
"d3b025db3a9d4a4ea1e217532fd9299a",1,1,"H0670202",210,"04-49-52-24","1",2,60,8,2017,1,7,1,10,1,1,,2,,0.5
"d3b025db3a9d4a4ea1e217532fd9299a",1,2,"H0670202",620,"04-49-52-24","1",1,,9,2017,2,,,,,,,,,0.25
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,"H0670202",130,"04-49-52-24","1",2,60,8,2017,1,5,1,5,1,2,3,1,7500,0.5
"d3b025db3a9d4a4ea1e217532fd9299a",1,3,"H0670202",210,"04-49-52-24","1",2,40,8,2017,1,7,1,10,1,1,,2,,0.5
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,"H0670202",741,"04-49-52-24","1",2,70,1,2015,2,,,,,,,,,0.25
"d3b025db3a9d4a4ea1e217532fd9299a",1,4,"H0670202",810,"04-49-52-24","1",2,30,1,9998,2,,,,,,,,,0.25
"d3d75d65517e4e76af2ecf3bd3af14b7",1,1,"H2640701",210,"13-90-63-14","1",2,60,7,2017,1,40,1,40,1,1,,2,,0.5
"d3d75d65517e4e76af2ecf3bd3af14b7",1,1,"H2640701",130,"13-90-63-14","1",2,20,7,2017,1,3,1,5,1,1,,2,,0.5
"d3d75d65517e4e76af2ecf3bd3af14b7",1,1,"H2640701",630,"13-90-63-14","1",2,20,7,2017,1,5,66,5,66,1,,2,,0.5
"d3d75d65517e4e76af2ecf3bd3af14b7",2,1,"H2640701",130,"13-90-63-14","1",2,70,7,2017,1,7,1,15,1,1,,2,,0.5
"d3d75d65517e4e76af2ecf3bd3af14b7",2,1,"H2640701",630,"13-90-63-14","1",2,30,7,2017,1,2,66,2,66,1,,2,,0.5
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,0,"H3550801",810,"26-41-75-02","1",1,,2,2000,2,,,,,,,,,0.25
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,1,"H3550801",210,"26-41-75-02","1",1,,8,2017,1,3,1,,,1,,2,,0.1
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,2,"H3550801",742,"26-41-75-02","1",1,,2,2000,2,,,,,,,,,0.1
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,3,"H3550801",630,"26-41-75-02","1",1,,3,2017,2,,,,,,,,,0.2
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,"H3550801",744,"26-41-75-02",,2,30,3,2008,2,,,,,,,,,0.4
"d3f82e6f36ab44c7adf06b7ac36d6b4b",1,4,"H3550801",741,"26-41-75-02","1",2,70,3,2008,2,,,,,,,,,0.4
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603",210,"37-76-17-71","2",2,30,8,2017,1,1,1,5,1,1,,2,,0.25
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603",610,"37-76-17-71","2",2,30,8,2017,1,1,22,3,22,1,,1,10000,0.25
"d402a1073bd04cc88868b15c746d59bf",1,1,"H2990603",741,"37-76-17-71","2",2,40,1,9998,2,,,,,,,,,0.25
"d402a1073bd04cc88868b15c746d59bf",2,1,"H2990603",620,"37-76-17-71","2",1,,8,2017,1,1,66,,,1,,2,,0.25
"d402a1073bd04cc88868b15c746d59bf",2,1,"H2990603",210,"37-76-17-71",,,,,,,,,,,,,,,0.25
"d41a8bbf94604695b5ae8f4c2bc36a76",1,1,"H1640201",150,"87-36-29-67","2",1,,7,2017,1,1.5,1,,,1,,2,,0.5
"d41a8bbf94604695b5ae8f4c2bc36a76",1,2,"H1640201",700,"87-36-29-67","2",1,,4,2009,1,39,85,,,2,2,1,39000,0.5
"d41a8bbf94604695b5ae8f4c2bc36a76",2,1,"H1640201",150,"87-36-29-67","2",1,,7,2017,1,2.5,1,,,1,,2,,0.5
"d4365dac20d64396ad50430b353b2f21",1,1,"H3550501",810,"09-72-62-67","2",2,95,1,9998,2,,,,,,,,,1
"d4365dac20d64396ad50430b353b2f21",1,1,"H3550501",741,"09-72-62-67","2",2,5,1,9998,2,,,,,,,,,1
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501",810,"09-72-62-67","2",2,15,1,9998,2,,,,,,,,,0.25
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501",741,"09-72-62-67","2",2,10,1,9998,2,,,,,,,,,0.25
"d4365dac20d64396ad50430b353b2f21",2,1,"H3550501",210,"09-72-62-67","2",2,75,8,2017,1,6,1,6,1,1,,2,,0.25
"d4365dac20d64396ad50430b353b2f21",3,1,"H3550501",640,"09-72-62-67","2",2,20,4,2017,2,,,,,,,,,0.5
"d4365dac20d64396ad50430b353b2f21",3,1,"H3550501",620,"09-72-62-67","2",2,80,9,2017,2,,,,,,,,,0.5
"d4365dac20d64396ad50430b353b2f21",4,1,"H3550501",741,"09-72-62-67","2",2,10,2,2015,2,,,,,,,,,0.25
"d4365dac20d64396ad50430b353b2f21",4,1,"H3550501",210,"09-72-62-67","2",2,90,8,2017,1,6,1,10,1,1,,2,,0.25
"d4365dac20d64396ad50430b353b2f21",5,1,"H3550501",630,"09-72-62-67","2",2,15,2,2017,2,,,,,,,,,0.3
"d4365dac20d64396ad50430b353b2f21",5,1,"H3550501",741,"09-72-62-67","2",2,85,1,9998,2,,,,,,,,,0.3
"d43c0b17384c4c26988ab6832f0df331",1,0,"H4260801",741,"44-32-94-17","1",1,,7,9998,2,,,,,,,,,2
"d43c0b17384c4c26988ab6832f0df331",2,0,"H4260801",741,"44-32-94-17","1",2,60,7,9998,2,,,,,,,,,2
"d43c0b17384c4c26988ab6832f0df331",2,0,"H4260801",812,,,,,,,,,,,,,,,,2
"d43c0b17384c4c26988ab6832f0df331",2,0,"H4260801",810,"44-32-94-17","1",2,40,7,2013,2,,,,,,,,,2
"d43c0b17384c4c26988ab6832f0df331",4,1,"H4260801",210,"44-32-94-17","1",1,,8,2017,1,15,1,,,1,,2,,1
"d4550e926f094c699eee41342ecdec70",1,1,"H4080601",741,"36-51-76-01","4",1,,10,9998,2,,,,,,,,,1
"d4550e926f094c699eee41342ecdec70",1,2,"H4080601",130,"36-51-76-01","4",1,,8,2017,1,10,1,,,1,,2,,0.5
"d4550e926f094c699eee41342ecdec70",1,3,"H4080601",620,"36-51-76-01","4",1,,7,2017,1,10,66,,,1,,2,,0.5
"d4865da110d64cb1a8d5b0635222880f",2,1,"H2080901",150,"93-73-96-94","2",1,,8,2017,1,1,1,,,1,,2,,0.48
"d4865da110d64cb1a8d5b0635222880f",3,1,"H2080901",141,"93-73-96-94","2",1,,9,2017,1,1.5,1,,,1,,2,,0.75
"d4a47bdf5fbf4f99beaaf86e99d5fa30",1,1,"H0720501",130,"44-71-77-34","1",2,50,7,2017,1,0.25,1,0.5,1,1,,2,,
"d4a47bdf5fbf4f99beaaf86e99d5fa30",1,1,"H0720501",141,"44-71-77-34","1",2,50,7,2017,1,0.25,1,0.5,1,1,,2,,
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501",741,"03-48-09-11","2",2,60,3,2006,2,,,,,,,,,0.25
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501",810,"03-48-09-11","2",2,20,3,2006,2,,,,,,,,,0.25
"d4a800ab42364f0f8339e23140cc3965",1,1,"H1770501",210,"03-48-09-11","2",2,20,7,2017,1,3,1,10,1,1,,1,6000,0.25
"d4a800ab42364f0f8339e23140cc3965",2,1,"H1770501",810,"03-48-09-11","2",2,50,3,1999,2,,,,,,,,,0.5
"d4a800ab42364f0f8339e23140cc3965",2,1,"H1770501",741,"03-48-09-11","2",2,50,3,1999,2,,,,,,,,,0.5
"d4a800ab42364f0f8339e23140cc3965",3,1,"H1770501",810,"03-48-09-11","2",2,50,3,2000,2,,,,,,,,,1.5
"d4a800ab42364f0f8339e23140cc3965",3,1,"H1770501",811,,,,,,,,,,,,,,,,1.5
"d4a800ab42364f0f8339e23140cc3965",3,1,"H1770501",741,"03-48-09-11","2",2,50,3,2000,2,,,,,,,,,1.5
"d4aa6be3a33c4b79bae7d8dfdb2813dd",1,1,"H2420201",741,"27-09-99-37","1",1,,4,2011,2,,,,,,,,,0.12
"d4aa6be3a33c4b79bae7d8dfdb2813dd",2,1,"H2420201",210,"27-09-99-37","1",2,70,7,2017,1,1,22,2,22,1,,1,40000,0.5
"d4aa6be3a33c4b79bae7d8dfdb2813dd",2,1,"H2420201",630,"27-09-99-37","1",2,30,7,2017,1,3,66,5,66,1,,2,,0.5
"d4aa6be3a33c4b79bae7d8dfdb2813dd",3,1,"H2420201",630,"27-09-99-37","1",1,,8,2017,1,7,66,,,1,,2,,0.5
"d4b2307271cd4bcda28a8ef5c5d55290",1,1,"H2740101",741,"43-84-65-21","2",1,,9,2015,1,300,85,,,1,,2,,0.5
"d4b2307271cd4bcda28a8ef5c5d55290",1,2,"H2740101",210,"43-84-65-21","2",1,,8,2017,1,9,31,,,1,,1,18000,0.25
"d4b2307271cd4bcda28a8ef5c5d55290",1,3,"H2740101",610,"43-84-65-21","2",1,,8,2017,1,3,22,,,1,,1,24000,0.15
"d4b2307271cd4bcda28a8ef5c5d55290",1,4,"H2740101",620,"43-84-65-21","2",1,,8,2017,1,3,66,,,1,,2,,0.1
"d4ce7684e50e421a842924c5942e4c40",1,0,"H1730101",810,"16-99-22-59","1",1,,4,1973,2,,,,,,,,,1.25
"d4ce7684e50e421a842924c5942e4c40",1,1,"H1730101",130,"16-99-22-59","1",1,,8,2017,1,4,1,,,1,,2,,0.73
"d4ce7684e50e421a842924c5942e4c40",1,2,"H1730101",620,"16-99-22-59","1",1,,4,2017,1,3,10,,,1,,2,,0.25
"d4ce7684e50e421a842924c5942e4c40",3,0,"H1730101",510,"16-99-22-59","1",1,,4,2016,2,,,,,,,,,2.5
"d50816b2ec3d4d6988b4c951828e7fa9",1,1,"H3350701",810,"54-53-14-16","5",2,50,1,2000,2,,,,,,,,,1
"d50816b2ec3d4d6988b4c951828e7fa9",1,1,"H3350701",744,"54-53-14-16","5",2,20,1,2000,2,,,,,,,,,1
"d50816b2ec3d4d6988b4c951828e7fa9",1,1,"H3350701",741,"54-53-14-16","5",2,30,1,2000,2,,,,,,,,,1
"d50816b2ec3d4d6988b4c951828e7fa9",1,2,"H3350701",130,"54-53-14-16","5",2,80,8,2017,1,16,1,17,1,1,,2,,1
"d50816b2ec3d4d6988b4c951828e7fa9",1,2,"H3350701",630,"54-53-14-16","5",2,20,8,2016,2,,,,,,,,,1
"d50816b2ec3d4d6988b4c951828e7fa9",1,3,"H3350701",210,"54-53-14-16","5",1,,8,2017,1,10,1,,,1,,2,,0.5
"d50816b2ec3d4d6988b4c951828e7fa9",1,4,"H3350701",620,"54-53-14-16","5",1,,10,2017,2,,,,,,,,,0.5
"d50afa37123145fd93911e54373e7e89",1,1,"H2741001",210,"96-47-10-31","1",2,30,8,2017,1,6,1,30,1,1,,2,,1.25
"d50afa37123145fd93911e54373e7e89",1,1,"H2741001",741,"96-47-10-31","1",2,70,3,1980,2,,,,,,,,,1.25
"d53a583116fb4078a2b062dd69b820ee",1,0,"H4210701",610,"13-24-93-25","1",1,,8,2017,1,3,22,,,1,,1,60000,0.15
"d53a583116fb4078a2b062dd69b820ee",1,1,"H4210701",210,"13-24-93-25","1",2,30,6,2017,1,3,1,20,1,1,,1,7500,0.5
"d53a583116fb4078a2b062dd69b820ee",1,1,"H4210701",130,"13-24-93-25","1",2,70,6,2017,1,7,1,15,1,1,,1,3000,0.5
"d53a583116fb4078a2b062dd69b820ee",1,2,"H4210701",630,"13-24-93-25","1",2,30,9,2017,1,2,66,4,66,1,,2,,0.15
"d53a583116fb4078a2b062dd69b820ee",1,2,"H4210701",310,"13-24-93-25","1",2,70,9,2017,1,3,1,6,1,1,,1,15000,0.15
"d53a583116fb4078a2b062dd69b820ee",1,3,"H4210701",210,"13-24-93-25","1",1,,8,2017,1,10,1,,,1,,1,25000,0.25
"d53a583116fb4078a2b062dd69b820ee",2,1,"H4210701",130,"13-24-93-25","1",1,,7,2017,1,5,1,,,1,,2,,0.5
"d547d11a121047ab884c51e0e6c81707",2,1,"H3621001",210,"63-01-12-39","3",2,40,7,2017,1,20,1,25,1,1,,2,,1
"d547d11a121047ab884c51e0e6c81707",2,1,"H3621001",741,"63-01-12-39","3",2,60,,2004,1,50,85,60,85,1,,2,,1
"d547d11a121047ab884c51e0e6c81707",3,1,"H3621001",130,"63-01-12-39","3",2,40,7,2017,1,8,1,12,1,1,,2,,1
"d547d11a121047ab884c51e0e6c81707",3,1,"H3621001",310,"63-01-12-39","2",2,60,7,2017,1,15,1,20,1,1,,2,,1
"d547d11a121047ab884c51e0e6c81707",3,2,"H3621001",620,"63-01-12-39","3",1,,5,2017,1,3,10,,,1,,2,,0.5
"d58cc1e2bb514a22ac8cdd57fc654690",1,1,"H1410901",620,"01-66-32-21","1",1,,8,2017,1,12,10,,,1,,2,,2
"d59357dd622e49eb8d3a745c99da9209",1,3,"H4270301",741,"92-24-38-36","1",1,,8,2004,1,200,85,,,1,,2,,4
"d59357dd622e49eb8d3a745c99da9209",1,4,"H4270301",830,"92-24-38-36","1",1,,8,1970,1,700,85,,,1,,2,,2
"d59357dd622e49eb8d3a745c99da9209",1,5,"H4270301",810,"92-24-38-36","1",1,,8,2010,1,1200,85,,,1,,1,100000,5
"d59357dd622e49eb8d3a745c99da9209",1,6,"H4270301",810,"92-24-38-36","1",1,,8,2013,1,700,85,,,1,,1,50000,1.5
"d59357dd622e49eb8d3a745c99da9209",1,7,"H4270301",222,"92-24-38-36","2",1,,10,2017,1,10,1,,,1,,2,,0.5
"d59357dd622e49eb8d3a745c99da9209",1,8,"H4270301",141,"92-24-38-36","2",1,,8,2017,1,6,1,,,1,,2,,0.25
"d59357dd622e49eb8d3a745c99da9209",1,9,"H4270301",610,"92-24-38-36","1",1,,8,2017,1,4,22,,,1,,2,,0.5
"d59357dd622e49eb8d3a745c99da9209",1,10,"H4270301",210,"92-24-38-36","1",2,70,8,2017,1,15,1,17,1,1,,2,,0.5
"d59357dd622e49eb8d3a745c99da9209",1,10,"H4270301",130,"92-24-38-36","1",2,1,8,2017,1,1,1,1.5,1,1,,2,,0.5
"d5a4c79887284c6db8aefb1efd939a33",1,1,"H0360201",810,"24-23-34-28","1",2,30,1,2010,2,,,,,,,,,1
"d5a4c79887284c6db8aefb1efd939a33",1,1,"H0360201",741,"24-23-34-28","1",2,70,1,2011,2,,,,,,,,,1
"d5a4c79887284c6db8aefb1efd939a33",1,2,"H0360201",320,"24-23-34-28","1",2,20,8,2017,1,2,1,7,1,1,,2,,1.5
"d5a4c79887284c6db8aefb1efd939a33",1,2,"H0360201",630,"24-23-34-28","1",2,20,3,2017,2,,,,,,,,,1.5
"d5a4c79887284c6db8aefb1efd939a33",1,2,"H0360201",210,"24-23-34-28","1",2,60,8,2017,1,20,1,30,1,1,,2,,1.5
"d5a4c79887284c6db8aefb1efd939a33",2,1,"H0360201",620,"24-23-34-28","1",1,,8,2017,2,,,,,,,,,0.5
