"t0_hhid","ALiveStock_Small_ID","hhid","s6bq03a","s6bq03b","s6bq03c","s6bq03d","s6bq03e","s6bq03f","s6bq04a","s6bq04b","s6bq04c","s6bq05a","s6b05b","s6bq05c","s6bq06","s6bq07","s6bq08","s6bq09","s6bq10","s6bq11","s6bq12","s6bq13a","s6bq13b","s6bq14a","s6bq14b","s6bq15","s6bq15b","s6bq15c","s6bq16"
"H4270301",19,"d59357dd622e49eb8d3a745c99da9209",1,1,2,1,2,2,0,,,0,,,4,0,0,0,0,0,0,0,,0,,3,3,1,1
"H0360201",19,"d5a4c79887284c6db8aefb1efd939a33",2,1,2,1,2,2,0,,,0,,,5,0,0,0,0,0,3,0,,0,,0,1,,2
"H0360201",22,"d5a4c79887284c6db8aefb1efd939a33",1,1,2,1,2,2,0,,,0,,,3,0,0,0,0,0,0,0,,2,200000,0,1,,2
"H1820602",19,"d5aac99ecb6946378523f906b4af90ba",2,1,2,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,4,5,1
"H2450901",19,"d6122950f0a24e43bbd3a3034bb499ee",10,1,,7,8,2,0,,,0,,,12,0,0,0,0,0,1,0,,1,75000,0,5,6,1
"H2450901",21,"d6122950f0a24e43bbd3a3034bb499ee",15,1,9,8,9,2,0,,,0,,,12,3,0,0,0,0,0,0,,0,,0,6,5,1
"H2520201",19,"d62933855d3c4a84abde89a7b7f6be23",1,1,,1,,1,0,,,0,,,2,2,0,0,3,0,0,0,,0,,0,1,6,1
"H1080401",19,"d644b286ea504ade924de32cc905c4cc",5,1,,1,2,2,0,,,0,,,5,2,0,0,0,0,0,0,,2,40000,0,1,5,1
"H1080401",18,"d644b286ea504ade924de32cc905c4cc",1,1,,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,1,50000,0,1,5,1
"H3430801",22,"d65e1a210c7943b5900d729101f7a578",,,,,,,,,,,,,,,,,,,,,,,,,,,
"H1810501",19,"d6b04275f9f04efbae4788eac10e1b65",1,8,,3,5,2,0,,,0,,,4,1,0,1,3,0,0,0,,0,,0,1,5,1
"H0370701",20,"d6bf398731564af1adcb81a594684319",1,2,,2,3,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H0370701",19,"d6bf398731564af1adcb81a594684319",1,1,2,2,3,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H0370701",22,"d6bf398731564af1adcb81a594684319",10,2,,2,3,2,0,,,0,,,3,9,0,0,0,0,2,0,,0,,0,1,,2
"H0370701",21,"d6bf398731564af1adcb81a594684319",1,2,,2,3,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H4180101",22,"d709048437cc49c6a580792fc10f9e0d",1,1,2,1,2,2,0,,,0,,,0,0,0,0,0,0,0,1,25000,0,,0,1,,1
"H1080902",19,"d72a02bd910a4c7a958f021e7b4188b8",0,,,,,,0,,,0,,,3,0,0,0,0,0,2,0,,1,70000,0,5,,2
"H4010901",18,"d7519bc028e44c228535d829fc55f71d",1,1,2,2,5,2,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,4,1
"H4010901",19,"d7519bc028e44c228535d829fc55f71d",1,1,2,2,5,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H4220601",22,"d78414650264462d979d86b7e07e489b",1,1,2,1,2,2,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,5,,1
"H3960301",19,"d7843306dc4e4377a0b45427fe5e7f94",5,1,,1,4,2,0,,,0,,,1,4,0,0,0,0,0,0,,0,,0,6,1,1
"H2060301",18,"d799963c0fc9420a872070cd6ee2d0d5",2,8,,8,,2,0,,,0,,,0,0,0,0,0,0,0,2,60000,0,,0,1,,1
"H2060301",19,"d799963c0fc9420a872070cd6ee2d0d5",1,8,,8,,2,0,,,0,,,0,0,1,0,0,0,0,0,,0,,0,1,,1
"H3220102",22,"d79bc81cc23143d799e16457d6ab9192",6,1,2,1,2,2,0,,,0,,,3,5,0,0,0,0,0,0,,2,80000,0,1,5,1
"H3970601",18,"d7bae9a8d3bd49229fedf96a64bb5824",1,1,5,1,5,2,0,,,0,,,2,0,0,0,0,1,0,0,,0,,0,1,6,1
"H3970601",19,"d7bae9a8d3bd49229fedf96a64bb5824",7,1,5,1,5,2,0,,,0,,,8,0,0,0,0,0,0,0,,1,73000,0,1,6,1
"H2230501",19,"d7de4df421ab4f449655cc2ea690bcae",2,4,,1,4,2,0,,,0,,,2,1,0,0,0,0,0,0,,1,70000,0,1,,1
"H2230501",18,"d7de4df421ab4f449655cc2ea690bcae",1,1,,1,4,2,0,,,0,,,1,1,0,0,0,0,0,0,,1,80000,0,1,,1
"H4010201",18,"d8529d20a8cc4be7a1834cc55fd1560b",1,1,,1,,2,0,,,0,,,1,1,0,0,0,0,1,0,,0,,0,1,,1
"H4010201",19,"d8529d20a8cc4be7a1834cc55fd1560b",2,1,,1,,2,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"H2040101",19,"d899b3a61b4343388234a0fa230ee732",2,1,,1,3,2,0,,,0,,,7,0,0,0,0,0,0,0,,5,65000,0,1,6,1
"H3820701",22,"d8ba789a9649493b8fc4f46b4664425d",1,1,,1,,1,0,,,0,,,4,0,0,0,0,0,0,0,,3,80000,0,1,5,1
"H1830105",19,"d8c68b7d2d1b4c2facb6a066c06c8502",6,1,2,1,2,2,0,,,0,,,4,2,0,0,0,0,0,0,,0,,0,4,5,1
"H3061001",19,"d92b2438e55d4bbeaaa988f6483ae0ff",8,2,,2,,2,0,,,0,,,7,2,0,0,0,0,0,0,,1,70000,0,1,,1
"H3061001",18,"d92b2438e55d4bbeaaa988f6483ae0ff",3,2,,2,,2,0,,,0,,,3,2,0,0,0,0,0,0,,2,60000,0,1,,1
"H2450602",19,"d9458758865a4e088d89da6dc506ee90",2,1,2,6,,2,0,,,0,,,4,1,0,0,3,0,0,0,,0,,0,1,,2
"H0490901",19,"d97b55accb3e487e84b1581de36f4302",1,1,,1,,1,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H0490901",22,"d97b55accb3e487e84b1581de36f4302",1,1,,1,4,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1201101",19,"d99d8f23a13f4db2a8428f35a0dd3f08",2,1,,2,,2,0,,,0,,,3,0,0,0,0,0,0,0,,1,60000,0,1,6,1
"H2790101",19,"d9bbbd6c12bf4275819b5cf9dcf31196",2,2,,2,,2,0,,,0,,,4,0,0,0,0,0,0,0,,2,150000,0,1,,2
"H3091001",18,"d9cedf03ea96447c929804d1614ba006",2,2,,2,,2,0,,,0,,,7,0,0,0,0,0,0,0,,0,,5,4,,1
"H3091001",19,"d9cedf03ea96447c929804d1614ba006",0,,,,,,0,,,0,,,5,0,0,0,0,0,0,0,,0,,5,4,,1
"H0730301",19,"d9d52d2d0e8a4d4e86bc59a15667f5ff",3,1,2,1,,2,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"H1620701",22,"da319e88bd6e4126b2e7af3430f96006",1,2,,2,,2,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,1,5,1
"H1620701",18,"da319e88bd6e4126b2e7af3430f96006",1,2,,1,2,2,0,,,0,,,1,1,0,0,0,0,0,0,,1,50000,0,1,6,1
"H1620701",19,"da319e88bd6e4126b2e7af3430f96006",3,2,,1,2,2,0,,,0,,,2,1,0,0,0,0,0,0,,0,,0,1,6,1
"H2020601",19,"da33ec50e0324b8a876ef9382b22a86f",6,1,,1,11,2,0,,,0,,,6,0,0,0,0,0,0,0,,0,,0,6,4,1
"H2020601",18,"da33ec50e0324b8a876ef9382b22a86f",2,1,,3,11,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,4,6,1
"H1500201",19,"da3a99f963484fac9b94610bf831af1b",2,1,,1,,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"H1500201",18,"da3a99f963484fac9b94610bf831af1b",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2590303",22,"da59ffaaddb444858a6d65c904c16203",1,2,,2,,2,0,,,0,,,0,0,0,0,0,0,0,1,60000,0,,0,1,,2
"H1290502",22,"da82b4386c4f4f07af7d0f31cfdb6dfb",0,,,,,,1,1,,0,,,0,0,0,0,0,0,0,0,,0,,0,1,,2
"H4040401",22,"daa5345f86fa4e7a8f37735ba880fd01",2,,,,,2,0,,,0,,,7,0,0,1,0,0,0,1,30000,4,150000,1,1,5,2
"H2250701",22,"daac58b8bb954013b521755285b80f09",2,1,2,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H3110301",19,"db75bdb80a6f496fa1b125836376002c",2,3,4,3,4,2,0,,,0,,,1,0,0,0,0,0,0,1,105000,0,,0,1,,2
"H2020201",18,"dba162b5ba0f4188b144056a4e2c5073",3,1,,4,,2,0,,,0,,,4,3,0,4,0,0,0,0,,0,,0,6,5,1
"H2020201",19,"dba162b5ba0f4188b144056a4e2c5073",10,1,,4,,2,0,,,0,,,6,5,0,0,0,0,1,0,,0,,0,6,5,1
"H1430903",18,"dbb6bbcc31ad490c9062efc8b7e86f37",3,1,2,1,,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"H1430903",19,"dbb6bbcc31ad490c9062efc8b7e86f37",4,1,2,1,2,2,0,,,0,,,3,0,0,0,0,0,0,1,70000,0,,0,1,,2
"H1430903",22,"dbb6bbcc31ad490c9062efc8b7e86f37",1,1,2,1,2,2,0,,,0,,,2,0,0,0,0,0,0,1,35000,2,100000,0,1,,2
"H1430903",21,"dbb6bbcc31ad490c9062efc8b7e86f37",2,1,2,1,,2,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"H2420101",18,"dbba47943bca429bb3dc3ca8a5e58d05",2,1,,1,,2,0,,,0,,,2,2,0,0,0,0,0,0,,0,,2,4,5,1
"H2420101",19,"dbba47943bca429bb3dc3ca8a5e58d05",1,1,,1,,2,0,,,0,,,4,0,0,0,0,0,0,0,,0,,3,4,1,1
"H1650601",19,"dc03196f9a3340c1bfa967d66381725b",1,1,,1,10,2,0,,,0,,,4,0,0,0,0,0,0,0,,3,60000,0,1,5,1
"H1650601",21,"dc03196f9a3340c1bfa967d66381725b",2,10,,3,10,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"H0730902",18,"dc596485bb9948f4bc208c3fa92db55b",1,4,,1,4,2,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,5,6,1
"H0730902",19,"dc596485bb9948f4bc208c3fa92db55b",3,1,4,1,4,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,5,4,1
"H0460602",22,"dcafd15daee7466aa58308440e95762d",6,2,5,2,5,2,0,,,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,1
"H2960701",22,"dcc1218885e34942854f55264c44c4c8",0,,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,60000,0,1,,2
"H1810701",18,"dcd7b89f1a6340ab83c5308f346022e1",1,,,,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"H2161002",19,"dcf55b7690154f1cb5bf1d3ae80830e5",2,1,6,2,6,2,0,,,0,,,5,2,0,0,0,0,1,0,,4,40000,0,1,,2
"H3990901",19,"dd0cfbd6c77641a9b57aa0c0b82ce395",1,1,,1,,2,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,1,,1
"H2031001",19,"dd133336152d47638bcc70ac9d084f52",1,1,,1,,2,0,,,0,,,2,0,0,0,0,0,1,0,,0,,0,5,,1
"H3740401",18,"dd65af1287564544b42d67dee7c420d2",1,2,,2,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H3740401",19,"dd65af1287564544b42d67dee7c420d2",2,2,,2,9,2,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,1
"H2710801",22,"dd7c77b9123f4bf7a098874ef538023b",1,1,,1,,1,0,,,0,,,2,0,0,0,0,0,0,0,,1,200000,0,1,5,1
"H3440501",22,"dd7e9c062d9a4778b784ab7d531f1acb",1,1,,1,,2,0,,,0,,,1,3,0,0,0,0,3,0,,0,,0,1,,1
"H0860203",22,"ddd50bd2f77142029ef279b74dba2fc7",2,1,,,,1,0,,,0,,,0,0,0,0,0,0,0,2,30000,0,,0,1,5,2
"H0860203",19,"ddd50bd2f77142029ef279b74dba2fc7",1,1,,,,1,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"H2630701",18,"dde16fb17e1943e2ac8371b3a8cb380b",1,1,3,1,3,2,0,,,0,,,1,2,0,0,0,0,0,0,,2,100000,0,1,6,1
"H2630701",19,"dde16fb17e1943e2ac8371b3a8cb380b",7,1,3,1,3,2,0,,,0,,,4,3,0,0,0,0,0,0,,0,,0,1,6,1
"H1830108",19,"de9f5b97c79c424f90fda91d19272b6d",2,1,2,1,,2,0,,,0,,,3,1,0,2,0,0,0,0,,0,,0,1,4,1
"H1440501",21,"deb37ab20ead4589a7ce4519e08b3298",3,1,2,1,5,2,0,,,0,,,4,0,0,1,0,0,0,0,,0,,0,1,6,2
"H1590301",18,"dec021836b8140fba14e782ca5ed80ba",3,1,2,1,2,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"H1590301",19,"dec021836b8140fba14e782ca5ed80ba",8,1,2,1,2,2,0,,,0,,,6,4,0,0,0,0,2,0,,0,,0,1,,2
"H3080603",19,"dee0f89311e34bd398cdd63ec6a7af25",3,1,2,1,2,2,3,1,2,0,,,0,0,3,0,0,0,0,0,,0,,0,9,,2
"H4021001",18,"df1cc459e7e3410ab5f6879b10c78b24",2,1,2,1,2,2,0,,,0,,,1,2,0,0,0,0,0,0,,1,4000,0,1,5,1
"H4021001",19,"df1cc459e7e3410ab5f6879b10c78b24",2,1,2,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1
"37",18,"dfe6998bacc543368cc955f5795123d4",2,1,,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,6,5,1
"37",19,"dfe6998bacc543368cc955f5795123d4",11,1,2,1,,2,0,,,0,,,8,3,0,0,0,0,0,0,,0,,0,6,5,1
"H0870802",18,"e0083ad3194c4bcf8ea38b0350f3f773",8,1,2,1,3,2,0,,,0,,,10,6,0,0,0,4,2,0,,1,60000,1,1,,1
"H0870802",19,"e0083ad3194c4bcf8ea38b0350f3f773",24,1,2,1,3,2,0,,,0,,,20,10,1,0,0,1,1,0,,4,100000,1,1,,1
"H0870802",21,"e0083ad3194c4bcf8ea38b0350f3f773",1,1,2,1,3,2,0,,,0,,,1,1,0,0,0,1,0,0,,0,,0,1,,1
"H0680701",22,"e0512732c95543e29d14d72a8d5ba7f7",2,1,,1,3,2,0,,,0,,,6,0,0,0,0,0,4,0,,0,,0,1,,2
"H2061003",18,"e0567864040f4ef4b16a07373eab1b85",1,1,2,1,2,2,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,4,1
"H2061003",19,"e0567864040f4ef4b16a07373eab1b85",4,1,2,1,2,2,0,,,0,,,2,2,0,0,0,0,0,0,,0,,0,2,1,1
"H2850501",19,"e1101617dd0c41c1b283f764b070e9ad",7,3,4,3,4,2,0,,,0,,,5,2,0,0,0,0,0,0,,0,,0,1,,2
"H2850501",18,"e1101617dd0c41c1b283f764b070e9ad",2,3,4,3,4,2,0,,,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"H0600101",22,"e131072393dd48058af3c4083d5a0cc3",3,2,,2,3,2,0,,,0,,,1,0,0,0,0,0,0,2,50000,0,,0,1,5,2
"H3990201",19,"e1c29cfcafa642d9b32b5fdf8b73e52a",2,1,,1,,2,0,,,0,,,0,0,0,0,0,0,0,2,50000,0,,0,1,,1
"H3690701",22,"e1c560eeec8a44db9bacd54384f303d2",7,2,,2,,2,0,,,0,,,3,6,0,0,0,0,0,0,,2,60000,0,1,5,2
"H2630801",19,"e1c8ac42f5664fc9bf58c4c280d54b03",4,6,,6,,2,0,,,0,,,4,1,0,0,0,0,0,0,,0,,1,1,5,1
"H2630801",18,"e1c8ac42f5664fc9bf58c4c280d54b03",3,6,,6,,2,0,,,0,,,3,2,0,0,0,0,0,0,,2,55000,0,1,5,1
"H3620901",22,"e2566b933e73447baa3dc30ee28ed2bd",2,1,,1,4,2,0,,,0,,,2,0,0,0,0,0,0,2,50000,2,150000,0,1,5,1
"H2390601",19,"e29b9474331b4519af19406881a28279",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"H2350602",19,"e324531fdb304adda51bf00d933d0fc8",3,2,,2,,2,0,,,0,,,6,1,0,0,0,0,4,0,,0,,0,5,,1
"H2350602",18,"e324531fdb304adda51bf00d933d0fc8",6,2,,2,,2,1,2,,0,,,5,2,0,0,0,0,0,0,,1,70000,0,5,,1
"H1070402",22,"e326ec2ec92640c6891a66ae99195a02",0,,,,,,1,2,6,0,,,0,0,0,0,0,0,0,0,,0,,0,5,6,1
"H1070402",19,"e326ec2ec92640c6891a66ae99195a02",0,,,,,,1,2,6,0,,,0,0,0,0,0,0,0,0,,0,,0,5,6,1
"H1310401",19,"e378fe587e7b4d6c9d64b0a28ea8e930",2,1,,1,,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,6,1,1
"H1310401",22,"e378fe587e7b4d6c9d64b0a28ea8e930",1,1,,1,,2,0,,,0,,,0,0,0,0,0,0,0,1,60000,0,,0,5,1,1
"H2000901",19,"e3cb8e87324b48e7948a4c92de4e6428",4,1,,6,,2,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,6,,1
"H2150901",19,"e3df4ed81b844647a2785705089efa3d",4,1,3,1,3,2,0,,,0,,,2,2,0,0,0,0,0,0,,0,,0,2,6,1
"H2150901",18,"e3df4ed81b844647a2785705089efa3d",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"H2150901",21,"e3df4ed81b844647a2785705089efa3d",6,1,,1,,2,0,,,0,,,3,3,0,0,0,0,0,0,,0,,0,2,6,1
"H0881101",22,"e3fcb32bee474c48b3e89743f9d5b5da",3,1,2,1,2,2,0,,,0,,,1,0,0,0,0,0,0,2,35000,0,,0,1,,2
"H3780401",19,"e4033d492e3c416588f2beaa9e61dc2b",1,1,,1,,1,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H3780401",20,"e4033d492e3c416588f2beaa9e61dc2b",,,,,,,,,,,,,,,,,,,,,,,,,,,
"H3780401",21,"e4033d492e3c416588f2beaa9e61dc2b",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"H1890501",21,"e40d2859c764459d8bdb21405d2a914f",3,1,,1,,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,5,1
"H1890501",22,"e40d2859c764459d8bdb21405d2a914f",1,1,,1,,2,1,1,,0,,,0,0,0,0,0,0,0,1,70000,0,,0,1,5,1
"H1200301",18,"e419dacda04441629f572c169b8adb83",1,1,2,5,8,2,1,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1200301",19,"e419dacda04441629f572c169b8adb83",3,1,2,5,8,2,0,,,0,,,5,0,0,0,0,0,0,0,,2,100000,0,1,5,2
"H3930901",19,"e43e78a3c728426ea17f6ffb860618ec",1,1,2,1,7,2,0,,,0,,,2,0,0,0,0,0,0,0,,1,80000,0,1,,1
"H3930901",18,"e43e78a3c728426ea17f6ffb860618ec",0,,,,,,0,,,0,,,1,0,0,0,0,0,0,0,,1,60000,0,1,,1
"H4000901",19,"e47bdb40ab22452297e36155a49be7c9",2,1,2,1,2,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H3980201",22,"e4b2e8a366bc4274b24a803ec1a2439a",1,2,,2,,2,0,,,0,,,2,0,0,0,0,0,0,1,40000,2,105000,0,1,,2
"H3210303",18,"e4bebf7a573c46d182a45e358f4d7539",1,1,2,1,2,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"H3210303",19,"e4bebf7a573c46d182a45e358f4d7539",12,1,2,1,2,2,0,,,0,,,8,6,0,0,0,0,0,0,,2,100000,0,1,6,1
"H2541001",22,"e4dbb00faed04f81b663c5fa6e6a8a57",1,7,,2,6,2,0,,,0,,,0,0,0,0,0,0,0,1,40000,0,,0,1,3,1
"H2541001",19,"e4dbb00faed04f81b663c5fa6e6a8a57",8,7,,2,6,2,0,,,0,,,10,8,0,0,0,0,7,0,,2,100000,1,1,3,1
"H0530601",22,"e4f6752b054a410b81ddbda0615a4a0e",1,1,,1,2,2,0,,,0,,,0,0,0,0,0,0,0,1,30000,0,,0,1,5,2
"H3440701",19,"e5246c675705464281c5a4e0e267e033",2,2,3,2,3,2,0,,,0,,,4,1,0,0,0,0,3,0,,0,,0,3,1,1
"H2420701",19,"e57cd2e7df2f4dcebe384715e05a7506",2,1,,1,,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"H2420701",18,"e57cd2e7df2f4dcebe384715e05a7506",,,,,,,,,,,,,,,,,,,,,,,,,,,
"H2850101",19,"e60cc7765b564f3eb69bb3b4dab86cc1",6,2,,2,,2,0,,,0,,,3,3,0,0,0,0,0,0,,0,,0,1,,1
"H2850101",18,"e60cc7765b564f3eb69bb3b4dab86cc1",1,2,,2,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"H2140401",19,"e64ef7e7439849c4a14cb2f27d3c66c6",7,1,7,4,5,2,0,,,0,,,9,0,0,0,0,0,0,0,,2,60000,0,1,,2
"H2140401",21,"e64ef7e7439849c4a14cb2f27d3c66c6",4,1,7,4,5,2,0,,,0,,,5,0,0,0,0,0,0,0,,1,40000,0,1,,2
"H2140401",18,"e64ef7e7439849c4a14cb2f27d3c66c6",3,1,7,4,5,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"H2140401",20,"e64ef7e7439849c4a14cb2f27d3c66c6",4,1,7,4,5,2,0,,,0,,,3,2,0,0,0,0,1,0,,0,,0,1,,2
"H0480801",19,"e65c7ac1d4c943a4ab1cba34f5139f52",3,1,2,1,2,2,0,,,0,,,0,0,0,0,0,0,0,3,75000,0,,0,1,3,1
"H0480801",22,"e65c7ac1d4c943a4ab1cba34f5139f52",9,1,2,1,2,2,0,,,0,,,5,9,0,0,0,0,1,0,,4,40000,0,1,,1
"H0480801",18,"e65c7ac1d4c943a4ab1cba34f5139f52",1,1,2,1,2,2,0,,,0,,,0,0,0,0,0,0,0,1,50000,0,,0,1,3,1
"H0010401",22,"e6a0927551ff44a1a7cf5e6e8a86483f",2,1,,1,,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"H1770301",19,"e6c227fc9ae54cb09f5caafc7f0a0242",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H1860301",21,"e6cf98ffcc684351b80071bd49771123",1,2,3,1,5,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H2650202",19,"e7d8ac9c4fcd4932bc3dde392ebe5872",1,4,,2,,2,0,,,0,,,0,0,0,0,0,0,0,1,80000,0,,0,1,,1
"H2500101",20,"e80aee20e01945db9f189a0a5f556ec5",2,,,,,2,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,6,1
"H2500101",21,"e80aee20e01945db9f189a0a5f556ec5",0,,,,,,0,,,0,,,1,0,0,1,0,0,0,0,,0,,0,1,6,1
"H2500101",19,"e80aee20e01945db9f189a0a5f556ec5",2,,,,,2,0,,,0,,,10,0,0,6,0,0,0,0,,2,55000,0,6,1,1
"H2500101",18,"e80aee20e01945db9f189a0a5f556ec5",3,,,,,2,0,,,0,,,6,0,0,1,0,0,0,0,,2,60000,0,6,1,1
"H2780502",19,"e81ac6e7d9c147e9a8ccc1d60133ecca",3,1,2,1,2,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,5,6,1
"H0860901",19,"e8a6a0929098435d81c4df719b8fef01",1,1,,1,5,2,0,,,0,,,0,0,0,0,0,0,0,1,90000,0,,0,1,6,1
"H3750801",18,"e8bab60f6a964d28928e04c3229cb858",2,1,2,1,2,2,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,3,1
"H3750801",19,"e8bab60f6a964d28928e04c3229cb858",3,1,2,1,2,2,0,,,0,,,1,2,0,0,0,0,0,0,,0,,0,1,3,1
"H4290501",22,"e8c0f2b53604435da6a64d60d7c70500",1,1,2,1,2,2,0,,,0,,,0,0,0,0,0,0,0,1,30000,0,,0,5,,1
"H2030501",21,"e8cd11fea02a48ba962682aa97673c02",2,1,2,1,6,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"H2030501",18,"e8cd11fea02a48ba962682aa97673c02",2,1,2,1,6,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"H2030501",19,"e8cd11fea02a48ba962682aa97673c02",3,1,2,1,6,2,0,,,0,,,2,1,0,0,0,0,0,0,,0,,0,1,6,1
"H2211004",18,"e8e2ecd0dc114864a91e5e8a13246465",1,1,2,1,2,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H2211004",19,"e8e2ecd0dc114864a91e5e8a13246465",1,1,2,1,2,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,4,1
"H1400401",22,"e91144714bfa488d8163dc83d4dfb64d",1,1,3,1,3,2,0,,,0,,,0,0,0,0,0,0,0,1,25000,0,,0,1,5,2
"H1400401",18,"e91144714bfa488d8163dc83d4dfb64d",1,1,,1,2,2,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"H1400401",21,"e91144714bfa488d8163dc83d4dfb64d",1,1,2,1,2,2,0,,,0,,,3,0,0,0,0,0,1,0,,1,130000,0,1,6,1
"H1400401",19,"e91144714bfa488d8163dc83d4dfb64d",5,1,2,1,2,2,0,,,0,,,5,0,0,0,0,0,0,0,,0,,0,1,5,1
"H3561002",17,"e9256764d0b34b499534caebfc1d3f18",1,1,,1,,2,0,,,0,,,4,0,0,0,0,0,0,0,,3,120000,0,1,,1
"H1590401",18,"e9341cec6e4b4fe7bb53bf0c57219261",1,1,,1,,2,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"H1590401",19,"e9341cec6e4b4fe7bb53bf0c57219261",1,1,,1,,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"H2970401",18,"e9401ac0b3af4f9297955459b4d5f9e6",3,1,,1,,2,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"H2970401",19,"e9401ac0b3af4f9297955459b4d5f9e6",2,2,,2,,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"H3830702",19,"e946c36eb00d496397975507d9b1d4d1",2,2,4,2,4,2,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,4,3,1
"H3830702",18,"e946c36eb00d496397975507d9b1d4d1",1,2,4,2,4,2,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,4,1,1
"H2080401",19,"e94aa6859dd04e1ab0e6e4c4208ba8f7",3,1,2,1,2,2,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,4,1
"H3400301",22,"e989ce38013d4150b9ebdeea706c51e2",3,1,2,1,2,2,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,2
"H0530402",22,"ea28d0b7ecea4af3896b7d5442d731b0",0,,,,,,0,,,0,,,2,0,0,0,0,0,0,0,,2,80000,0,1,,2
